name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Viral image
",/personalities/viral-image/,"
 stated on March 14, 2019 in a Facebook post:
","
A photograph shows Beto O’Rourke nearly nude with the words ""feminist,"" ""atheist"" and ""slut"" on his body.
",/factchecks/2019/mar/15/viral-image/no-isnt-photo-beto-orourke/,pants-fire,"
By Ciara O'Rourke • March 15, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on March 6, 2019 in a Facebook post:
","
Says Prince invested in Nike in 1971, recruited Michael Jordan to the company in 1983 and designed the first Air Jordans.
",/factchecks/2019/mar/15/facebook-posts/no-prince-did-not-invest-nike-or-design-first-air-/,pants-fire,"
By Samantha Putterman • March 15, 2019
"
"
North Carolina Republican Party
",/personalities/north-carolina-republican-party/,"
stated on March 12, 2019 in an email:
","
""Democrats have forced a special election""
",/factchecks/2019/mar/15/north-carolina-republican-party/nc-gop-falsely-says-democrats-forced-special-elect/,false,"
By Paul Specht • March 15, 2019
"
"
Denny Hoskins
",/personalities/denny-hoskins/,"
stated on February 5, 2019 in an interview and multiple media reports:
","
The sports betting bill would create ""$12.5 million to $30.9 million in additional revenue for the state""
",/factchecks/2019/mar/15/denny-hoskins/how-lucrative-would-sports-betting-be-missouri/,half-true,"
By Zara McDowell-Barker • March 14, 2019
"
"
Kevin Downing
",/personalities/kevin-downing/,"
stated on March 13, 2019 in remarks to reporters:
","
Says Paul Manafort’s sentencing judge, Amy Berman Jackson, ""conceded that there was absolutely no evidence of any Russian collusion in this case. So that makes two courts. Two courts have ruled no evidence of any collusion with any Russians.""
",/factchecks/2019/mar/14/kevin-downing/pants-fire-claim-two-courts-backed-trumps-claim-no/,pants-fire,"
By Louis Jacobson • March 14, 2019
"
"
Hannah Kelly
",/personalities/hannah-kelly/,"
stated on January 29, 2019 in an education budget hearing at the Missouri state capitol:
","
""The schools in my district don't have a kitchen.""
",/factchecks/2019/mar/14/hannah-kelly/do-missouri-schools-severely-disabled-need-kitchen/,half-true,"
By Gaëlle Fournier • March 14, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on February 17, 2019 in a Facebook post:
","
A photograph shows Joe Biden engaging in disturbing behavior with a boy.
",/factchecks/2019/mar/14/viral-image/no-photo-doesnt-show-joe-biden-engaging-disturbing/,pants-fire,"
By Ciara O'Rourke • March 14, 2019
"
"
Club for Growth
",/personalities/club-growth/,"
stated on March 10, 2019 in a TV ad:
","
Says Beto O'Rourke's ""father-in-law, a billionaire real estate developer who bankrolled a Super PAC to buy Beto a congressional seat…""
",/factchecks/2019/mar/14/club-growth/no-beto-orourkes-father-law-did-not-buy-him-his-co/,barely-true,"
By Madlin Mekelburg • March 14, 2019
"
"
Club for Growth
",/personalities/club-growth/,"
stated on March 10, 2019 in in a TV ad:
","
Says Beto O’Rourke crashed into barriers, ""causing a collision while driving drunk, then fleeing the scene to avoid accountability.""
",/factchecks/2019/mar/14/club-growth/beto-orourke-arrested-dwi-flee-scene/,mostly-true,"
By Madlin Mekelburg • March 14, 2019
"
"
Club for Growth
",/personalities/club-growth/,"
stated on March 10, 2019 in in a TV ad:
","
Says Beto O’Rourke perpetuated stereotypes, ""casting aspersions on working women whose ‘only qualifications seemed to be large breasts and tight buttocks’.""
",/factchecks/2019/mar/14/club-growth/beto-orourke-comments-women-were-published-play-/,mostly-true,"
By Madlin Mekelburg • March 14, 2019
"
