name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Scott Walker
",/personalities/scott-walker/,"
stated on July 22, 2014 in a campaign TV ad:
","
""(Mary) Burke’s company,"" Trek Bicycles, ""makes 99% of their bikes overseas.""
",/factchecks/2014/jul/28/scott-walker/scott-walker-says-trek-makes-99-its-bicycles-overs/,mostly-true,"
By Dave Umhoefer • July 28, 2014
"
"
Brookhaven
",/personalities/city-brookhaven/,"
stated on July 21, 2014 in a city mailer:
","
Brookhaven homeowners pay hundreds of dollars less in property taxes compared with owners of the same-value homes in unincorporated DeKalb County.
",/factchecks/2014/jul/28/city-brookhaven/claim-exaggerates-tax-savings/,half-true,"
By April Hunt • July 28, 2014
"
"
Lindsey Graham
",/personalities/lindsey-graham/,"
stated on July 27, 2014 in comments on CNN's ""State of the Union"":
","
Russia ""has an economy the size of Italy.""
 
",/factchecks/2014/jul/27/lindsey-graham/graham-russia-has-economy-size-italy/,mostly-true,"
By Lauren Carroll • July 27, 2014
"
"
Ruth Marcus
",/personalities/ruth-marcus/,"
stated on July 27, 2014 in comments on NBC's ""Meet the Press"":
","
""The best evidence is that you lose -- if you use marijuana as a teenager regularly -- eight IQ points.""
 
 
",/factchecks/2014/jul/27/ruth-marcus/marcus-if-tee-use-marijuana-regularly-the-drop-8-i/,half-true,"
By Jon Greenberg • July 27, 2014
"
"
Dan Patrick
",/personalities/dan-patrick/,"
stated on June 7, 2014 in his speech at the state convention of the Republican Party of Texas:
","
""We have a 40 to 50 percent dropout rate in our inner-city schools.""
",/factchecks/2014/jul/27/dan-patrick/dan-patrick-incorrectly-says-texas-has-40-percent-/,false,"
By W. Gardner Selby • July 27, 2014
"
"
Glenn Grothman
",/personalities/glenn-grothman/,"
stated on July 15, 2014 in in a Facebook posting:
","
""The fundraising numbers are in, and our grassroots support is unmatched!""
",/factchecks/2014/jul/27/glenn-grothman/glenn-grothman-says-he-leads-grassroots-financial-/,false,"
By Dave Umhoefer • July 27, 2014
"
"
Kenneth Block
",/personalities/kenneth-block/,"
stated on July 15, 2014 in a radio debate:
","
""The increase in the garbage tax that [Mayor Allan Fung] imposed in Cranston for some people has been as much as $200.""
",/factchecks/2014/jul/27/kenneth-block/ken-block-says-cranston-mayor-allan-fung-increased/,false,"
By Karen Lee Ziner • July 27, 2014
"
"
John Kitzhaber
",/personalities/john-kitzhaber/,"
stated on July 18, 2014 in a campaign debate:
","
Oregon ""is the most trade-dependent state in the nation""
",/factchecks/2014/jul/25/john-kitzhaber/oregon-most-trade-dependent-state-nation/,false,"
By Bill Adair • July 25, 2014
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on July 23, 2014 in a TV ad:
","
Says Rick Scott cut ""Bright Futures scholarships in half.""
",/factchecks/2014/jul/25/charlie-crist/charlie-crist-says-rick-scott-cut-bright-futures-h/,half-true,"
By Amy Sherman • July 25, 2014
"
"
Patriot Majority USA
",/personalities/patriot-majority-usa/,"
stated on July 22, 2014 in a television ad:
","
A tax plan promoted by North Carolina Senate candidate Thom Tillis will ""overwhelmingly benefit the wealthy.""
",/factchecks/2014/jul/25/patriot-majority-usa/liberal-pac-says-senate-candidate-thom-tillis-tax-/,mostly-true,"
By Lauren Carroll • July 25, 2014
"
