name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Charlie Hales
",/personalities/charlie-hales/,"
stated on July 18, 2012 in a newspaper article:
","
On suspending system development charges for two years.
",/factchecks/2012/jul/20/charlie-hales/hales-hasnt-completely-reversed-course-his-system-/,half-flip,"
By Ian K. Kullgren • July 20, 2012
"
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on July 10, 2012 in a town hall in Grand Junction, Colo.:
","
The Obama administration ""has been outsourcing"" by sending money to ""solar and wind energy companies that end up making their products outside the United States.""
",/factchecks/2012/jul/20/mitt-romney/romney-says-stimulus-money-solar-and-energy-was-ou/,half-true,"
By Jon Greenberg • July 20, 2012
"
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on July 18, 2012 in a campaign commercial:
","
Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters.
",/factchecks/2012/jul/20/mitt-romney/romney-ad-says-stimulus-money-went-buy-electric-ca/,false,"
By Jon Greenberg • July 20, 2012
"
"
Committee to Protect Florida
",/personalities/committee-protect-florida/,"
stated on July 18, 2012 in a mailer:
","
Says Jeff Brandes voted to allow state-run Citizens Property Insurance to dump policies onto ""out-of-state, unregulated private companies.""
",/factchecks/2012/jul/20/committee-protect-florida/mailer-calls-out-jeff-brandes-supporting-measure-d/,mostly-true,"
By Katie Sanders • July 20, 2012
"
"
Daniel Rodriguez
",/personalities/daniel-rodriguez/,"
stated on May 30, 2012 in an email to PolitiFact Texas.:
","
Says no city comparable in size to Austin or smaller was broken into as many congressional districts.
",/factchecks/2012/jul/20/daniel-rodriguez/seguin-activist-says-austin-only-city-country-b/,mostly-true,"
By W. Gardner Selby • July 20, 2012
"
"
Josh Mandel
",/personalities/josh-mandel/,"
stated on June 28, 2012 in a news release:
","
The Affordable Care Act ""will likely go down as the biggest tax increase in history.""
",/factchecks/2012/jul/20/josh-mandel/josh-mandel-says-obamacare-will-ultimately-be-bigg/,pants-fire,"
By Tom Feran • July 20, 2012
"
"
John Watson
",/personalities/john-watson/,"
stated on July 11, 2012 in an op-ed:
","
The transportation sales tax would cost the average consumer an estimated $112 a year.
",/factchecks/2012/jul/20/john-watson/will-t-splost-add-112-year-consumers/,mostly-true,"
By Eric Stirgus • July 20, 2012
"
"
Republican National Committee
",/personalities/republican-national-committee-republican/,"
stated on July 19, 2012 in a web video:
","
Over the last six months, President Barack Obama has golfed 10 times and held 106 fundraisers, but his jobs council has never met.
",/factchecks/2012/jul/19/republican-national-committee-republican/did-barack-obama-hold-100-plus-fundraisers-while-h/,true,"
By Louis Jacobson • July 19, 2012
"
"
Paul Sadler
",/personalities/paul-sadler/,"
stated on June 26, 2012 in a debate of Democratic primary runoff candidates for U.S. Senate in Dallas:
","
Says federal debt ""doubled during the Bush administration.""
",/factchecks/2012/jul/19/paul-sadler/paul-sadler-says-national-debt-doubled-under-georg/,mostly-true,"
By Sue Owen • July 19, 2012
"
"
Cascade Policy Institute
",/personalities/cascade-policy-institute/,"
stated on July 5, 2012 in a website:
","
Unemployment among Oregon high school graduates aged 18 to 20 increased more than 200 percent from 2008 to 2011, while the U.S. average increased only 30 percent.
",/factchecks/2012/jul/19/cascade-policy-institute/has-unemployment-among-oregon-high-school-graduate/,half-true,"
By Janie Har • July 19, 2012
"
"
Lou Greenwald
",/personalities/lou-greenwald/,"
stated on July 15, 2012 in an interview on 6abc’s “Inside Story”:
","
Says raising the state income tax rate on millionaires to offset property taxes for other residents is ""not a tax increase. It's a tax shift.""
",/factchecks/2012/jul/19/lou-greenwald/tax-shift-lou-greenwald-sets-truth-o-meter-ablaze-/,pants-fire,"
By Bill Wichert • July 19, 2012
"
"
Ohio Republican Party
",/personalities/ohio-republican-party/,"
stated on July 10, 2012 in an emailed statement:
","
""Sherrod Brown and his special interest allies in Washington are plotting to spend over $13 million"" to defeat Josh Mandel.
",/factchecks/2012/jul/19/ohio-republican-party/ohio-gop-claims-sherrod-brown-special-interest-all/,half-true,"
By Joe Guillen • July 19, 2012
"
"
Rush Limbaugh
",/personalities/rush-limbaugh/,"
stated on July 17, 2012 in his syndicated radio show:
","
Says it's not ""accidental"" that the villain in the Batman movie is named Bane.
",/factchecks/2012/jul/18/rush-limbaugh/rush-limbaugh-claims-link-between-batmans-bane-and/,pants-fire,"
By Molly Moorhead • July 18, 2012
"
"
Club for Growth
",/personalities/club-growth/,"
stated on July 12, 2012 in a radio ad.:
","
Every ""major newspaper in Texas calls"" David Dewhurst ""a moderate.""
 
",/factchecks/2012/jul/18/club-growth/club-growth-says-every-major-texas-newspaper-calls/,barely-true,"
By W. Gardner Selby • July 18, 2012
"
"
Julia Hurley
",/personalities/julia-hurley/,"
stated on June 23, 2012 in an email to constituents:
","
""If you have ever visited Nashville or Washington D.C. you will see MANY names and initials carved into ... desks.""
 
",/factchecks/2012/jul/18/julia-hurley/state-rep-julia-hruley-says-state-and-us-capitols-/,barely-true,"
By Michael Collins • July 18, 2012
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on July 17, 2012 in a campaign ad:
","
Says Mitt Romney’s carried interest income was a tax ""trick.""
",/factchecks/2012/jul/18/barack-obama/barack-obama-says-mitt-romney-received-carried-int/,barely-true,"
By Jon Greenberg • July 18, 2012
"
"
Mary Matalin
",/personalities/mary-matalin/,"
stated on July 15, 2012 in comments on ""This Week with George Stephanopoulos."":
","
Says Debbie Wasserman Schultz ""has these offshore accounts"" like Mitt Romney.
",/factchecks/2012/jul/18/mary-matalin/debbie-wasserman-schultz-had-offshore-accounts-mit/,barely-true,"
By Angie Drobnic Holan • July 18, 2012
"
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on July 11, 2012 in a speech to the NAACP:
","
""When I was governor, not only did test scores improve – we also narrowed the achievement gap.""
",/factchecks/2012/jul/18/mitt-romney/romney-says-achievement-gap-massachusetts-improved/,half-true,"
By Molly Moorhead • July 18, 2012
"
"
Reince Priebus
",/personalities/reince-priebus/,"
stated on June 26, 2012 in an interview:
","
Says President Barack Obama promised a ""pathway to citizenship"" to undocumented immigrants and ""didn't deliver jack squat on any of it.""
",/factchecks/2012/jul/18/reince-priebus/obama-didnt-deliver-jack-squat-pathway-citizenship/,mostly-true,"
By Tom Kertscher • July 18, 2012
"
"
Lou Greenwald
",/personalities/lou-greenwald/,"
stated on July 15, 2012 in an interview on 6abc’s “Inside Story”:
","
Says ""the money is in the budget"" to give a tax break to ""everyone,"" including people making more than $1 million.
",/factchecks/2012/jul/18/lou-greenwald/assembly-majority-leader-lou-greenwald-claims-mone/,false,"
By Bill Wichert • July 18, 2012
"
