name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Facebook posts
",/personalities/facebook-posts/,"
stated on February 2, 2022 in a post:
","
Turkey, Brazil, Britain, Sweden, Spain, Czech Republic, Mexico, El Salvador, Japan and Singapore canceled all COVID-19 quarantine procedures, testing and compulsory vaccination and are considering COVID-19 “just a seasonal flu.”
",/factchecks/2022/feb/07/facebook-posts/these-10-countries-have-not-canceled-covid-19-safe/,false,"
By Monique Curet • February 7, 2022
"
"
Mauro Garza
",/personalities/mauro-garza/,"
stated on January 24, 2022 in an ad:
","
“They call” Jan. 6 “an insurrection,” but “were FBI agents used as political agitators?""
",/factchecks/2022/feb/07/mauro-garza/gop-texas-house-candidate-repeats-false-claim-fbi-/,false,"
By Tom Kertscher • February 7, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on February 4, 2022 in a Facebook post:
","
Binding masks to your face with gauze and wrapping pantyhose around your face and mask are now “suggestions to make your mask more ‘effective.’”
",/factchecks/2022/feb/07/facebook-posts/research-fit-hacks-could-help-improve-future-mask-/,half-true,"
By Madison Czopek • February 7, 2022
"
"
Viral image
",/personalities/viral-image/,"
stated on February 5, 2022 in a Facebook post:
","
A Walmart in Dickson City, Pennsylvania, ran out of food.
",/factchecks/2022/feb/07/viral-image/no-pennsylvania-walmart-didnt-run-out-food/,false,"
By Ciara O'Rourke • February 7, 2022
"
"
Viral image
",/personalities/viral-image/,"
stated on February 5, 2022 in a Facebook post:
","
Rep. Alexandria Ocasio-Cortez said, “I don’t need truckers. I get my food from the grocery store.”
",/factchecks/2022/feb/07/viral-image/no-isnt-real-aoc-quote-about-truckers/,pants-fire,"
By Ciara O'Rourke • February 7, 2022
"
"
NaturalNews.com
",/personalities/naturalnewscom/,"
stated on December 29, 2021 in a Facebook post:
","
""Food crops can be engineered right now based on existing technology to cause infertility in Black people alone.”
",/factchecks/2022/feb/07/naturalnewscom/no-food-cannot-be-engineered-create-infertility-bl/,false,"
By Jill Terreri Ramos • February 7, 2022
"
"
Jonathon Moseley
",/personalities/jonathon-moseley/,"
stated on February 1, 2022 in a TV segment:
","
“It’s not illegal to go inside the Capitol” as the Oath Keepers and other Jan. 6 rioters did.
",/factchecks/2022/feb/04/jonathon-moseley/jan-6-attorney-defends-oath-keepers-dubious-claim-/,false,"
By Bill McCarthy • February 4, 2022
"
"
Cavalier Johnson
",/personalities/cavalier-johnson/,"
stated on December 21, 2021 in News release:
","
“In 2021, 65 people in Milwaukee have lost their lives due to reckless driving accidents, and more than 9,000 cars have been stolen, double the amount in 2020.”
",/factchecks/2022/feb/04/cavalier-johnson/milwaukee-mayor-ballpark-stolen-vehicle-figures-ov/,half-true,"
By D.L. Davis • February 4, 2022
"
"
Watts Up With That
",/personalities/watts/,"
stated on January 31, 2022 in a blog post:
","
“Facebook is spamming all climate articles by misleading readers about” the accuracy of climate models.
",/factchecks/2022/feb/04/watts/checking-claim-facebook-oversells-accuracy-climate/,false,"
 By Jon Greenberg • February 4, 2022
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on January 28, 2022 in an ad:
","
Ron DeSantis let ""millions of COVID-19 tests expire.""
",/factchecks/2022/feb/04/charlie-crist/charlie-crist-overstates-claim-about-millions-expi/,barely-true,"
By Tom Kertscher • February 4, 2022
"
"
Tammy Baldwin
",/personalities/tammy-baldwin/,"
stated on January 19, 2022 in Senate:
","
On eliminating the filibuster.
",/factchecks/2022/feb/04/tammy-baldwin/us-sen-tammy-baldwins-stance-filibuster-shifts-201/,half-flip,"
By Laura Schulte • February 4, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on February 2, 2022 in an article:
","
“Few, If Any, Doses of Spikevax or Comirnaty Available in United States, Despite FDA Approvals”
",/factchecks/2022/feb/04/facebook-posts/spikevax-and-comirnaty-are-brand-names-existing-co/,false,"
By Monique Curet • February 4, 2022
"
"
Stacey Abrams
",/personalities/stacey-abrams/,"
stated on January 31, 2022 in an interview on CNN:
","
“In Texas, because of the laws they passed, a 95-year-old World War II veteran is being denied the right to vote by mail because he can't produce a registration number he got back in the 1950s.”
",/factchecks/2022/feb/03/stacey-abrams/fact-checking-stacey-abrams-texas-mail-ballot-deni/,half-true,"
By Amy Sherman • February 3, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on January 18, 2022 in a Facebook post:
","
$2,000 stimulus checks were due on Jan. 19.
",/factchecks/2022/feb/03/facebook-posts/no-sign-more-federal-stimulus-checks/,false,"
By Jill Terreri Ramos • February 3, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on January 31, 2022 in a Facebook post:
","
“Pennsylvania had 2.6 million mail in votes that the court of appeals of PA held to be unconstitutional. Umm that alone means Biden lost PA.”
",/factchecks/2022/feb/03/facebook-posts/facebook-post-wrongly-says-pennsylvania-mail-ballo/,false,"
By Amy Sherman • February 3, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on February 2, 2022 in a Facebook post:
","
Donald Trump “never left” the White House.
",/factchecks/2022/feb/03/facebook-posts/its-not-true-donald-trump-never-left-white-house/,pants-fire,"
By Ciara O'Rourke • February 3, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on February 2, 2022 in a Facebook post:
","
A photo shows a crash in Eminence, Indiana.
",/factchecks/2022/feb/03/facebook-posts/photo-shows-2021-pileup-fort-worth-texas-not-crash/,false,"
By Ciara O'Rourke • February 3, 2022
"
"
Greg Murphy
",/personalities/greg-murphy/,"
stated on January 16, 2022 in a tweet:
","
“The Dems demand a photo ID to get a cheeseburger.”
",/factchecks/2022/feb/03/greg-murphy/nc-congressman-exaggerates-washington-covid-restri/,barely-true,"
By Paul Specht • February 3, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on February 1, 2022 in a Facebook post:
","
Says Johns Hopkins virologist ""James Kelly"" said the COVID-19 vaccine “discriminates, divides, and judges society as it is.”
",/factchecks/2022/feb/03/facebook-posts/no-evidence-johns-hopkins-doctor-said-about-covid-/,false,"
By Ciara O'Rourke • February 3, 2022
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on February 2, 2022 in an Instagram post:
","
“Canadian Prime Minister Justin Trudeau pays mainstream media $600 million to report in favor of him.”
",/factchecks/2022/feb/03/instagram-posts/justin-trudeau-was-joking-when-he-suggested-he-bri/,false,"
By Ciara O'Rourke • February 3, 2022
"
"
Bloggers
",/personalities/blog-posting/,"
stated on January 31, 2022 in a blog post:
","
Dr. Phil and other celebrities are endorsing CBD gummies.
",/factchecks/2022/feb/03/blog-posting/no-these-celebrities-arent-endorsing-cbd-gummies/,false,"
By Ciara O'Rourke • February 3, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on January 27, 2022 in a post:
","
""Since 2000, the Department of Defense and the Department of Energy have been spraying the entire United States sky with the toxic brew of chemicals and other biologic agents.""
",/factchecks/2022/feb/02/facebook-posts/claim-us-government-spraying-toxic-brew-chemicals-/,pants-fire,"
By Monique Curet • February 2, 2022
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on January 27, 2022 in a statement:
","
Thanks to the American Rescue Plan’s changes to the Affordable Care Act, “four out of five consumers (are) finding quality coverage for under $10 a month.”
",/factchecks/2022/feb/02/joe-biden/joe-biden-overstates-statistics-affordable-care/,barely-true,"
By Louis Jacobson • February 2, 2022
"
"
Tweets
",/personalities/tweets/,"
stated on January 31, 2022 in Twitter posts:
","
Research from Japan shows “ivermectin is effective against omicron in Phase III trial.”
",/factchecks/2022/feb/02/tweets/ivermectin-study-showed-antiviral-effect-which-not/,false,"
By Gabrielle Settles • February 2, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on January 29, 2022 in a Facebook post:
","
‘The Simpsons’ predicted Canada’s trucker convoy protest.
",/factchecks/2022/feb/02/facebook-posts/doh-simpsons-did-not-predict-canadas-trucker-convo/,false,"
By Jeff Cercone • February 2, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on February 1, 2022 in a Facebook post:
","
Says 700 CIA agents were arrested.
",/factchecks/2022/feb/02/facebook-posts/no-700-cia-agents-werent-arrested/,pants-fire,"
By Ciara O'Rourke • February 2, 2022
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on January 25, 2022 in an Instagram post:
","
“The convoy in Canada has made the Guinness Book of World Records for the longest convoy.”
",/factchecks/2022/feb/02/instagram-posts/no-freedom-convoy-canada-didnt-set-guinness-world-/,false,"
By Ciara O'Rourke • February 2, 2022
"
"
Viral image
",/personalities/viral-image/,"
stated on January 30, 2022 in a Facebook post:
","
Picture shows the “Freedom Convoy” trucks in Canada.
",/factchecks/2022/feb/02/viral-image/photo-shows-truck-convoy-canada-not-freedom-convoy/,false,"
By Ciara O'Rourke • February 2, 2022
"
"
Viral image
",/personalities/viral-image/,"
stated on January 30, 2022 in a photo on Facebook:
","
“Over 65% of the country believes that (the) 2020 election was fraudulent. That number was around 35% a year ago.”
",/factchecks/2022/feb/02/viral-image/no-most-americans-dont-believe-2020-election-was-f/,false,"
By Sara Swann • February 2, 2022
"
"
Glenn Youngkin
",/personalities/glenn-youngkin/,"
stated on January 17, 2022 in a speech.:
","
“Sixty percent of (Virginia's) children don’t meet national proficiency standards…”
",/factchecks/2022/feb/02/glenn-youngkin/are-60-virginia-students-testing-below-us-proficie/,mostly-true,"
By Warren Fiske • February 2, 2022
"
