name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Donald Trump
",/personalities/donald-trump/,"
stated on July 31, 2019 in a re-election campaign ad:
","
Says the Democratic presidential candidates ""support giving illegal immigrants free health care at our expense.""
",/factchecks/2019/aug/01/donald-trump/fact-checking-trump-ad-democrats-health-care-immig/,barely-true,"
By Miriam Valverde • August 1, 2019
"
"
Jeanne Ives
",/personalities/jeanne-ives/,"
stated on July 26, 2019 in a TV interview:
","
Says ex-Lt. Gov. Evelyn Sanguinetti ""publicly did not stand in opposition to"" former Gov. Bruce Rauner’s decision to sign a bill that expanded the public funding of abortions in Illinois.
",/factchecks/2019/aug/01/jeanne-ives/ives-falsely-claims-primary-foe-did-not-publicly-o/,false,"
By Kiannah Sepeda-Miller • August 1, 2019
"
"
Marianne Williamson
",/personalities/marianne-williamson/,"
stated on July 28, 2019 in an appearance on CBS's ""Face the Nation"":
","
""We are the only advanced industrialized nation that bases our educational funding on property taxes.""
",/factchecks/2019/jul/31/marianne-williamson/fact-checking-marianne-williamson-school-funding-u/,half-true,"
By Bill McCarthy • July 31, 2019
"
"
Bobby Scott
",/personalities/bobby-scott/,"
stated on July 15, 2019 in a hearing:
","
""Studies show at the minimum wage, you can’t rent a two-bedroom apartment anywhere in the United States...a modest, two-bedroom apartment.""
 
",/factchecks/2019/jul/30/bobby-scott/scotts-right-modest-two-bedroom-apartments-not-aff/,true,"
By Warren Fiske • July 30, 2019
"
"
Tweets
",/personalities/tweets/,"
stated on July 23, 2019 in a tweet:
","
""Reagan took the deficit from $70 billion to $175 billion. Bush 41 took it to $300 billion. Clinton got it to zero. Bush 43 took it from zero to $1.2 trillion. Obama halved it to $600 billion. Trump’s got it back to a trillion.""
",/factchecks/2019/jul/29/tweets/republican-presidents-democrats-contribute-deficit/,mostly-true,"
By Daniel Funke • July 29, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on July 26, 2019 in a Facebook post:
","
Says the names of CNN anchors Chris Cuomo, Brian Stelter and Jake Tapper were on the flight logs of Jeffrey Epstein’s private plane.
 
",/factchecks/2019/jul/29/facebook-posts/no-names-cnn-anchors-were-not-epstein-flight-logs/,pants-fire,"
By Samantha Putterman • July 29, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on July 24, 2019 in a Facebook post:
","
Says a photo showing thousands on a ship next to a crowded dock are ""Europeans trying to get to North Africa during World War II.""
",/factchecks/2019/jul/29/viral-image/viral-photo-migrants-ship-during-world-war-ii-your/,false,"
By Samantha Putterman • July 29, 2019
"
"
Richard Durbin
",/personalities/richard-durbin/,"
stated on July 11, 2019 in a speech:
","
Says President Trump ""has ended up attracting larger numbers of people coming to the United States presenting themselves for asylum status at our border than we’ve ever seen.""
",/factchecks/2019/jul/28/richard-durbin/has-trump-encouraged-unprecedented-number-migrants/,half-true,"
By Kiannah Sepeda-Miller • July 28, 2019
 "
"
Kirsten Gillibrand
",/personalities/kirsten-gillibrand/,"
stated on July 9, 2019 in a campaign event:
","
A transaction tax in countries like the UK ""didn't affect their financial markets at all."" 
",/factchecks/2019/jul/26/kirsten-gillibrand/gillibrands-claim-transaction-taxes-not-whole-stor/,barely-true,"
By Jill Terreri Ramos • July 26, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on July 20, 2019 in a Facebook post:
","
Says Werner Herzog said, ""Dear America: You are waking up, as Germany once did, to the awareness that 1/3 of your people would kill another 1/3, while 1/3 watches.""
",/factchecks/2019/jul/26/viral-image/no-werner-herzog-didnt-say-about-america-and-germa/,false,"
By Ciara O'Rourke • July 26, 2019
"
