name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Dennis Prager
",/personalities/dennis-prager/,"
stated on May 18, 2017 in an appearance on CNN:
","
""It was a 100 percent lie that (Donald Trump’s) election unleashed anti-Semitism. … Hundreds of Jewish community centers had bomb threats called in. To the best of our knowledge to this day, 90 percent of them were called in by an American Jewish kid living in Israel, and the other 10 percent were a black radical who was trying to impress his girlfriend.""
",/factchecks/2017/may/22/dennis-prager/were-two-people-responsible-virtually-all-anti-sem/,half-true,"
By Louis Jacobson • May 22, 2017
"
"
Melissa Melendez
",/personalities/melissa-melendez/,"
stated on May 11, 2017 in a press release and a tweet:
","
California Gov. Jerry Brown has proposed ""diverting 30 percent of the funding"" from the state’s gas tax increase ""to non-road related projects like building parks and job training for felons.""
",/factchecks/2017/may/19/melissa-melendez/jerry-brown-proposing-divert-30-percent-new-gas-ta/,barely-true,"
By Chris Nichols • May 19, 2017
"
"
Maxine Waters
",/personalities/maxine-waters/,"
stated on May 18, 2017 in an interview on MSNBC's ""Morning Joe"":
","
""You can see visits to Moscow made during the campaign by (Paul) Manafort and others.""
",/factchecks/2017/may/19/maxine-waters/rep-waters-exaggerates-trump-associate-moscow-trip/,barely-true,"
By Jon Greenberg • May 19, 2017
"
"
Paul Ryan
",/personalities/paul-ryan/,"
stated on May 7, 2017 in an interview:
","
Before Obamacare, Wisconsin’s ""high-risk pool"" for health insurance ""had eight or nine"" plans to choose from, people ""could go to any doctor or any hospital they wanted, and their premiums and co-pays were cheaper than they are under Obamacare today.""
",/factchecks/2017/may/19/paul-ryan/paul-ryans-claim-wisconsin-being-model-covering-pe/,half-true,"
By Tom Kertscher • May 19, 2017
"
"
Ted Cruz
",/personalities/ted-cruz/,"
stated on April 28, 2017 in a speech to the National Rifle Association:
","
""The first Congress passed a law mandating that every able-bodied man must own a musket.""
",/factchecks/2017/may/19/ted-cruz/ted-cruz-partly-right-first-congress-required-able/,half-true,"
By W. Gardner Selby • May 19, 2017
"
"
Brad Schimel
",/personalities/brad-schimel/,"
stated on April 9, 2017 in a TV interview:
","
There is no ‘backlog’ of untested rape kits in Wisconsin. 
",/factchecks/2017/may/19/brad-schimel/brad-schimel-falsely-claims-there-no-backlog-untes/,pants-fire,"
By Eric Litke • May 19, 2017
"
"
Rush Limbaugh
",/personalities/rush-limbaugh/,"
stated on May 17, 2017 in an episode of the ""Rush Limbaugh Show"":
","
""What Trump is alleged to have done is actually no different than what Barack Obama did in April last year when he made it known that he didn’t want Hillary prosecuted.""
",/factchecks/2017/may/18/rush-limbaugh/rush-limbaugh-says-donald-trump-barack-obama-also-/,barely-true,"
By Lauren Carroll • May 18, 2017
"
"
Charles Schumer
",/personalities/charles-schumer/,"
stated on May 18, 2017 in a Senate floor speech:
","
""President Obama became the first president since Carter to leave the White House with a smaller federal prison population than when he took office.""
",/factchecks/2017/may/18/charles-schumer/did-federal-inmate-population-drop-under-obama-fir/,true,"
By Louis Jacobson • May 18, 2017
"
"
Greg Abbott
",/personalities/greg-abbott/,"
stated on May 7, 2017 in a statement before signing Senate Bill 4 into law over a Facebook Live:
","
 Says Travis County Sheriff Sally Hernandez ""declared that she would not detain known criminals accused of violent crimes.""
 
",/factchecks/2017/may/18/greg-abbott/torching-greg-abbotts-claim-travis-county-sheriff-/,pants-fire,"
By W. Gardner Selby • May 18, 2017
"
"
Chain email
",/personalities/chain-email/,"
stated on May 11, 2017 in a chain email:
","
Says there are thousands of registered voters over 110 years old in North Carolina, including one who is 219 years old.
",/factchecks/2017/may/18/chain-email/no-thousands-dead-people-are-not-registered-vote-n/,false,"
By Will Doran • May 18, 2017
"
"
James Rockall
",/personalities/james-rockall/,"
stated on May 9, 2017 in a tweet:
","
""More (people) die from indoor air pollution than from malaria, HIV/AIDS and TB combined.""
",/factchecks/2017/may/18/james-rockall/yes-indoor-air-pollution-kills-more-hivaids-malari/,mostly-true,"
By Smitha Rajan • May 18, 2017
"
"
TDAlliance.com
",/personalities/tdalliancecom/,"
stated on May 12, 2017 in a headline:
","
""Jefferson Davis statue to be replaced with Obama likeness.""
",/factchecks/2017/may/18/tdalliancecom/obama-statue-replacing-jefferson-davis-new-orleans/,pants-fire,"
By Joshua Gillin • May 18, 2017
"
"
Chris Collins
",/personalities/chris-collins/,"
stated on April 28, 2017 in an interview with Bloomberg:
","
Farmers ""are now dumping milk into the ditches"" because of a trade dispute with Canada
",/factchecks/2017/may/18/chris-collins/new-york-farmers-close-dumping-milk-over-canadian-/,false,"
By Dan Clark • May 18, 2017
"
"
Mary González
",/personalities/mary-gonzalez/,"
stated on May 11, 2017 in House debate of House Bill 2962:
","
An ""abortion procedure is actually safer than a vasectomy.""
",/factchecks/2017/may/17/mary-gonzalez/mary-gonzalez-says-abortions-safer-vasectomies/,mostly-true,"
By W. Gardner Selby • May 17, 2017
"
"
Jorge Ramos
",/personalities/jorge-ramos/,"
stated on May 12, 2017 in a Fox News interview:
","
""Some of the safest communities in the United States are along the border.""
",/factchecks/2017/may/17/jorge-ramos/jorge-ramos-border-communities-some-safest-country/,mostly-true,"
By Miriam Valverde • May 17, 2017
"
"
Bloggers
",/personalities/blog-posting/,"
stated on May 15, 2017 in Internet posts:
","
""FBI uncovers evidence that 62 million Trump voters are all Russian agents!""
",/factchecks/2017/may/17/blog-posting/fake-story-about-trump-voters-being-russian-agents/,pants-fire,"
By Joshua Gillin • May 17, 2017
"
"
Richard Corcoran
",/personalities/richard-corcoran/,"
stated on May 12, 2017 in a tweet:
","
It is a myth that Florida's education legislation was ""negotiated in secret.""
",/factchecks/2017/may/17/richard-corcoran/florida-house-speaker-richard-corcoran-misleads-ab/,false,"
By Kristen M. Clark • May 17, 2017
"
"
DCCC
",/personalities/dccc-lgo/,"
stated on May 3, 2017 in a political ad:
","
Says ""Karen Handel’s office budget increased a whopping 42 percent.""
 
",/factchecks/2017/may/17/dccc-lgo/georgia-dem-attack-gops-handel-falls-wide-mark/,barely-true,"
By Jon Greenberg • May 17, 2017
"
"
Bloggers
",/personalities/blog-posting/,"
stated on May 2, 2017 in Internet posts:
","
""Barack Obama arrested in a Japanese drug bust.""
",/factchecks/2017/may/17/blog-posting/conspiracy-theorists-concoct-fake-report-obama-arr/,pants-fire,"
By Joshua Gillin • May 17, 2017
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on February 8, 2017 in his budget speech:
","
""We are investing more money into education than ever before in the history of Wisconsin.""
",/factchecks/2017/may/17/scott-walker/testing-scott-walker-claim-record-education-findin/,barely-true,"
By Alison Dirr • May 17, 2017
"
"
James Risch
",/personalities/james-risch/,"
stated on May 15, 2017 in remarks to reporters:
","
""The minute the president speaks about it to someone, he has the ability to declassify anything at any time without any process.""
",/factchecks/2017/may/16/james-risch/does-president-have-ability-declassify-anything-an/,mostly-true,"
By Louis Jacobson • May 16, 2017
"
"
Chris Murphy
",/personalities/chris-murphy/,"
stated on May 12, 2017 in Twitter:
","
""Law firm @POTUS used to show he has no ties to Russia was named Russia Law Firm of the Year for their extensive ties to Russia. Unreal.""
",/factchecks/2017/may/16/chris-murphy/donald-trump-chris-murphy-russian-law-firm-year/,mostly-true,"
By John Kruzel • May 16, 2017
"
"
Bloggers
",/personalities/blog-posting/,"
stated on May 13, 2017 in a web post:
","
Say Lance Armstrong is dead.
",/factchecks/2017/may/15/blog-posting/fake-news-bloggers-say-lance-armstrong-has-died/,pants-fire,"
By W. Gardner Selby • May 15, 2017
"
"
Bloggers
",/personalities/blog-posting/,"
stated on May 13, 2017 in Internet posts:
","
""Fox star Tucker Carlson in critical condition (then died) after head on collision driving home.""
",/factchecks/2017/may/15/blog-posting/liberal-troll-behind-tucker-carlson-death-hoax-spr/,pants-fire,"
By Joshua Gillin • May 15, 2017
"
"
Richard Blumenthal
",/personalities/richard-blumenthal/,"
stated on May 9, 2017 in a press conference:
","
""What does Trumpcare do? Yank tax credits away from veterans unlike any other American.""
",/factchecks/2017/may/15/richard-blumenthal/gop-health-care-bill-yanks-tax-credits-away-vetera/,half-true,"
By Lauren Carroll • May 15, 2017
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on May 11, 2017 in an interview with 'The Economist':
","
The federal tax code includes ""deductions for birds flying across America.""
",/factchecks/2017/may/15/donald-trump/donald-trump-mentions-tax-deductions-birds-flying-/,true,"
By Louis Jacobson • May 15, 2017
"
"
Richard Corcoran
",/personalities/richard-corcoran/,"
stated on May 6, 2017 in a tweet:
","
Says the Florida House of Representatives allocated $24 billion, ""the greatest investment in education in Florida history!""
",/factchecks/2017/may/15/richard-corcoran/corcoran-touts-level-education-spending-there/,half-true,"
By Joshua Gillin • May 15, 2017
"
"
Glenn Grothman
",/personalities/glenn-grothman/,"
stated on April 30, 2017 in a town hall meeting:
","
""Planned Parenthood is the biggest abortion provider in the country.""
",/factchecks/2017/may/15/glenn-grothman/glenn-grothman-says-planned-parenthood-leading-abo/,true,"
By Dave Umhoefer • May 15, 2017
"
"
Nate Walker
",/personalities/nate-walker/,"
stated on March 20, 2017 in on MissouriNet.com:
","
""(Charter schools in Missouri) are actually failing in a greater capacity than the public school systems.""
",/factchecks/2017/may/13/nate-walker/missouri-charter-schools-arent-failing/,barely-true,"
By Jen Para • May 13, 2017
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on May 12, 2017 in Twitter:
","
Says James Clapper ""and virtually everyone else"" said ""there is no collusion"" in the Russia investigation findings.
",/factchecks/2017/may/12/donald-trump/trumps-mostly-false-claim-clapper-said-no-collusio/,barely-true,"
By John Kruzel • May 12, 2017
"
