name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Mary Burke
",/personalities/mary-burke/,"
stated on September 22, 2014 in an interview:
","
Under Scott Walker, ""right now, we’re 46th in the country in terms of new businesses started.""
 
",/factchecks/2014/sep/29/mary-burke/wisconsin-under-scott-walker-near-bottom-new-busin/,mostly-true,"
By Tom Kertscher • September 29, 2014
"
"
Jason Carter
",/personalities/jason-carter/,"
stated on September 22, 2014 in television ad:
","

In the last 10 years, Georgia’s middle class income has dropped $6,500.
 
",/factchecks/2014/sep/29/jason-carter/carter-claim-about-median-household-income-target/,true,"
By Nancy Badertscher • September 29, 2014
"
"
Laura Ingraham
",/personalities/laura-ingraham/,"
stated on September 28, 2014 in comments on ABC's ""This Week"":
","
This Congress ""adjourned earliest of any time in congressional history before an election.""
",/factchecks/2014/sep/28/laura-ingraham/current-congress-adjourned-earlier-election-year-a/,false,"
By Jon Greenberg • September 28, 2014
"
"
LZ Granderson
",/personalities/lz-granderson/,"
stated on September 28, 2014 in comments on CNN's ""State of the Union"":
","
Says President Barack Obama has launched ""twice as many strikes (on) countries that are predominantly Muslim"" than President George W. Bush.
",/factchecks/2014/sep/28/lz-granderson/lz-granderson-obama-has-bombed-twice-many-muslim-c/,mostly-true,"
By Lauren Carroll • September 28, 2014
"
"
Vincent ""Buddy"" Cianci
",/personalities/vincent-buddy-cianci/,"
stated on September 21, 2014 in an interview on WPRI-TV's ""Newsmakers."":
","
""In 2001 and '02 . . . we had the pension system funded at (the) 100% level in that year, and we did for two years at that point.""
",/factchecks/2014/sep/28/vincent-buddy-cianci/buddy-cianci-says-2001-and-02-when-he-was-providen/,false,"
By C. Eugene Emery Jr. • September 28, 2014
"
"
Ed Gillespie
",/personalities/ed-gillespie/,"
stated on September 9, 2014 in a TV ad.:
","
Says Mark Warner told PolitiFact National's ""Lie of the Year"" in 2013.
",/factchecks/2014/sep/28/ed-gillespie/gillespie/,false,"
By Warren Fiske • September 28, 2014
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 26, 2014 in a Facebook meme:
","
Countries with a higher minimum wage than the United States’ $7.25 an hour include Denmark at $21, Australia at $15.81, Germany at $11 and France at $12.35.
",/factchecks/2014/sep/26/facebook-posts/do-other-countries-have-higher-minimum-wage-united/,half-true,"
By Louis Jacobson • September 26, 2014
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on September 18, 2014 in a campaign TV ad:
","
""Thanks to our reforms, the average family will have an extra $322 to spend.""
",/factchecks/2014/sep/26/scott-walker/scott-walker-says-tax-cuts-amount-322-average-fami/,mostly-true,"
By Dave Umhoefer • September 26, 2014
"
"
David Perdue
",/personalities/david-perdue/,"
stated on September 17, 2014 in In a television ad:
","
""Michelle Nunn’s own plan says she funded organizations linked to terrorists.""
",/factchecks/2014/sep/26/david-perdue/perdues-attempt-tar-nunn-terrorist-link-fails/,pants-fire,"
By April Hunt • September 26, 2014
"
"
Dan Sullivan
",/personalities/dan-sullivan/,"
stated on September 19, 2014 in an email to supporters:
","
""Sen. Mark Begich cast the deciding vote in favor of President Obama’s authority to issue executive amnesty to illegal aliens.""
",/factchecks/2014/sep/25/dan-sullivan/begichs-record-illegal-immigration-target-alaska-s/,false,"
By Lauren Carroll • September 25, 2014
"
"
Ralph Peters
",/personalities/ralph-peters/,"
stated on September 24, 2014 in an interview on ""America's Newsroom"":
","
Says President Barack Obama attacked potential terrorist targets in Syria in the middle of the night ""to minimize terrorist casualties.""
",/factchecks/2014/sep/25/ralph-peters/fox-analyst-airstrikes-syria-conducted-night-minim/,barely-true,"
By Katie Sanders • September 25, 2014
"
"
Wendy Davis
",/personalities/wendy-davis/,"
stated on September 23, 2014 in speaking to reporters:
","
""Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.""
",/factchecks/2014/sep/25/wendy-davis/wendy-davis-catches-fire-incorrect-claim-about-gre/,pants-fire,"
By W. Gardner Selby • September 25, 2014
"
"
Bill Cassidy
",/personalities/bill-cassidy/,"
stated on September 19, 2014 in a campaign ad:
","
Says Mary Landrieu voted to fund benefits for illegal immigrants ahead of veterans.
",/factchecks/2014/sep/25/bill-cassidy/bill-cassidy-says-mary-landrieu-put-illegal-immigr/,pants-fire,"
By Steve Contorno • September 25, 2014
"
"
Wendy Davis
",/personalities/wendy-davis/,"
stated on September 19, 2014 in a debate in the Rio Grande Valley.:
","
Greg Abbott ""has campaigned with a sexual predator who has bragged about having sex with underage girls.""
",/factchecks/2014/sep/25/wendy-davis/wendy-davis-overstates-whats-confirmed-about-abbot/,half-true,"
By W. Gardner Selby • September 25, 2014
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on September 19, 2014 in a campaign commercial:
","
Says Rick Scott ""pled the Fifth 75 times to avoid jail for Medicare fraud.""
",/factchecks/2014/sep/25/charlie-crist/crist-says-scott-pleaded-fifth-75-times-avoid-jail/,half-true,"
By Joshua Gillin • September 25, 2014
"
"
Jay Wiley
",/personalities/jay-wiley/,"
stated on September 15, 2014 in an Austin City Council candidate forum:
","
Austin has ""over 1,000 city employees that make six-figure salaries.""
",/factchecks/2014/sep/25/jay-wiley/austin-city-council-hopeful-slightly-saying-more-1/,mostly-true,"
By W. Gardner Selby • September 25, 2014
"
"
Ryan Lizza
",/personalities/ryan-lizza/,"
stated on September 22, 2014 in a tweet:
","
""Countries bombed: Obama 7, Bush 4""
",/factchecks/2014/sep/25/ryan-lizza/lizza-says-obama-has-bombed-more-nations-bush/,true,"
By Jon Greenberg • September 25, 2014
"
"
Mary Burke
",/personalities/mary-burke/,"
stated on September 11, 2014 in a TV ad:
","
Says Scott Walker cut ""taxes for the wealthiest"" and raised taxes ""on 140,000 Wisconsin families.""
 
",/factchecks/2014/sep/25/mary-burke/scott-walker-cut-taxes-rich-raised-them-families-m/,half-true,"
By Tom Kertscher • September 25, 2014
"
"
Catherine Taylor
",/personalities/catherine-taylor/,"
stated on September 7, 2014 in a TV interview:
","
""Every time [the people from Newport Tent] work in a city or town they have a whole different set of permits that they have to get in order to pitch a tent.""
",/factchecks/2014/sep/25/catherine-taylor/catherine-taylor-says-plethora-rules-tent-permits-/,true,"
By Alex Kuffner • September 25, 2014
"
"
Rachel Maddow
",/personalities/rachel-maddow/,"
stated on March 27, 2012 in her book ""Drift"":
","
""Not even old Gen. Eisenhower … saluted military personnel"" as president.
",/factchecks/2014/sep/24/rachel-maddow/rachel-maddow-not-even-old-gen-eisenhower-saluted-/,barely-true,"
By Aaron Sharockman • September 24, 2014
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 18, 2014 in a Facebook meme:
","
Congress includes 36 people accused of spousal abuse, 84 arrested for drunk driving in the past year, 71 with terrible credit and more.
",/factchecks/2014/sep/24/facebook-posts/nba-nfl-congress-spousal-abuse-fraud-bad-checks-ba/,pants-fire,"
By Lauren Carroll • September 24, 2014
"
"
Carlos Curbelo
",/personalities/carlos-curbelo/,"
stated on September 18, 2014 in a speech to a college GOP group:
","
Social Security and Medicare are ""a Ponzi scheme.""
",/factchecks/2014/sep/24/carlos-curbelo/nod-rick-perry-carlos-curbelo-calls-social-securit/,false,"
By Amy Sherman • September 24, 2014
"
"
Greg Abbott
",/personalities/greg-abbott/,"
stated on September 19, 2014 in a debate in the Rio Grande Valley.:
","
""The FBI is involved in an investigation about people in the Rio Grande Valley who are using cocaine to buy votes.""
 
 
 
",/factchecks/2014/sep/24/greg-abbott/greg-abbott-recaps-fbi-complaints-about-cocaine-tr/,mostly-true,"
By W. Gardner Selby • September 24, 2014
"
"
Wendy Davis
",/personalities/wendy-davis/,"
stated on September 19, 2014 in a debate in the Rio Grande Valley.:
","
Greg Abbott ""heads up a party whose platform calls for the repeal of the Voting Rights Act.""
",/factchecks/2014/sep/24/wendy-davis/wendy-davis-says-republican-party-texas-platform-c/,mostly-true,"
By W. Gardner Selby • September 24, 2014
"
"
Republican Governors Association
",/personalities/republican-governors-association/,"
stated on September 23, 2014 in television ad:
","
Jason Carter ""actually opposed more funding for education in the Senate.""
",/factchecks/2014/sep/24/republican-governors-association/attack-mostly-target-carter-opposed-education-fund/,mostly-true,"
By Nancy Badertscher • September 24, 2014
"
"
Peter King
",/personalities/peter-king/,"
stated on September 21, 2014 in an interview on ""Fox News Sunday"":
","
""In 2011, (the Islamic State) attempted to attack Fort Knox.""
",/factchecks/2014/sep/23/peter-king/rep-peter-king-says-isis-tried-attack-fort-knox-20/,false,"
By Steve Contorno • September 23, 2014
"
"
Bloggers
",/personalities/blog-posting/,"
stated on September 18, 2014 in a chain email:
","
Was Martha Kanter ""dispatched to Corvallis with $17 million in stimulus money"" to save Craig Robinson’s job?
",/factchecks/2014/sep/23/blog-posting/was-martha-kanter-dispatched-corvallis-17-million-/,pants-fire,"
By Dana Tims • September 23, 2014
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on September 18, 2014 in a TV ad:
","
Says opponent Mary Burke says she ""supports Obamacare unequivocally and wants to expand it.""
",/factchecks/2014/sep/23/scott-walker/mary-burke-supports-obamacare-unequivocally-and-wa/,half-true,"
By Tom Kertscher • September 23, 2014
"
"
Brit Hume
",/personalities/brit-hume/,"
stated on September 21, 2014 in a broadcast of ""Fox News Sunday"":
","
Says President Barack Obama is ""sending a much larger (force) "" to deal with Ebola ""than ISIS is getting.""
 
",/factchecks/2014/sep/23/brit-hume/hume-obama-put-more-force-combatting-ebola-isis/,false,"
By Jon Greenberg • September 23, 2014
"
"
Steve Southerland
",/personalities/steve-southerland/,"
stated on September 10, 2014 in a campaign commercial:
","
Says Gwen Graham ""was a Washington lobbyist.""
",/factchecks/2014/sep/23/steve-southerland/steve-southerland-says-gwen-graham-was-washington-/,barely-true,"
By Joshua Gillin • September 23, 2014
"
