name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Nicole Galloway
",/personalities/nicole-galloway/,"
stated on August 12, 2019 in her campaign announcement:
","
Says her office ""uncover(ed) $350 million in waste and fraud; it led to 40 criminal charges against both Republicans and Democrats.""
",/factchecks/2019/sep/20/nicole-galloway/galloways-watchdog-bragging-claim-mostly-point/,mostly-true,"
By Madison Czopek • September 20, 2019
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on September 17, 2019 in a speech at George Washington University:
","
Between 27,000 and 200,000 Wisconsinites were ""turned away"" from the polls in 2016 due to lack of proper identification.
",/factchecks/2019/sep/19/hillary-clinton/hillary-clinton-wrong-again-wisconsin-voter-id/,pants-fire,"
By Eric Litke • September 19, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on September 18, 2019 in a retweet from his account:
","
Says Ilhan Omar ""partied"" on the anniversary of 9/11.
",/factchecks/2019/sep/19/donald-trump/trump-retweets-false-claim-ilhan-omar-partied-911-/,pants-fire,"
By Bill McCarthy • September 19, 2019
"
"
Mark Perry
",/personalities/mark-perry/,"
stated on June 28, 2019 in a radio interview:
","
""Wisconsin is currently seeing an influx of new residents, Illinois is seeing an outflux.""
",/factchecks/2019/sep/19/mark-perry/illinois-population-loss-wisconsins-gain/,mostly-true,"
By Mica Soellner • September 19, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on September 12, 2019 in a Facebook post:
","
Ivanka Trump’s shoe line is made in China but is exempt from tariffs.
 
",/factchecks/2019/sep/19/viral-image/photo-ivanka-trumps-fashion-line-being-tariff-exem/,pants-fire,"
By Samantha Putterman • September 19, 2019
"
"
Bloggers
",/personalities/blog-posting/,"
stated on September 16, 2019 in a viral meme:
","
Says Elizabeth Warren ""was paid $400,000 to teach one class.""
",/factchecks/2019/sep/18/blog-posting/did-elizabeth-warren-get-400000-teaching-one-class/,half-true,"
By Bill McCarthy • September 18, 2019
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on September 12, 2019 in a tweet:
","
 ""The Obama-Biden Administration did not conduct workplace raids—in fact, it ended them.""
",/factchecks/2019/sep/18/joe-biden/biden-says-obama-ended-workplace-raids-immigrants/,half-true,"
By Miriam Valverde • September 18, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 13, 2019:
","
""Beto O’Rourke wants to confiscate guns because he can’t buy one himself due to his criminal record.""
",/factchecks/2019/sep/18/facebook-posts/would-beto-orourkes-criminal-history-prevent-him-p/,false,"
By Madlin Mekelburg • September 18, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 16, 2019 in a Facebook post:
","
Says the word newspaper stands for ""north, east, west, south, past and present event report.""
",/factchecks/2019/sep/18/facebook-posts/no-newspaper-isnt-acronym-north-east-west-south-pa/,pants-fire,"
By Samantha Putterman • September 18, 2019
"
"
Tom Barrett
",/personalities/tom-barrett/,"
stated on September 15, 2019 in an appearance on WISN-TV's UpFront:
","
Milwaukee has less taxing power than most similar cities and is the only U.S. city of 400,000 or more ""that does not have a sales tax or local income tax.""
",/factchecks/2019/sep/18/tom-barrett/barrett-overshoots-claim-about-milwaukee-tax-rates/,half-true,"
By Eric Litke • September 18, 2019
"
"
Tim Hugo
",/personalities/tim-hugo/,"
stated on September 10, 2019 in a campaign mailer.:
","
Dan Helmer ""believes in abolishing our private insurance system.""
",/factchecks/2019/sep/18/tim-hugo/tim-hugo-misstates-dan-helmers-position-private-he/,barely-true,"
By Warren Fiske • September 18, 2019
"
"
Roy Blunt
",/personalities/roy-blunt/,"
stated on August 13, 2019 in a Facebook post:
","
""U.S. agricultural & food exports are expected to increase more than $2 billion annually under #USMCA""
",/factchecks/2019/sep/17/roy-blunt/report-backs-blunt-claim-2-billion-increase-trade-/,true,"
By Greta Serrin • September 17, 2019
"
"
Various media reports 2
",/personalities/various-media-reports/,"
stated on September 11, 2019 in reports:
","
Democrats were at a 9/11 memorial service when NC Republicans held a controversial vote
",/factchecks/2019/sep/17/various-media-reports/nc-democrats-not-911-event-during-gop-budget-vote/,false,"
By Paul Specht • September 17, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on August 26, 2019 in a Facebook post:
","
Says Bruce Lee said, ""You will continue to suffer if you have an emotional reaction to everything that is said to you. True power is sitting back and observing everything with logic. If words control you that means everyone else can control you. Breathe and allow things to pass.""
",/factchecks/2019/sep/17/viral-image/no-evidence-bruce-lee-said-power-comes-observing-e/,false,"
By Ciara O'Rourke • September 17, 2019
"
"
Bloggers
",/personalities/blog-posting/,"
stated on September 6, 2019 in a Facebook post:
","
Says several well-known charities such as Goodwill and American Red Cross overpay their CEOs and spend a small percentage on helping people.
",/factchecks/2019/sep/17/blog-posting/dont-be-duped-bogus-audit-charitable-groups/,barely-true,"
By Jon Greenberg • September 17, 2019
"
"
Christy Harrison
",/personalities/christy-harrison/,"
stated on August 26, 2019 in a recent New York Times column:
","
""We have a host of issues associated with high B.M.I.s. But correlation doesn’t prove causation, and there’s a significant body of research showing that weight stigma and weight cycling can explain most if not all of the associations we see between higher weights and poor health outcomes.""
",/factchecks/2019/sep/17/christy-harrison/obesity-stigma-and-yo-yo-dieting-not-bmi-behind-ch/,barely-true,"
By Julie Appleby • September 17, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 13, 2019 in a Facebook post:
","
Says instead of arresting a teen who was sneaking into a gym, a Chicago cop ""shot him 53 times.""
 
",/factchecks/2019/sep/16/facebook-posts/chicago-cop-didnt-shoot-teen-sneaking-gym-he-bough/,pants-fire,"
By Samantha Putterman • September 16, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on September 12, 2019 in a speech:
","
The United States is ""very energy independent.""
",/factchecks/2019/sep/13/donald-trump/trump-exaggerates-us-energy-independence/,half-true,"
By John Kruzel • September 13, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on September 3, 2019 in a Facebook post:
","
The Odessa shooter ""had a Beto sticker on his truck.""
",/factchecks/2019/sep/13/viral-image/no-evidence-odessa-shooter-had-sticker-his-vehicle/,false,"
By Ciara O'Rourke • September 13, 2019
"
"
Tucker Carlson
",/personalities/tucker-carlson/,"
stated on September 10, 2019 in a TV segment:
","
Says John Bolton ""fundamentally was a man of the left.""
",/factchecks/2019/sep/13/tucker-carlson/tucker-carlson-falsely-claims-john-bolton-was-man-/,pants-fire,"
By Bill McCarthy • September 13, 2019
"
"
Josh Kaul
",/personalities/josh-kaul/,"
stated on August 15, 2019 in a tweet:
","
Says people convicted of felonies or under restraining orders ""can buy a firearm without going through a background check.""
",/factchecks/2019/sep/13/josh-kaul/buy-gun-wisconsin-after-felony-restraining-order/,true,"
By Eric Litke • September 13, 2019
"
"
Bernie Sanders
",/personalities/bernie-sanders/,"
stated on September 12, 2019 in comments during the Democratic presidential primary debate in Houston:
","
""Was it 150 million people on private insurance? 50 million of those people lose their private insurance every year when they quit their jobs, or they go unemployed, or their employer changes their insurance policy.""
",/factchecks/2019/sep/13/bernie-sanders/do-50-million-people-really-lose-health-coverage-e/,barely-true,"
By Emmarie Huetteman • September 13, 2019
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on September 12, 2019 in a Democratic debate:
","
Says the Obama administration ""didn't lock people up in cages.""
",/factchecks/2019/sep/13/joe-biden/fact-checking-biden-use-cages-during-obama-adminis/,false,"
By Miriam Valverde • September 13, 2019
"
