name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Bill White
",/personalities/bill-white/,"
stated on April 20, 2010 in an interview:
","
Says Gov. Rick Perry has never held a private-sector job.
",/factchecks/2010/apr/26/bill-white/democrat-bill-white-says-gov-rick-perry-has-never-/,false,"
By W. Gardner Selby • April 25, 2010
"
"
Bob Corker
",/personalities/bob-corker/,"
stated on April 25, 2010 in an interview on ABC's This Week:
","
The Banking Committee voted a 1,336-page bill ""out of committee in 21 minutes with no amendments, with the understanding that before the bill came to the floor, we would reach this bipartisan agreement.""
",/factchecks/2010/apr/25/bob-corker/corker-claims-financial-regulation-had-speedy-vote/,mostly-true,"
By Catharine Richert • April 25, 2010
"
"
Bill White
",/personalities/bill-white/,"
stated on April 13, 2010 in a press release:
","
""By the end of Governor Rick Perry's term, he will have drained Texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic Governor's Mansion is repaired.""
",/factchecks/2010/apr/25/bill-white/white-says-perrys-rental-home-will-cost-taxpayers-/,true,"
By Meghan Ashford-Grooms • April 24, 2010
"
"
House Natural Resources Committee Republicans
",/personalities/house-natural-resources-committee-republicans/,"
stated on April 5, 2010 in a news release posted on his website.:
","
""Obama did not open new lands to offshore drilling – all of these areas were already open for drilling once Congress and President Bush lifted the moratorium in 2008. Instead, President Obama yesterday announced what areas he would CLOSE to offshore drilling.""
",/factchecks/2010/apr/23/house-natural-resources-committee-republicans/obama-didnt-expand-offshore-drilling-boehner-says/,barely-true,"
By Catharine Richert • April 23, 2010
"
"
Debbie Wasserman Schultz
",/personalities/debbie-wasserman-schultz/,"
stated on April 5, 2010 in a town hall in Fort Lauderdale, Fla.:
","
""We actually have not required in this law that you carry health insurance.""
",/factchecks/2010/apr/22/debbie-wasserman-schultz/wasserman-schultz-says-health-care-law-doesnt-requ/,barely-true,"
By Louis Jacobson • April 22, 2010
"
"
Rick Scott
",/personalities/rick-scott/,"
stated on April 19, 2010 in a post on Facebook.:
","
""Thanks to you, in under one week we have the largest GOP (Facebook) page in the Governor's race!""
",/factchecks/2010/apr/22/rick-scott/rick-scott-republican-governor-facebook/,true,"
By Aaron Sharockman • April 22, 2010
"
"
Lamar Alexander
",/personalities/lamar-alexander/,"
stated on March 9, 2010 in an op-ed article:
","
""No member of the American public has ever been killed by commercial nuclear power — a record unmatched by other fuels.""
",/factchecks/2010/apr/22/lamar-alexander/facts-risks-nuclear-power-plants/,true,"
By Hadas Gold • April 22, 2010
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 21, 2010 in an interview with CNBC's John Harwood :
","

""The vast majority of the money I got was from small donors all across the country.''
",/factchecks/2010/apr/22/barack-obama/obama-campaign-financed-large-donors-too/,false,"
By Angie Drobnic Holan • April 22, 2010
"
"
Rick Perry
",/personalities/rick-perry/,"
stated on April 15, 2010 in an interview:
","
Says he said last year there's ""absolutely no reason"" for Texas to secede.
",/factchecks/2010/apr/22/rick-perry/gov-rick-perry-recaps-his-comment-texas-seceding-u/,mostly-true,"
By W. Gardner Selby • April 22, 2010
"
"
Kay Bailey Hutchison
",/personalities/kay-bailey-hutchison/,"
stated on April 3, 2010 in a press release.:
","
""If the space-shuttle program is terminated, Russia and China will be the only nations ...with the capability to launch humans into space.""
",/factchecks/2010/apr/22/kay-bailey-hutchison/sen-kay-bailey-hutchison-says-if-space-shuttle-pro/,true,"
By Ciara O'Rourke • April 21, 2010
"
"
Tom Grady
",/personalities/tom-grady/,"
stated on April 20, 2010 in an e-mail to Crist.:
","
Says Crist campaign website ""has eliminated all references to our Republican Party.""
",/factchecks/2010/apr/21/tom-grady/charlie-crist-website-republican-independent/,false,"
By Aaron Sharockman • April 21, 2010
"
"
Dan Gelber
",/personalities/dan-gelber/,"
stated on April 5, 2010 in e-mail to supporters and media:
","
''I have received more contributions than any other candidate in the race – Republican or Democrat.''
",/factchecks/2010/apr/21/dan-gelber/state-sen-dan-gelber-boasts-hes-raised-more-other-/,false,"
By Carol Rosenberg • April 21, 2010
"
"
Paul Ryan
",/personalities/paul-ryan/,"
stated on March 31, 2010 in a speech to the Oklahoma Council of Public Affairs:
","
In 2004, ""20 percent of U.S. households were getting about 75 percent of their income from the federal government. ... Another 20 percent were receiving almost 40 percent.""
",/factchecks/2010/apr/21/paul-ryan/paul-ryans-federal-dole-statistics-omit-important-/,barely-true,"
By Catharine Richert • April 21, 2010
"
"
Harry Reid
",/personalities/harry-reid/,"
stated on April 19, 2010 in a Senate floor speech:
","
The financial services regulatory bill ""will end taxpayer bailouts.""
",/factchecks/2010/apr/21/harry-reid/reid-says-financial-regulation-bill-will-end-taxpa/,barely-true,"
By Angie Drobnic Holan • April 21, 2010
"
"
Democratic National Committee
",/personalities/democratic-national-committee/,"
stated on April 7, 2010 in a press release.:
","
""The Health Care and Education Reconciliation Act is the largest-ever investment in higher education.""
",/factchecks/2010/apr/21/democratic-national-committee/texas-organizer-democratic-group-says-student-lend/,barely-true,"
By W. Gardner Selby • April 21, 2010
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on April 19, 2010 in comments to the press.:
","
On running for the U.S. Senate as an independent.
",/factchecks/2010/apr/20/charlie-crist/crist-said-he-wasnt-thinking-about-it-now-he/,half-flip,"
By Aaron Sharockman • April 20, 2010
"
"
Paula Dockery
",/personalities/paula-dockery/,"
stated on April 5, 2010 in a Newsmax.TV interview:
","
""We have constitutional amendment that says that there's a ban on drilling right off Florida's coast.""
",/factchecks/2010/apr/20/paula-dockery/state-sen-paula-dockery-says-state-constitution-ba/,false,"
By Carol Rosenberg • April 20, 2010
"
"
Mitch McConnell
",/personalities/mitch-mcconnell/,"
stated on April 14, 2010 in a press conference:
","
New financial regulation ""actually guarantees future bailouts of Wall Street banks.""
",/factchecks/2010/apr/20/mitch-mcconnell/bank-bailouts-not-bill-liquidation/,false,"
By Angie Drobnic Holan • April 20, 2010
"
"
Bill Clinton
",/personalities/bill-clinton/,"
stated on April 18, 2010 in ABC's ""This Week"":
","
""Dubai is the only country with huge amounts of imported workers that's actually passed legislation to give these immigrant workers a better deal in the Middle East.""
",/factchecks/2010/apr/20/bill-clinton/clinton-says-uae-only-middle-east-country-to-pass-/,barely-true,"
By Robert Farley • April 20, 2010
"
"
Rick Perry
",/personalities/rick-perry/,"
stated on April 15, 2010 in an interview.:
","
""We had a press conference here that interestingly no one in the mainstream media covered.""
",/factchecks/2010/apr/20/rick-perry/gov-rick-perry-says-mainstream-media-didnt-cover-a/,false,"
By W. Gardner Selby • April 19, 2010
"
"
Bill Clinton
",/personalities/bill-clinton/,"
stated on April 18, 2010 in an interview on ABC's This Week:
","
Passage of Clinton budget bill in 1993 ""led to an enormous flowering of the economy in America.""
",/factchecks/2010/apr/19/bill-clinton/bill-clinton-takes-credit-flowering-economy-1990s/,half-true,"
By Louis Jacobson • April 19, 2010
"
"
Dan Gelber
",/personalities/dan-gelber/,"
stated on April 8, 2010 in a letter posted on his campaign Web site.:
","
Florida teachers are ""already paid $5,000 below the national average.""
",/factchecks/2010/apr/19/dan-gelber/gelber-says-florida-teacher-salaries-5000-lower-na/,mostly-true,"
By Lukas Pleva • April 19, 2010
"
"
John Carter
",/personalities/john-carter/,"
stated on April 12, 2010 in a Twitter message:
","
Says the new health care law delivers a ""$13 billion tax increase on families with special needs.""
",/factchecks/2010/apr/19/john-carter/rep-john-carter-says-families-special-needs-childr/,pants-fire,"
By Ciara O'Rourke • April 18, 2010
"
"
Bill Clinton
",/personalities/bill-clinton/,"
stated on April 18, 2010 in an interview on ABC's 'This Week':
","
""I never had a filibuster-proof Senate.""
",/factchecks/2010/apr/18/bill-clinton/bill-clinton-says-he-never-had-filibuster-proof-se/,true,"
By Robert Farley • April 18, 2010
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on April 15, 2010 in in a press conference announcing veto of SB 6.:
","
The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through.
",/factchecks/2010/apr/16/charlie-crist/SB6-Crist-veto-health-care/,half-true,"
By Aaron Sharockman • April 16, 2010
"
"
Richard Shelby
",/personalities/richard-shelby/,"
stated on March 25, 2010 in a letter to Treasury Secretary Timothy Geithner:
","
""The bill reported out of committee sets up a $50 billion slush fund that, while intended for resolving failing firms, is available for virtually any purpose that the treasury secretary sees fit.""
",/factchecks/2010/apr/16/richard-shelby/sen-richard-shelby-overlooks-safeguards-financial-/,false,"
By Catharine Richert • April 16, 2010
"
"
Steve Cohen
",/personalities/steve-cohen/,"
stated on April 15, 2010 in a story about taxes from Associated Press:
","
""The fact is, in the past year we have had more tax cuts than almost any time in our nation's history.""
",/factchecks/2010/apr/16/steve-cohen/obama-administration-has-enacted-many-tax-cuts-rai/,half-true,"
By Robert Farley • April 16, 2010
"
"
Rick Green
",/personalities/rick-green/,"
stated on March 25, 2010 in a YouTube video:
","
""When you look at the nearly 150 men and women who have served us on the Texas Supreme Court, more than half of them had zero prior judicial experience.""
",/factchecks/2010/apr/16/rick-green/rick-green-says-more-half-past-justices-texas-supr/,false,"
By Meghan Ashford-Grooms • April 16, 2010
"
"
Sarah Palin
",/personalities/sarah-palin/,"
stated on April 14, 2010 in a speech at a Tea Party rally in Boston:
","
""Americans now spend 100 days out of the year working for government before we even start working for ourselves.""
",/factchecks/2010/apr/16/sarah-palin/palin-says-americans-spend-100-days-paying-their-t/,mostly-true,"
By Louis Jacobson • April 16, 2010
"
"
Bill White
",/personalities/bill-white/,"
stated on March 9, 2010 in a public interview:
","
Says Republican state leaders are using ""Soviet-style"" budget management.
",/factchecks/2010/apr/15/bill-white/bill-white-objects-what-he-calls-soviet-style-budg/,pants-fire,"
By W. Gardner Selby • April 15, 2010
"
