name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Dennis Algiere
",/personalities/dennis-algiere/,"
stated on May 24, 2012 in a letter to the editor:
","
""The legislature was never given the opportunity to debate or vote on loaning $75 million to 38 Studios.""
",/factchecks/2012/jun/01/dennis-algiere/ri-sen-algiere-says-legislators-never-got-chance-d/,true,"
By Tom Mooney • June 1, 2012
"
"
Reince Priebus
",/personalities/reince-priebus/,"
stated on May 30, 2012 in an interview:
","
Because of voter fraud, Republican candidates ""need to do a point or two better"" to win statewide elections in Wisconsin.
",/factchecks/2012/may/31/reince-priebus/voter-fraud-means-gop-candidates-wisconsin-need-do/,false,"
By Tom Kertscher • May 31, 2012
"
"
Lenny Curry
",/personalities/lenny-curry/,"
stated on May 9, 2012 in an ""Orlando Sentinel"" opinion piece:
","
""More than 250 (voter registration) groups, ranging across the entire political spectrum, have filed with the state and are registering voters right now.""
",/factchecks/2012/may/31/lenny-curry/top-florida-republican-back-third-party-voter-regi/,half-true,"
By Brittany Alana Davis • May 31, 2012
"
"
Mary Nolan
",/personalities/mary-nolan/,"
stated on March 30, 2012 in a debate.:
","
Says Amanda Fritz ""manages less than 5 percent of city operations.""
",/factchecks/2012/may/31/mary-nolan/how-much-city-government-does-amanda-fritz-manage-/,true,"
By Ian K. Kullgren • May 31, 2012
"
"
We Are Wisconsin
",/personalities/we-are-wisconsin/,"
stated on May 25, 2012 in campaign mail:
","
Says Gov. Scott Walker ""took away $1.6 billion from schools and handed it off as over $2 billion in tax breaks to the rich.""
",/factchecks/2012/may/31/we-are-wisconsin/recall-union-group-says-walker-cut-school-funding-/,false,"
By Tom Kertscher • May 31, 2012
"
"
David Dewhurst
",/personalities/david-dewhurst/,"
stated on May 29, 2012 in a memo from campaign pollster Mike Baselice.:
","
Says that from 1992 through 2010, every statewide candidate drawing over 43 percent of the vote in a Republican Texas primary won the resulting runoff.
",/factchecks/2012/may/31/david-dewhurst/david-dewhurst-says-1992-every-texas-republican-dr/,true,"
By W. Gardner Selby • May 31, 2012
"
"
Martin O'Malley
",/personalities/martin-omalley/,"
stated on May 27, 2012 in an appearance on Meet the Press:
","
""When it comes to what little bit of job creation was happening in Massachusetts (when Mitt Romney was governor), it was happening in the public sector at six times the rate that it was happening in the private sector.""
",/factchecks/2012/may/31/martin-omalley/omalley-criticizes-massachusetts-job-growth-under-/,half-true,"
By Molly Moorhead • May 31, 2012
"
"
Tom Barrett
",/personalities/tom-barrett/,"
stated on May 25, 2012 in a debate:
","
To help balance the 2011-13 budget, Gov. Scott Walker used ""a credit card"" approach that ""pushed over $500 million in debt onto our children and our grandchildren"" costing state taxpayers ""more than $150 million in interest.""
",/factchecks/2012/may/31/tom-barrett/barrett-says-walker-used-credit-card-approach-bala/,mostly-true,"
By James B. Nelson • May 31, 2012
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on May 11, 2012 in a blog post on campaign website:
","
Thanks to our policies, ""for the first time in state history, we have put millions of dollars into our rainy day fund in consecutive years.""
",/factchecks/2012/may/31/scott-walker/gov-scott-walker-says-he-has-made-first-back-back/,half-true,"
By Dave Umhoefer • May 31, 2012
"
"
Paul Krugman
",/personalities/paul-krugman/,"
stated on May 28, 2012 in a column in The New York Times:
","
Says ""there have been some job gains in the McMansion State since Mr. Christie took office, but they have lagged gains both in the nation as a whole and in New York and Connecticut, the obvious points of comparison.""
",/factchecks/2012/may/31/paul-krugman/chris-christies-jersey-comeback-challenged-new-yor/,true,"
By Bill Wichert • May 31, 2012
"
