name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Instagram posts
",/personalities/instagram-posts/,"
stated on July 7, 2021 in an Instagram post:
","
“In a now deleted Telegram post, former President Trump congratulated the Navy Seals on a ‘perfect beautiful whack’"" in Haiti.
",/factchecks/2021/jul/09/instagram-posts/navy-seals-did-not-kill-haitian-president-trump-di/,false,"
By Jason Asenso • July 9, 2021
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on July 2, 2021 in remarks at the White House:
","
“We have now created over 3 million jobs since I took office, more jobs than have ever been created in the first five months of any presidency in modern history.”
",/factchecks/2021/jul/09/joe-biden/joe-biden-target-early-job-gains-figure-leaves-out/,half-true,"
By Louis Jacobson • July 9, 2021
"
"
Republican National Committee
",/personalities/republican-national-committee-republican/,"
stated on June 29, 2021 in a tweet:
","
""Crime is escalating to a level we haven’t seen in decades as a direct result of Democrats’ defund the police movement and Biden-Harris open-border policies.""
",/factchecks/2021/jul/09/republican-national-committee-republican/gop-tweet-misfires-linking-crime-trends-democratic/,false,"
By Jon Greenberg • July 9, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 30, 2021 in a Facebook post:
","
News organizations and sponsors ignored the accomplishments of Kim Rhode, a six-time Olympic medalist, because of her support of the Second Amendment.
",/factchecks/2021/jul/09/facebook-posts/news-outlets-didnt-ignore-six-time-olympic-medalis/,false,"
By Samantha Putterman • July 9, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on July 6, 2021 in an Instagram post:
","
If COVID-19 was real, the Duke and Duchess of Cambridge wouldn’t have been “allowed to join 50,000 other football fans inside a stadium.""
",/factchecks/2021/jul/09/instagram-posts/no-british-royal-family-attending-euro-2020-match-/,false,"
By Andy Nguyen • July 9, 2021
"
"
Viral image
",/personalities/viral-image/,"
stated on July 6, 2021 in an Instagram post:
","
Says Alexandria Ocasio-Cortez compared smoking marijuana and transgender women in the Olympics.
",/factchecks/2021/jul/09/viral-image/no-aoc-didnt-tweet-about-smoking-marijuana-and-oly/,false,"
By Ciara O'Rourke • July 9, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on July 4, 2021 in a Facebook post:
","
A Canadian mayor said Muslims must integrate after they “demanded removal of pork in all school canteens in Montreal.”
",/factchecks/2021/jul/09/facebook-posts/hoax-about-mayor-refusing-pork-demands-spreads-aga/,false,"
By Ciara O'Rourke • July 9, 2021
"
"
Just the News
",/personalities/just-news/,"
stated on June 17, 2021 in an article:
","
""Records suggest more than 100 batches of absentee ballots in Fulton County could be missing.""
",/factchecks/2021/jul/09/just-news/no-evidence-missing-absentee-ballots-georgias-2020/,false,"
By Tom Kertscher • July 9, 2021
"
"
Tucker Carlson
",/personalities/tucker-carlson/,"
stated on June 28, 2021 in a show:
","
“In Texas, the power companies have automatically raised the temperature of people's thermostats in the middle of a heatwave without their permission.""
",/factchecks/2021/jul/09/tucker-carlson/tucker-carlson-distorts-texas-smart-thermostat-con/,false,"
By Brandon Mulder • July 9, 2021
"
"
Kayleigh McEnany
",/personalities/kayleigh-mcenany/,"
stated on July 6, 2021 in a TV segment:
 ","
“We know most of our forefathers, all of our main Founding Fathers were against slavery, recognized the evils of it.”
",/factchecks/2021/jul/09/kayleigh-mcenany/fact-checking-kayleigh-mcenanys-claim-all-our-main/,barely-true,"
By Bill McCarthy • July 9, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 4, 2019 in a Facebook post:
","
Charcoal activated tablets “will counteract most date rape drugs.”
",/factchecks/2021/jul/09/facebook-posts/activated-charcoal-unlikely-be-effective-counterin/,false,"
By Emily Tian • July 9, 2021
"
"
Jon Erpenbach
",/personalities/jon-erpenbach/,"
stated on June 15, 2021 in Twitter:
","
“Wisconsin is 49th in public health spending.”
",/factchecks/2021/jul/09/jon-erpenbach/wisconsin-ranks-near-last-federal-money-received-p/,half-true,"
By Madeline Heim • July 9, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
 stated on July 2, 2021 in a Facebook post:
","
Says George Floyd died ""because he had a system full of fentanyl and meth,"" and “beat women and held guns to their pregnant bellies.”
",/factchecks/2021/jul/08/facebook-posts/evidence-shows-george-floyds-death-was-not-result-/,false,"
By Gabrielle Settles • July 8, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on May 27, 2021 in a Facebook post:
","
“San Francisco Allowing Children to ‘Consent’ to Covid Vaccine Without Parents Approval.”
",/factchecks/2021/jul/08/facebook-posts/popular-facebook-post-distorts-san-francisco-polic/,barely-true,"
By Steven Rascón • July 8, 2021
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on July 7, 2021 in a press conference:
","
""The person that shot Ashli Babbitt — boom — right through the head — just boom — there was no reason for that.""
",/factchecks/2021/jul/08/donald-trump/fact-checking-donald-trump-there-being-no-reason-s/,false,"
By Louis Jacobson • July 8, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on July 2, 2021 in a Facebook post:
","
“Facebook said that if you support the NRA you will get kicked off.”
",/factchecks/2021/jul/08/facebook-posts/no-facebook-isnt-kicking-people-out-supporting-nra/,false,"
By Ciara O'Rourke • July 8, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on June 28, 2021 in an Instagram post:
","
Jill Biden implied the COVID-19 pandemic was planned.
",/factchecks/2021/jul/08/instagram-posts/jill-biden-did-not-imply-government-planned-covid-/,false,"
By Michael Majchrowicz • July 8, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on July 6, 2021 in a Facebook post:
","
Says the Wyoming State Parks Department said it “discovered what looks like a giant root system stemming from the base of the Devils Tower.”
",/factchecks/2021/jul/08/facebook-posts/devils-tower-rock-formation-despite-wrong-recycled/,false,"
By Ciara O'Rourke • July 8, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on July 7, 2021 in a Facebook post:
","
The Pfizer COVID-19 vaccine is ""99% graphene oxide,"" which is ""toxic to the human body and causes a number of problems.
",/factchecks/2021/jul/08/facebook-posts/no-evidence-graphene-oxide-s-toxic-pfizer-covid-19/,false,"
By Tom Kertscher • July 8, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on June 30, 2021 in an Instagram post:
","
Four pharmaceutical companies have questionable track records that suggest their COVID-19 vaccines aren’t safe.
",/factchecks/2021/jul/08/instagram-posts/post-challenging-covid-19-vaccine-safety-takes-dru/,half-true,"
By Tom Kertscher • July 8, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on June 27, 2021 in an Instagram post:
","
Three white former police officers were sentenced to less prison time — combined — for killing three Black people than a Black man was for selling marijuana.
",/factchecks/2021/jul/07/instagram-posts/yes-three-former-police-officers-convicted-murder-/,half-true,"
By Andy Nguyen • July 7, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on June 22, 2021 in an Instagram post:
","
""President Trump's net gain while in office $0, Nancy Pelosi's net gain while in office $191 million.""
",/factchecks/2021/jul/07/instagram-posts/post-about-pelosis-and-trumps-wealth-gains-while-o/,half-true,"
By Tom Kertscher • July 7, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on July 4, 2021 in a Facebook post:
","
Says Nancy Pelosi “won’t let Capitol police testify about what happened Jan. 6.”
",/factchecks/2021/jul/07/facebook-posts/no-nancy-pelosi-isnt-blocking-capitol-police-offic/,false,"
By Ciara O'Rourke • July 7, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on July 1, 2021 in an Instagram post:
","
The delta variant of the coronavirus “is approximately 19 times less deadly.”
",/factchecks/2021/jul/07/instagram-posts/data-showing-lower-death-rate-coronavirus-delta-va/,barely-true,"
By Tom Kertscher • July 7, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on June 30, 2021 in an Instagram post:
","
“Fauci says there will be 'two Americas': One for vaccinated, one for unvaccinated.”
",/factchecks/2021/jul/06/instagram-posts/faucis-two-americas-comment-covid-19-vaccination-r/,barely-true,"
By Bill McCarthy • July 6, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on July 5, 2021 in a Facebook post:
","
Members of the US Women’s National Soccer team turned their backs on the flag as a 98-year-old World War II veteran played the anthem.
",/factchecks/2021/jul/06/facebook-posts/no-players-us-womens-soccer-team-didnt-disrespect-/,false,"
By Samantha Putterman • July 6, 2021
"
"
Viral image
",/personalities/viral-image/,"
stated on July 5, 2021 in a Facebook post:
","
“Rebecca Washington is set to replace Sha’Carri Richardson on the U.S. Olympic team.”
",/factchecks/2021/jul/06/viral-image/false-post-about-shacarri-richardsons-replacement-/,false,"
By Ciara O'Rourke • July 6, 2021
"
"
Greg Hauenstein
",/personalities/greg-hauenstein/,"
stated on June 17, 2021 in a tweet:
","
The “Back the Blue” Act that Gov. Kim Reynolds signs means you can't wear the American flag. ""So throw out those towels and swimsuits ... or you’re a criminal!""
",/factchecks/2021/jul/06/greg-hauenstein/no-iowas-back-blue-act-does-not-criminalize-wearin/,false,"
By Natalie Dunlap • July 6, 2021
"
"
Viral image
",/personalities/viral-image/,"
stated on June 26, 2021 in a Facebook post:
","
“‘LOL’ stands for ‘Lucifer our Lord.’ Satanists end their prayers by saying ‘Lucifer our Lord’.”
",/factchecks/2021/jul/06/viral-image/no-texting-lol-doesnt-make-you-satanist/,false,"
By Ciara O'Rourke • July 6, 2021
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on June 26, 2021 in Statement:
","
“In 2020 we won (Wisconsin).”
",/factchecks/2021/jul/06/donald-trump/deja-vu-all-over-again-former-president-trump-wron/,pants-fire,"
By D.L. Davis • July 6, 2021
"
