name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Viral image
",/personalities/viral-image/,"
 stated on June 4, 2019 in a Facebook post:
","
A Florida millionaire was arrested after admitting to burying more than 700 bodies on his property.
",/factchecks/2019/jun/25/viral-image/no-florida-man-didnt-admit-burying-hundreds-bodies/,pants-fire,"
By Ciara O'Rourke • June 25, 2019
"
"
Florida Democratic Party
",/personalities/florida-democratic-party/,"
stated on June 17, 2019 in a press release:
","
The Trump administration has denied ""4.2 million American workers overtime.""
",/factchecks/2019/jun/25/florida-democratic-party/fact-checking-florida-democrats-attack-trump-about/,half-true,"
By Amy Sherman • June 25, 2019
"
"
Charles Payne
",/personalities/charles-payne/,"
stated on June 17, 2019 in a TV appearance:
","
""When President Obama was elected, the market crashed … Trump was up 9%, President Obama was down 14.8% and President Bush was down almost 4%. There is an instant reaction on Wall Street.""
",/factchecks/2019/jun/25/charles-payne/fox-business-host-wrongly-claimed-market-crashed-i/,barely-true,"
By Bill McCarthy • June 25, 2019
"
"
Terry McAuliffe
",/personalities/terry-mcauliffe/,"
stated on June 18, 2019 in a speech.:
","
 ""Five years ago, when I took office, our state was mired in debt - a $2.4 billion debt left over by Republicans.""
 
",/factchecks/2019/jun/25/terry-mcauliffe/mcauliffe-falsely-claims-he-inherited-24-billion-d/,false,"
By Warren Fiske • June 25, 2019
"
"
Bernie Sanders
",/personalities/bernie-sanders/,"
stated on June 20, 2019 in a tweet:
","
""30,000 Americans a year die waiting for health care because of the cost."" 
",/factchecks/2019/jun/24/bernie-sanders/fuzzy-math-fuels-sanders-claim-cost-barriers-healt/,half-true,"
By Shefali Luthra • June 24, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on June 23, 2019 in an interview on ""Meet the Press"":
","
California ""admitted"" there were ""a million"" illegal votes in the 2016 presidential election. 
",/factchecks/2019/jun/24/donald-trump/pants-fire-trumps-latest-california-voter-fraud-cl/,pants-fire,"
By Chris Nichols • June 24, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 4, 2019 in a Facebook post:
","
People are attaching HIV-infected needles to gas station pump handles.
",/factchecks/2019/jun/24/facebook-posts/no-those-posts-about-infected-needles-being-hidden/,false,"
By Samantha Putterman • June 24, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on June 18, 2019 in remarks to reporters on the White House South Lawn.:
","
Says the Central Park Five ""admitted their guilt.""
 
",/factchecks/2019/jun/24/donald-trump/donald-trump-twists-story-central-park-five/,barely-true,"
By Jon Greenberg • June 24, 2019
"
"
Beto O'Rourke
",/personalities/beto-orourke/,"
stated on June 13, 2019 in an interview with Stephen Colbert:
","
In 2018, when he ran for senator, ""young voter turnout in early voting was up 500%. We won more votes than any Democrat has in the history of the state of Texas.""
",/factchecks/2019/jun/24/beto-orourke/beto-orourke-target-about-scale-democratic-surge-t/,true,"
By Louis Jacobson • June 24, 2019
"
"
Bill Brady
",/personalities/bill-brady/,"
stated on June 18, 2019 in a speech:
","
Says that after ""the last income tax increase in the state of Illinois, we saw the largest exodus of middle-income families.""
",/factchecks/2019/jun/23/bill-brady/fact-checking-bradys-muddled-attack-pritzkers-tax-/,false,"
By Kiannah Sepeda-Miller • June 23, 2019
"
"
Kirsten Gillibrand
",/personalities/kirsten-gillibrand/,"
stated on June 10, 2019 in an interview:
","
""Even in the last Congress, President Trump signed 18 of my bills.""
",/factchecks/2019/jun/21/kirsten-gillibrand/gillibrand-claims-legislative-victories-trump-era/,half-true,"
By Jill Terreri Ramos • June 21, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on June 20, 2019 in a Telemundo interview:
","
""When I became president, President Obama had a separation policy. I didn’t have it. He had it.""
",/factchecks/2019/jun/21/donald-trump/donald-trump-again-falsely-says-obama-had-family-s/,false,"
By Miriam Valverde • June 21, 2019
"
"
Alexandria Ocasio-Cortez
",/personalities/alexandria-ocasio-cortez/,"
stated on June 17, 2019 in a tweet:
","
Says Amazon is ""paying full-time employees so little that they require gov food assistance.""
",/factchecks/2019/jun/21/alexandria-ocasio-cortez/fact-checking-alexandria-ocasio-cortez-amazon-star/,half-true,"
By Bill McCarthy • June 21, 2019
"
"
John Cornyn
",/personalities/john-cornyn/,"
stated on June 11, 2019 in a tweet:
","
""Texas remains one of the most severely impacted states from drug trafficking. Nearly 3,000 Texans died from drug related deaths in 2017 – with half being overdoses involving opioids.""
",/factchecks/2019/jun/21/john-cornyn/fact-checking-john-cornyn-drug-trafficking-drug-ov/,half-true,"
By Madlin Mekelburg • June 21, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 10, 2019 in a Facebook post:
","
Says the ""only valid reason to oppose voter ID is that you plan to cheat,"" and ""every Democrat in Congress opposes voter ID.""
",/factchecks/2019/jun/21/facebook-posts/no-only-reason-oppose-voter-id-laws-isnt-because-y/,barely-true,"
By Sophie Austin • June 21, 2019
"
"
Mark Pocan
",/personalities/mark-pocan/,"
stated on April 30, 2019 in a tweet:
","
""The United States is the ONLY industrialized country without universal healthcare.""
 
 
",/factchecks/2019/jun/21/mark-pocan/universal-health-care-diagnosis-mark/,true,"
By D.L. Davis • June 21, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 18, 2019 in a Facebook post:
","
Says Clint Eastwood said Hollywood is ""the place of traitors and pedophilians"" and he’s decided to ""leave"" it to ""fight against traitors with real American patriots with president Trump.""
",/factchecks/2019/jun/21/facebook-posts/no-clint-eastwood-did-not-say-hes-leaving-hollywoo/,pants-fire,"
By Samantha Putterman • June 21, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 20, 2019 in a Facebook post:
","
Quotes Gene Hackman as saying that Trump could ""easily turn out to be one of the best presidents that America has ever seen.""
",/factchecks/2019/jun/21/facebook-posts/no-gene-hackman-quote-about-trump-misattributed-an/,false,"
By Samantha Putterman • June 21, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on June 16, 2019 in an ABC News interview:
","
""Well, I got 52% (of women voters). And I will tell you — in my opinion I might have won women. ... Hey, Hillary Clinton focused on women, and I did phenomenally well.""
",/factchecks/2019/jun/20/donald-trump/trump-said-52-women-voted-him-2016-s-misleading-re/,barely-true,"
By Stefanie Pousoulides • June 20, 2019
"
