name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
The Gateway Pundit
",/personalities/gateway-pundit/,"
stated on August 29, 2021 in an Instagram post:
","
“New Israeli study finds fully vaccinated people are at ‘greater risk of hospitalization’ and 13 times more likely to catch COVID-19 than those who have recovered and have natural immunity.”
",/factchecks/2021/sep/01/gateway-pundit/immunity-gained-covid-19-infection-ignores-risks-g/,half-true,"
By Tom Kertscher • September 1, 2021
"
"
The Gateway Pundit
",/personalities/gateway-pundit/,"
stated on August 27, 2021 in a Facebook post:
","
U.S. veteran group rescued Afghan allies “behind Biden’s back.”
",/factchecks/2021/sep/01/gateway-pundit/pineapple-express-mission-worked-us-military-do-re/,false,"
By Tom Kertscher • September 1, 2021
"
"
Viral image
",/personalities/viral-image/,"
stated on August 29, 2021 in a Facebook post:
","
The U.S. left the Taliban an “arsenal” in Afghanistan, including 358,530 assault rifles and 22,174 Humvees.
",/factchecks/2021/sep/01/viral-image/claim-overstates-military-weapons-equipment-us-lef/,barely-true,"
By Tom Kertscher • September 1, 2021
"
"
Sean Casten
",/personalities/sean-casten/,"
stated on August 23, 2021 in remarks at a press conference:
","
Says the 1995 Chicago heat wave was “the largest single-day, non-war fatality in the United States” prior to 9/11, and “we are now expecting temperatures that hot in Chicago every summer.”
",/factchecks/2021/sep/01/sean-casten/fact-checking-castens-overheated-claim-about-extre/,barely-true,"
By Kiannah Sepeda-Miller • September 1, 2021
"
"
Terry McAuliffe
",/personalities/terry-mcauliffe/,"
stated on August 23, 2021 in a TV ad.:
","
Glenn Youngkin “called COVID relief ‘unnecessary.’”
",/factchecks/2021/sep/01/terry-mcauliffe/did-youngkin-call-covid-relief-unnecessary/,barely-true,"
By Warren Fiske • September 1, 2021
"
"
Tweets
",/personalities/tweets/,"
stated on August 30, 2021 in tweets:
","
A video shows the “Taliban hanging someone from a helicopter.”
",/factchecks/2021/aug/31/tweets/viral-video-doesnt-show-taliban-hanging-body-helic/,false,"
By Bill McCarthy • August 31, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on August 25, 2021 in a Facebook post:
","
The COVID-19 vaccines “were released to the public after only two months of testing in healthy humans.”
",/factchecks/2021/aug/31/facebook-posts/covid-19-vaccine-testing-included-people-underlyin/,barely-true,"
By Tom Kertscher • August 31, 2021
"
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on August 29, 2021 in a CNN interview:
","
The Trump administration worked to free 5,000 Taliban prisoners.
",/factchecks/2021/aug/31/mitt-romney/mitt-romney-accurately-says-trump-administration-w/,true,"
By Miriam Valverde • August 31, 2021
"
"
Viral image
",/personalities/viral-image/,"
stated on August 27, 2021 in a Facebook post:
","
Photos show the U.S. service members killed in a 2021 suicide bombing in Kabul.
",/factchecks/2021/aug/31/viral-image/photos-show-service-members-killed-2017-military-p/,false,"
By Ciara O'Rourke • August 31, 2021
"
"
Joe Rogan
",/personalities/joe-rogan/,"
stated on August 20, 2021 in a podcast episode:
","

The mRNA COVID-19 vaccines are “really gene therapy.”
",/factchecks/2021/aug/31/joe-rogan/joe-rogan-falsely-says-mrna-vaccines-are-gene-ther/,false,"
By Bill McCarthy • August 31, 2021
"
