name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
American Crossroads
",/personalities/american-crossroads/,"
stated on April 26, 2012 in a campaign ad:
","
""After four years of a celebrity president … 85% (of recent college grads are) moving back in with their parents.""
",/factchecks/2012/may/01/american-crossroads/american-crossroads-ad-says-85-percent-recent-coll/,false,"
By Louis Jacobson • May 1, 2012
"
"
Lee Leffingwell
",/personalities/lee-leffingwell/,"
stated on April 16, 2012 in an Austin mayoral candidate debate:
","
Says ""Austin has the lowest property tax rate by far of the five major cities in Texas.""
",/factchecks/2012/may/01/lee-leffingwell/lee-leffingwell-says-austin-has-lowest-property-ta/,half-true,"
By Sue Owen • May 1, 2012
"
"
Joe Brown
",/personalities/joe-brown/,"
stated on April 18, 2012 in a City Council presentation on the Memphis budget.:
","
""Nobody is leaving Memphis. That's a myth.""
",/factchecks/2012/may/01/joe-brown/nobody-leaving-memphis-says-city-councilman-joe-br/,pants-fire,"
By Zack McMillin • May 1, 2012
"
"
John Boehner
",/personalities/john-boehner/,"
stated on April 24, 2012 in a Twitter post:
","
""Student loan rates set to double because a Democratic-controlled Congress voted to double them.""
",/factchecks/2012/may/01/john-boehner/john-boehner-tweets-dems-voted-double-student-loan/,barely-true,"
By Tom Feran • May 1, 2012
"
"
Nathan Deal
",/personalities/nathan-deal/,"
stated on April 17, 2012 in a speech before the Atlanta Press Club:
","
Before the HOPE scholarship, ""70 percent of the high school students who made 1400 or above on their SAT left the state of Georgia. Now, 70 percent of those stay in the state of Georgia.""
",/factchecks/2012/may/01/nathan-deal/deal-hope-aid-keeps-georgias-brightest-close-home/,barely-true,"
By Willoughby Mariano • May 1, 2012
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 27, 2012 in a Web ad:
","
Says Mitt Romney's comments indicated he would not have pursued Osama bin Laden.
",/factchecks/2012/apr/30/barack-obama/obama-ad-says-mitt-romneys-view-killing-bin-laden/,half-true,"
By Becky Bowers • April 30, 2012
"
"
Pat Quinn
",/personalities/pat-quinn/,"
stated on April 17, 2012 in an email to campaign supporters:
","
Says Wisconsin Gov. Scott Walker’s budget ""calls for raising property taxes by nearly $500 billion.""
",/factchecks/2012/apr/30/pat-quinn/illinois-gov-pat-quinn-says-gov-scott-walkers-budg/,pants-fire,"
By Dave Umhoefer • April 30, 2012
"
"
Steve Rothman
",/personalities/steve-rothman/,"
stated on April 18, 2012 in a video posted on YouTube:
","
Says ""Bill Pascrell voted to eliminate all estate taxes for billionaires, and I voted no.""
",/factchecks/2012/apr/30/steve-rothman/rep-steve-rothman-claims-rep-bill-pascrell-voted-e/,barely-true,"
By Bill Wichert • April 30, 2012
"
"
Michael Turner
",/personalities/michael-turner/,"
stated on April 23, 2012 in a statement supporting Mitt Romney:
","
Some ""20,000 Delphi salaried retirees lost up to 70 percent of their pensions"" as a result of ""political favoritism and backroom deals.""
",/factchecks/2012/apr/30/michael-turner/michael-turner-says-political-favoritism-and-backr/,barely-true,"
By Stephen Koff • April 30, 2012
"
"
Chain email
",/personalities/chain-email/,"
stated on March 24, 2012 in a chain email forwarded by a reader.:
","
Says the Department of Homeland Security has ordered ""enough rounds of .40 caliber ammunition to kill every man, woman and child in the United States,"" possibly to combat ""massive civil unrest"" or ""an invasion by a foreign power.""
",/factchecks/2012/apr/30/chain-email/chain-email-says-homeland-security-purchasing-many/,barely-true,"
By W. Gardner Selby • April 30, 2012
"
