name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Sarah Palin
",/personalities/sarah-palin/,"
stated on August 17, 2014 in a commentary:
","
Texas prosecutor Rosemary Lehmberg purchased ""72 bottles of vodka in just one store alone, in just over a year.""
",/factchecks/2014/aug/21/sarah-palin/palin-recaps-rosemary-lehmbergs-purchase-70-plus-b/,true,"
By W. Gardner Selby • August 21, 2014
"
"
Gina Raimondo
",/personalities/gina-raimondo/,"
stated on August 7, 2014 in a campaign ad:
","
""Before I was state treasurer, my Rhode Island business helped create over 1,000 jobs.""
",/factchecks/2014/aug/21/gina-raimondo/gina-raimondo-says-her-former-company-helped-creat/,true,"
By Karen Lee Ziner • August 21, 2014
"
"
Crossroads GPS
",/personalities/crossroads-gps/,"
stated on August 19, 2014 in a campaign ad:
","
While ""Arkansas seniors depend on Social Security and Medicare,"" Sen. Mark Pryor supports an overhaul so they ""couldn’t get Social Security until they turn 68 or 69.""
",/factchecks/2014/aug/20/crossroads-gps/arkansas-senate-race-crossroads-gps-accuses-mark-p/,barely-true,"
By Louis Jacobson • August 20, 2014
"
"
Rush Limbaugh
",/personalities/rush-limbaugh/,"
stated on August 15, 2014 in comments on his radio show:
","
When news broke that Ferguson 18-year-old Michael Brown was a suspect in a robbery, ""MSNBC practically went off the air for a while to have behind-closed-doors meetings to figure out how to deal with this new revelation.""
",/factchecks/2014/aug/20/rush-limbaugh/limbaugh-msnbc-went-air-after-news-michael-brown-w/,false,"
By Linda Qiu • August 20, 2014
"
"
Republican Party of Florida
",/personalities/republican-party-florida/,"
stated on August 6, 2014 in a Facebook Q&A with Charlie Crist:
","
Obamacare ""prevents (Florida) from regulating insurance.""
",/factchecks/2014/aug/20/republican-party-florida/obamacare-wont-let-florida-regulate-health-insuran/,pants-fire,"
By Joshua Gillin • August 20, 2014
"
"
John Oliver
",/personalities/john-oliver/,"
stated on August 17, 2014 in a segment on his show, Last Week Tonight:
","
Says Keene, N.H., requested a ""military-grade armored personnel truck,"" citing their annual Pumpkin Festival as ""a possible target"" for terrorists.
",/factchecks/2014/aug/20/john-oliver/right-there-application/,true,"
By Jim Haddadin • August 20, 2014
"
"
Ending Spending Action Fund
",/personalities/ending-spending-action-fund/,"
stated on August 13, 2014 in a campaign ad:
","
""In six years, (U.S. Rep. Gary) Peters introduced zero bills that became law.""
",/factchecks/2014/aug/20/ending-spending-action-fund/conservative-group-claims-michigan-senate-candidat/,barely-true,"
By Steve Contorno • August 20, 2014
"
"
Heineken
",/personalities/heineken/,"
stated on August 19, 2014 in a TV ad:
","
A ""regulatory thing"" means you can’t show someone drinking beer on camera.
",/factchecks/2014/aug/20/heineken/neil-patrick-harris-heineken-ad-we-cant-drink-tv/,mostly-true,"
By Jon Greenberg • August 20, 2014
"
"
John Padgett
",/personalities/john-padgett/,"
stated on August 12, 2014 in press release:
","
Jason Carter backed three of Nathan Deal’s budgets but accuses the governor of ""underfunding education.""
",/factchecks/2014/aug/20/john-padgett/gop-chair-correct-carter-voted-3-4-deal-budgets/,true,"
By Nancy Badertscher • August 20, 2014
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on July 21, 2014 in a news article:
","
Says his ""Act 10 reforms"" have ""saved the taxpayers some $3 billion.""
",/factchecks/2014/aug/20/scott-walker/scott-walker-says-union-reform-law-brought-massive/,mostly-true,"
By Tom Kertscher • August 20, 2014
"
