name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Wayne LaPierre
",/personalities/wayne-lapierre/,"
stated on February 13, 2013 in an op-ed for the Daily Caller:
","
""The president flagrantly defies the 2006 federal law ordering the construction of a secure border fence along the entire Mexican border.""
",/factchecks/2013/feb/20/wayne-lapierre/wayne-lapierre-says-obama-ignores-border-fence-law/,barely-true,"
By Molly Moorhead • February 20, 2013
"
"
David Plouffe
",/personalities/david-plouffe/,"
stated on February 17, 2013 in an interview:
","
""The group that supported the president’s health care bill the most? Latinos.""
",/factchecks/2013/feb/20/david-plouffe/david-plouffe-says-latinos-supported-health-care-l/,barely-true,"
By Amy Sherman • February 20, 2013
"
"
Ron Johnson
",/personalities/ron-johnson/,"
stated on February 13, 2013 in a radio interview:
","
""Nobody in total is proposing cutting anything. We’re trying to reduce the rate of growth in government.""
",/factchecks/2013/feb/20/ron-johnson/ron-johnson-says-republican-budget-proposals-dont-/,mostly-true,"
By Dave Umhoefer • February 20, 2013
"
"
Paul Broun
",/personalities/paul-broun/,"
stated on February 13, 2013 in an interview:
","
""There are more people killed with baseball bats and hammers than are killed with guns.""
",/factchecks/2013/feb/20/paul-broun/congressman-uses-wrong-words-gun-claim/,pants-fire,"
By Eric Stirgus • February 20, 2013
"
"
Bob Stacey
",/personalities/bob-stacey/,"
stated on November 26, 2012 in in a memo:
","
Says ""If Oregon’s Legislature simply authorizes $450 million for the CRC, it will … leave Oregon holding the bag for a great deal more cost responsibility.""
",/factchecks/2013/feb/20/bob-stacey/will-washington-leave-oregon-holding-bag-columbia-/,false,"
By Christian Gaston • February 20, 2013
"
"
Wayne LaPierre
",/personalities/wayne-lapierre/,"
stated on February 13, 2013 in an op-ed in the Daily Caller:
","
""Phoenix is already one of the kidnapping capitals of the world.""

",/factchecks/2013/feb/19/wayne-lapierre/wayne-lapierre-says-phoenix-one-kidnapping-capital/,false,"
By Louis Jacobson • February 19, 2013
"
"
Steny Hoyer
",/personalities/steny-hoyer/,"
stated on February 12, 2013 in a media availability with reporters:
","
""The majority of (the American people) voted for a Democratic House.""
",/factchecks/2013/feb/19/steny-hoyer/steny-hoyer-house-democrats-won-majority-2012-popu/,mostly-true,"
By Katie Sanders • February 19, 2013
"
"
Dave Joyce
",/personalities/dave-joyce/,"
stated on February 13, 2013 in a radio interview:
","
""There are 3 million jobs that go vacant each month in this country.""
",/factchecks/2013/feb/19/dave-joyce/rep-dave-joyce-says-millions-us-jobs-go-unfilled-e/,true,"
By Sabrina Eaton • February 19, 2013
"
"
Pete Winstead
",/personalities/pete-winstead/,"
stated on February 6, 2013 in a KUT-FM news story:
","
Says Austin is the largest city in the U.S. without nonstop flights to Europe.
",/factchecks/2013/feb/19/pete-winstead/pete-winstead-says-austin-largest-us-city-without-/,false,"
By Sue Owen • February 19, 2013
"
"
Eric Cantor
",/personalities/eric-cantor/,"
stated on February 5, 2013 in a speech.:
","
""Collectively states are spending more on Medicaid than they do on K-12 education.""
",/factchecks/2013/feb/19/eric-cantor/cantor-says-states-are-spending-more-medicaid-publ/,true,"
By Nancy Madsen • February 19, 2013
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on February 12, 2013 in a speech:
","
""Every dollar we invested in high-quality, early education programs can save more than $7 later on by boosting graduation rates, reducing teen pregnancy, even reducing crime.""
",/factchecks/2013/feb/19/barack-obama/does-obama-get-education-claim/,half-true,"
By Katie Sanders • February 19, 2013
"
"
Donald Rumsfeld
",/personalities/donald-rumsfeld/,"
stated on February 17, 2013 in an op-ed in the ""Washington Post"":
","
Says wrestling was a favorite sport of Abraham Lincoln.
",/factchecks/2013/feb/18/donald-rumsfeld/donald-rumsfeld-says-abraham-lincoln-loved-wrestli/,true,"
By Bill Adair • February 18, 2013
"
"
John Cornyn
",/personalities/john-cornyn/,"
stated on February 14, 2013 in a speech on the Senate floor:
","
Says of a failed cloture vote on nominating Chuck Hagel for defense secretary: ""This is not a filibuster.""
",/factchecks/2013/feb/18/john-cornyn/john-cornyn-said-move-delay-hagel-nomination-not-f/,barely-true,"
By Angie Drobnic Holan • February 18, 2013
"
