name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
 Greater Wisconsin Committee
",/personalities/greater-wisconsin-political-fund/,"
stated on March 30, 2011 in a television ad:
","
Says David Prosser = Scott Walker.
",/factchecks/2011/mar/31/greater-wisconsin-political-fund/greater-wisconsin-committee-says-state-supreme-cou/,half-true,"
By Tom Kertscher • March 31, 2011
"
"
John Boehner
",/personalities/john-boehner/,"
stated on March 14, 2011 in video:
","
Says the Patient Protection and Affordable Care Act adopted last year contains ""a series of slush funds, set up to stay on the books automatically, with little or no oversight.""
 
",/factchecks/2011/mar/31/john-boehner/house-speaker-john-boehner-labels-money-health-car/,pants-fire,"
By Sabrina Eaton • March 31, 2011
"
"
George Nee
",/personalities/george-nee/,"
stated on March 20, 2011 in a television interview:
","
""Public sentiment in favor of collective bargaining and in favor of the unions has actually gone up as these governors, I think, have overreached and gone too far and tried to destroy the labor movement.""
",/factchecks/2011/mar/31/george-nee/afl-cio-president-nee-says-public-support-growing-/,barely-true,"
By Peter Lord • March 31, 2011
"
"
Tim Pawlenty
",/personalities/tim-pawlenty/,"
stated on January 11, 2011 in his book, ""Courage to Stand: An American Story"":
","
""Ultimately, after an exhaustive investigation,"" the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 ""because of an original design flaw dating back to the 1960s.""
",/factchecks/2011/mar/30/tim-pawlenty/tim-pawlenty-writes-ntsb-ruled-minneapolis-bridge-/,mostly-true,"
By Louis Jacobson • March 30, 2011
"
"
Free Market Florida
",/personalities/free-market-florida/,"
stated on March 1, 2011 in a web video.:
","
Says new EPA water regulations would force the state to make drainage canals every bit as clean as pristine Florida river systems.
",/factchecks/2011/mar/30/free-market-florida/proposed-epa-water-quality-standards-draw-ire-thir/,mostly-true,"
By Aaron Sharockman • March 30, 2011
"
"
Babur Lateef
",/personalities/babur-lateef/,"
stated on March 26, 2011 in a YouTube video.:
","
Since Corey Stewart became chairman in November 2006, unemployment is up 150% and average home price sales are down $150,000.
",/factchecks/2011/mar/30/babur-lateef/babur-lateef-says-unemployment-150-percent-corey-s/,half-true,"
By Jacob Geiger • March 30, 2011
"
"
Chris Abele
",/personalities/chris-abele/,"
stated on March 18, 2011 in a television ad:
 ","
Says Jeff Stone = Scott Walker.
",/factchecks/2011/mar/30/chris-abele/milwaukee-county-executive-candidate-chris-abele-s/,mostly-true,"
By Dave Umhoefer • March 30, 2011
"
"
Sherrod Brown
",/personalities/sherrod-brown/,"
stated on March 7, 2011:
","
The ""House-passed budget proposal could cut funding for programs that help keep local neighborhoods safe, slash more than $1.7 million in anti-terror funds for Ohio.""
",/factchecks/2011/mar/30/sherrod-brown/sen-sherrod-brown-says-cuts-proposed-house-gop-cou/,true,"
By Stephen Koff • March 30, 2011
"
"
Calvine Rollins
",/personalities/calvine-rollins/,"
stated on February 27, 2011 in an op-ed:
","
Georgia public sector employees do not have a say in the conditions of their employment, do not have bargaining rights or a say in their working conditions.
",/factchecks/2011/mar/30/calvine-rollins/unions-have-little-bargaining-power-georgia-group-/,barely-true,"
By Eric Stirgus • March 30, 2011
"
"
Michele Bachmann
",/personalities/michele-bachmann/,"
stated on March 26, 2011 in a speech at the Conservative Principles PAC Conference:
","
""One. That's the number of new drilling permits under the Obama administration since they came into office.""
",/factchecks/2011/mar/29/michele-bachmann/michele-bachmann-claims-there-has-been-just-one-ne/,pants-fire,"
By Robert Farley • March 29, 2011
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on March 28, 2011 in a televised address:
","
""Regime change (in Iraq) took eight years""
",/factchecks/2011/mar/29/barack-obama/barack-obama-says-regime-change-iraq-took-eight-ye/,half-true,"
By Louis Jacobson • March 29, 2011
"
"
Karl Rove
",/personalities/karl-rove/,"
stated on March 23, 2011 in an interview with Sean Hannity of Fox News:
","
""American troops have never been under the formal control of another nation.""
",/factchecks/2011/mar/29/karl-rove/karl-rove-says-american-troops-have-never-been-und/,false,"
By Louis Jacobson • March 29, 2011
"
"
Larry Ahern
",/personalities/larry-ahern/,"
stated on March 25, 2011 in a letter to the editor of the ""St. Petersburg Times"":
","
""We don't need a separate (prescription drug) database ... Pharmacies already have a database in place.""
",/factchecks/2011/mar/29/larry-ahern/freshman-house-member-says-pill-mill-database-isnt/,false,"
By Aaron Sharockman • March 29, 2011
"
"
Greater Wisconsin Committee
",/personalities/greater-wisconsin-political-fund/,"
stated on March 24, 2011 in a TV ad:
","
As a prosecutor, Wisconsin Supreme Court Justice David Prosser did not investigate or file charges in a case involving 30-year pedophile priest, then participated in cover-up.
",/factchecks/2011/mar/29/greater-wisconsin-political-fund/greater-wisconsin-committee-says-supreme-court-jus/,barely-true,"
By Tom Kertscher • March 29, 2011
"
"
Young Americans for Liberty
",/personalities/young-americans-liberty/,"
stated on March 24, 2011 in a press release:
","
""Every taxpayer owes about $130,000 to pay off the national debt.""
",/factchecks/2011/mar/29/young-americans-liberty/congress-doing-little-slow-debt-student-group-says/,mostly-true,"
By Eric Stirgus • March 29, 2011
"
"
Chris Abele
",/personalities/chris-abele/,"
stated on March 22, 2011 in a campaign appearance:
","
Says Milwaukee County Parks director Sue Black has not received a pay raise in five years.
",/factchecks/2011/mar/28/chris-abele/chris-abele-says-milwaukee-county-parks-director-s/,mostly-true,"
By James B. Nelson • March 28, 2011
"
"
Joel Keehn
",/personalities/joel-keehn/,"
stated on March 11, 2011 in a blog:
","
The hour of sleep you lose during the change to daylight saving time might initially pose some health risks.
",/factchecks/2011/mar/28/joel-keehn/daylight-saving-health-concerns-valid/,true,"
By M.B. Pell • March 28, 2011
"
"
Dennis Richardson
",/personalities/dennis-richardson/,"
stated on March 4, 2011 in a newsletter:
","
""Oregon is the only state out of the 50 states in the USA that continues to pay 100% of the medical benefits for its employees and their families.""
",/factchecks/2011/mar/28/dennis-richardson/dennis-richardson-says-oregon-only-state-pick-publ/,false,"
By Ian K. Kullgren • March 28, 2011
"
"
Michael McCaul
",/personalities/michael-mccaul/,"
stated on February 28, 2011 in a statement:
","
Says a Lubbock terror suspect’s alleged plan ""to use baby dolls to conceal chemical explosives"" is similar to a 1995 plot ""to blow up 12 jumbo jets over the Pacific Ocean.""
",/factchecks/2011/mar/28/michael-mccaul/us-rep-michael-mccaul-says-khalid-ali-m-aldawsari-/,true,"
By Ciara O'Rourke • March 28, 2011
"
"
Dennis Kucinich
",/personalities/dennis-kucinich/,"
stated on February 17, 2011 in a House committee hearing:
","
Says none of the government programs targeted for elimination or severe cutback in House Republican spending plans ""appeared on the GAO's list of government programs at high risk of waste, fraud and abuse.""
",/factchecks/2011/mar/28/dennis-kucinich/rep-dennis-kucinich-says-gop-budget-cuts-dont-targ/,true,"
By Tom Feran • March 28, 2011
"
"
JoAnne Kloppenburg
",/personalities/joanne-kloppenburg/,"
stated on March 16, 2011 in a newspaper interview:
","
Says Wisconsin Supreme Court Justice David Prosser ""has prejudged matters that are likely to come before the court.""
",/factchecks/2011/mar/27/joanne-kloppenburg/kloppenburg-says-wisconsin-supreme-court-justice-p/,barely-true,"
By Tom Kertscher • March 27, 2011
"
"
Jon Brien
",/personalities/jon-brien/,"
stated on March 22, 2011 in a news release:
","
Woonsocket needs a garbage-burning power plant because ""residents are paying through the nose for electricity that’s fueled by foreign oil, at prices that are skyrocketing.""
",/factchecks/2011/mar/27/jon-brien/rep-brien-says-woonsocket-needs-garbage-burning-po/,pants-fire,"
By Peter Lord • March 27, 2011
"
"
Jim Moran
",/personalities/jim-moran/,"
 stated on March 17, 2011 in a floor speech.:
","
Ending federal funding for National Public Radio would jeopardize 9,000 jobs.
",/factchecks/2011/mar/26/jim-moran/rep-jim-moran-says-ending-federal-funding-npr-woul/,false,"
By Jacob Geiger • March 26, 2011
"
"
Wayne Christian
",/personalities/wayne-christian/,"
stated on March 15, 2011 in a press release:
","
Central Health ""is the only hospital district in Texas that spends taxpayer dollars on abortions.""
",/factchecks/2011/mar/26/wayne-christian/state-rep-wayne-christian-says-central-health-trav/,true,"
By • March 26, 2011
"
"
Kim Thatcher
",/personalities/kim-thatcher/,"
stated on March 17, 2011 in a House floor session:
","
Oregon concealed gun applications include ""home phone numbers, home address, Social Security numbers, what kinds of guns you have in the house … whether you were dishonorably discharged from the military, what controlled substances you are taking and  were you ever accused of -- accused, mind you -- of stalking.""
",/factchecks/2011/mar/26/kim-thatcher/kim-thatcher-says-concealed-handgun-applications-r/,mostly-true,"
By Ian K. Kullgren • March 26, 2011
"
"
WorldNetDaily
",/personalities/worldnetdaily/,"
stated on July 10, 2010 in a news report:
","
""A U.S. Government Accountability Office report says Planned Parenthood Federation of America cannot find some $1.3 billion given to it by the federal government from 2002 through 2008.""
",/factchecks/2011/mar/25/worldnetdaily/planned-parenthood-funding-did-gao-really-find-mil/,pants-fire,"
By Angie Drobnic Holan • March 25, 2011
"
"
Grover Norquist
",/personalities/grover-norquist/,"
stated on March 24, 2011 in a post on Twitter.:
","
""Withheld union dues fund half of Dem (Democratic) campaigns in Florida.""
",/factchecks/2011/mar/25/grover-norquist/anti-tax-leader-grover-norquist-said-union-dues-fu/,pants-fire,"
By Aaron Sharockman • March 25, 2011
"
"
Jeff Stone
",/personalities/jeff-stone/,"
stated on March 3, 2011 in various votes and public statements:
","
On his support for sharply limiting collective bargaining by public employees.
",/factchecks/2011/mar/25/jeff-stone/collective-bargaining-stones-votes-were-consistent/,half-flip,"
By Dave Umhoefer • March 25, 2011
"
