name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Howard Marklein
",/personalities/howard-marklein/,"
stated on March 3, 2015 in a budget hearing:
","
Beer drinking is not allowed in any Illinois state parks.
",/factchecks/2015/mar/20/howard-marklein/howard-marklein-says-beer-drinking-not-allowed-ill/,false,"
By James B. Nelson • March 20, 2015
"
"
Rich Golick
",/personalities/rich-golick/,"
stated on March 3, 2015 in an Atlanta Journal-Constitution story:
","
Uber and other ride-share firms are not required to carry auto insurance under Georgia law. 
",/factchecks/2015/mar/20/rich-golick/there-gap-rideshare-insurance-coverage-georgia/,true,"
By April Hunt • March 20, 2015
"
"
James Carville
",/personalities/james-carville/,"
stated on March 15, 2015 in a broadcast of ""This Week with George Stephanopoulos"":
","
Says ""Jeb Bush has released 10 percent of his emails.""
",/factchecks/2015/mar/18/james-carville/jeb-bush-revealed-much-more-10-his-emails-governor/,false,"
By Jon Greenberg • March 18, 2015
"
"
William O'Brien
",/personalities/william-obrien/,"
stated on February 8, 2015 in a Facebook post:
","
Birth control pioneer Margaret Sanger was ""an active participant in the Ku Klux Klan.""
",/factchecks/2015/mar/18/william-obrien/nh-rep-bill-obrien-says-margaret-sanger-was-active/,false,"
By Clay Wirestone • March 18, 2015
"
"
Susan Pitman
",/personalities/susan-pitman/,"
stated on March 16, 2015 in a state Senate committee hearing:
","
The state of Florida has seen ""double-digit drops"" in alcohol use among teens.
",/factchecks/2015/mar/18/susan-pitman/teen-alcohol-abuse-has-dropped-double-digits-advoc/,mostly-true,"
By Joshua Gillin • March 18, 2015
"
"
Sean Hannity
",/personalities/sean-hannity/,"
stated on March 10, 2015 in remarks on Fox's Hannity:
","
 In 2007, when Nancy Pelosi met with President Assad of Syria, ""nobody got upset.""
",/factchecks/2015/mar/18/sean-hannity/hannity-unlike-iran-letter-response-no-one-got-ups/,false,"
By Lauren Carroll • March 18, 2015
"
"
Lena Taylor
",/personalities/lena-taylor/,"
stated on March 12, 2015 in a news release:
","
Polling shows that nearly 74 percent of National Rifle Association members ""support requiring background checks for all gun sales.""
",/factchecks/2015/mar/18/lena-taylor/most-nra-members-back-background-checks-all-gun-pu/,true,"
By Tom Kertscher • March 18, 2015
"
"
Jim Webb
",/personalities/jim-webb/,"
stated on March 15, 2015 in an interview on ABC's ""This Week"":
","
""The stock market has almost tripled since April of 2009.""
",/factchecks/2015/mar/17/jim-webb/james-webb-says-stock-market-has-tripled-value-200/,mostly-true,"
By Louis Jacobson • March 17, 2015
"
"
Mitch McConnell
",/personalities/mitch-mcconnell/,"
stated on March 15, 2015 in an interview on CNN's ""State of the Union"":
","
Says Secretary of State John Kerry, ""when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism.""
",/factchecks/2015/mar/16/mitch-mcconnell/mitch-mcconnell-john-kerry-visited-nicaragua-1980s/,mostly-true,"
By Louis Jacobson • March 16, 2015
"
"
H. Marlene O'Toole
",/personalities/h-marlene-otoole/,"
stated on March 12, 2015 in House Education Appropriations Committee Hearing:
","
The delay in school testing ""was not that of a vendor, the problem was not that of the test materials itself, it was the product of a cyber attack.""
",/factchecks/2015/mar/16/h-marlene-otoole/house-education-chair-blames-florida-testing-delay/,barely-true,"
By Amy Sherman • March 16, 2015
"
