name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Ted Cruz
",/personalities/ted-cruz/,"
stated on December 8, 2019 in a TV interview:
","
""Ukraine blatantly interfered in our election.""
",/factchecks/2019/dec/12/ted-cruz/checking-ted-cruz-whether-ukraine-blatantly-interf/,false,"
By Madlin Mekelburg • December 12, 2019
"
"
Pete Buttigieg
",/personalities/pete-buttigieg/,"
stated on December 9, 2019 in an interview published by The Root:
","
Says that in South Bend, Ind., the ""black poverty fell by more than half on my watch.""
",/factchecks/2019/dec/12/pete-buttigieg/fact-checking-pete-buttigieg-south-bends-black-pov/,barely-true,"
By Miriam Valverde • December 12, 2019
"
"
Paul Gigot
",/personalities/paul-gigot/,"
stated on December 7, 2019 in an interview:
","
Says the impeachment of President Donald Trump would be the first in U.S. history ""without a specific criminal statute or crime that the president who is impeached would have allegedly committed.""
 
",/factchecks/2019/dec/12/paul-gigot/donald-trump-would-be-first-us-president-impeached/,half-true,"
By Tom Kertscher • December 12, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on December 11, 2019 in a post on Facebook:
","
Says Adam Schiff’s family Christmas card has a photo of the whistleblower, who is dating Schiff’s daughter.  
",/factchecks/2019/dec/12/viral-image/no-isnt-whistleblower-posing-adam-schiffs-family/,pants-fire,"
By Ciara O'Rourke • December 12, 2019
"
"
Jeff Jackson
",/personalities/jeff-jackson/,"
stated on December 3, 2019 in a tweet:
","
Says North Carolina's average teacher salary was at the national average ""back when I was in public school."" 
",/factchecks/2019/dec/11/jeff-jackson/democrat-wrong-about-history-ncs-teacher-pay/,false,"
By Matthew Riley • December 11, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 22, 2019 in a Facebook post:
","
Says that the ""28th Amendment"" prohibits Congress from creating laws that apply to U.S. citizens but not to them, and vice-versa. 
",/factchecks/2019/dec/11/facebook-posts/viral-meme-makes-new-constitutional-amendment/,pants-fire,"
By Samantha Putterman • December 11, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on December 9, 2019 in a Facebook post:
","
Says Nancy Pelosi was ""asked to leave a children’s benefit after drunken outburst.""
",/factchecks/2019/dec/11/facebook-posts/no-nancy-pelosi-didnt-get-drunk-childrens-benefit-/,pants-fire,"
By Ciara O'Rourke • December 11, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on December 9, 2019 in a Facebook post:
","
Says a photo shows an old Christmas tradition of women apologizing ""to their husbands for all the mistakes they made during the year and beg for forgiveness.""
",/factchecks/2019/dec/11/facebook-posts/no-evidence-old-christmas-tradition-had-women-begg/,false,"
By Samantha Putterman • December 11, 2019
"
"
William Barr
",/personalities/william-barr/,"
stated on December 9, 2019 in a statement:
","
""The Inspector General’s report now makes clear that the FBI launched an intrusive investigation of a U.S. presidential campaign on the thinnest of suspicions.""
",/factchecks/2019/dec/11/william-barr/barr-disputes-inspector-generals-report/,barely-true,"
By Bill McCarthy • December 11, 2019
"
"
Mark Pocan
",/personalities/mark-pocan/,"
stated on December 2, 2019 in a tweet:
","
Says President Donald Trump is ""waging a trade war against WI farmers -- forcing > 1600 dairy farms to close.""
",/factchecks/2019/dec/11/mark-pocan/are-president-trumps-trade-wars-blame-all-wisconsi/,barely-true,"
By Eric Litke • December 11, 2019
"
