name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Claudia Tenney
",/personalities/claudia-tenney/,"
stated on April 1, 2022 in a press release:
","
In 2021, “11,201 pounds of fentanyl were seized by Customs and Border Protection, which is enough to kill every American nearly seven times over.”
",/factchecks/2022/apr/27/claudia-tenney/can-fentanyl-seized-border-kill-every-american-sev/,mostly-true,"
By Elizabeth Egan • April 27, 2022
"
"
Opportunity Wisconsin
",/personalities/opportunity-wisconsin/,"
stated on February 21, 2022 in YouTube ad:
","
""Ron Johnson pushed through a special tax loophole that benefited his own family's business … Then he cashed out of the company for $5 million … (he has) doubled his wealth since taking office.""
",/factchecks/2022/apr/27/opportunity-wisconsin/johnson-benefitted-tax-cut-its-not-loophole/,half-true,"
By Vanessa Swales • April 27, 2022
"
"
Bloggers
",/personalities/blog-posting/,"
stated on February 2, 2022 in a blog post:
","
“Marines are investigating 3 ancient pyramids discovered in Antarctica.”
",/factchecks/2022/apr/27/blog-posting/no-marines-arent-investigating-antarctica-pyramids/,false,"
By Ciara O'Rourke • April 27, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 25, 2022 in a Facebook post:
","
You can “reverse HIV naturally.”
",/factchecks/2022/apr/27/facebook-posts/no-your-diet-cant-reverse-hiv-naturally/,false,"
By Ciara O'Rourke • April 27, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 24, 2022 in a Facebook post:
","
“Congratulations to Ruben, knighted by the Queen. Now goes by the name, Sir Ruben.”
",/factchecks/2022/apr/27/facebook-posts/sadly-queen-did-not-knight-ruben-influencer-cat-ex/,false,"
By Luiz Romero • April 27, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 23, 2022 in social media posts:
","
Videos show that Ukraine President Volodymyr Zelenskyy uses cocaine.
",/factchecks/2022/apr/26/facebook-posts/viral-videos-falsely-claiming-ukraines-zelenskyy-u/,pants-fire,"
By Bill McCarthy • April 26, 2022
"
"
Viral image
",/personalities/viral-image/,"
stated on April 24, 2022 in a Facebook post:
","
Says a Fox New chyron said the Snickers candy bar is changing its texture because of “cancel culture.”
",/factchecks/2022/apr/26/viral-image/no-isnt-real-fox-news-chyron-about-snickers/,false,"
By Ciara O'Rourke • April 26, 2022
"
"
Viral image
",/personalities/viral-image/,"
stated on April 25, 2022 in a Facebook post:
","
“The same system that kept you in the dark about Ghislaine Maxwell…doesn’t mind live-streaming Johnny Depp’s trial.”
",/factchecks/2022/apr/26/viral-image/depp-maxwell-trials-held-different-jurisdictions-d/,false,"
By Ciara O'Rourke • April 26, 2022
"
"
School Freedom Fund
",/personalities/school-freedom-fund/,"
stated on April 2, 2022 in a television ad:
","
Former Gov. Pat McCrory appointed liberals to the North Carolina Textbook Commission, which “mandated textbooks” pushing critical race theory.
",/factchecks/2022/apr/26/school-freedom-fund/ad-misleads-north-carolina-about-mccrorys-textbook/,barely-true,"
By Paul Specht • April 26, 2022
"
"
David Perdue
",/personalities/david-perdue/,"
stated on April 24, 2022 in a debate:
","
A consent decree approved by Gov. Brian Kemp “invalidated all voter ID law” and “allowed fraudulent ballots to be accepted” in the 2020 race.
",/factchecks/2022/apr/26/david-perdue/david-perdue-distorts-facts-georgia-agreement-abse/,pants-fire,"
By Amy Sherman • April 26, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 22, 2022 in a Facebook post:
","
Fires at food processing plants are an “attempt to starve us.”
",/factchecks/2022/apr/26/facebook-posts/no-food-plant-fires-arent-attempt-create-food-shor/,false,"
By Jeff Cercone • April 26, 2022
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on April 22, 2022 in an Instagram post:
","
Hepatitis outbreak in kids may be related to Johnson & Johnson COVID-19 vaccine.
",/factchecks/2022/apr/26/instagram-posts/social-media-posts-twist-facts-about-hepatitis-out/,false,"
By Jeff Cercone • April 26, 2022
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on April 18, 2022 in an Instagram post:
","
“Finnish Court rules sex with children is permitted.”
",/factchecks/2022/apr/26/instagram-posts/viral-claim-distorts-finnish-law-child-sex-abuse/,false,"
By Samantha Putterman • April 26, 2022
"
"
Tim Westley
",/personalities/tim-westley/,"
stated on March 30, 2022 in an interview:
","
""We have (people detained by ICE) that have to be seen within 24 hours, while veterans are seen within months.
",/factchecks/2022/apr/25/tim-westley/health-care-systems-detained-migrants-veterans-are/,false,"
By Nusaiba Mizan • April 25, 2022
"
"
TikTok posts
",/personalities/tiktok-posts/,"
stated on April 14, 2022 in a TikTok post:
","
A video shows the Russian warship Moskva exploding.
",/factchecks/2022/apr/25/tiktok-posts/video-shows-norwegian-military-practice-shot-not-r/,false,"
By Bill McCarthy • April 25, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 17, 2022 in a Facebook post:
","
“The White House presented commemorative coins” dedicated to Ukraine President Volodymyr Zelenskyy.
",/factchecks/2022/apr/25/facebook-posts/commemorative-zelenskyy-coins-created-private-gift/,false,"
By Bill McCarthy • April 25, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 18, 2022 in a Facebook post:
","
Bath and Body Works products are not recommended during pregnancy because they are suspected of “damaging fertility or the unborn child.”
",/factchecks/2022/apr/22/facebook-posts/social-media-posts-misrepresent-safety-bath-body-w/,false,"
By Samantha Putterman • April 22, 2022
"
"
Thom Tillis
",/personalities/thom-tillis/,"
stated on April 7, 2022 in a press release:
","
“Most Americans favor keeping Title 42 in place.”
",/factchecks/2022/apr/22/thom-tillis/tillis-stakes-title-42-claim-limited-data/,half-true,"
By Paul Specht • April 22, 2022
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on April 21, 2022 in a statement to the media:
","
Brian Kemp and Secretary of State Brad Raffensperger “perhaps in collusion with the Radical Left Democrats” are attempting to “unseat” U.S. Rep. Marjorie Taylor Greene.
",/factchecks/2022/apr/22/donald-trump/trump-wrong-about-marjorie-taylor-greene-legal-cha/,false,"
By Amy Sherman • April 22, 2022
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on April 14, 2022 in a speech at North Carolina A&T State University:
","
""For four years, I was a full professor at the University of Pennsylvania.""
",/factchecks/2022/apr/22/joe-biden/fact-checking-joe-biden-being-full-professor-four-/,half-true,"
By Louis Jacobson • April 22, 2022
"
"
Mike Gibbons
",/personalities/mike-gibbons/,"
stated on April 12, 2022 in an ad:
","
“J.D. Vance called for higher taxes.”
",/factchecks/2022/apr/22/mike-gibbons/senate-race-jd-vances-call-higher-taxes-only-certa/,half-true,"
By Tom Kertscher • April 22, 2022
"
"
Mike Gibbons
",/personalities/mike-gibbons/,"
stated on April 7, 2022 in an ad:
","
""As Ohio treasurer, Josh Mandel loaned your money to Chinese business interests, and Mandel opposed a bill holding Communist China accountable when they cheated and stole American jobs.""
",/factchecks/2022/apr/22/mike-gibbons/ohio-us-senate-race-gibbons-levels-misleading-atta/,barely-true,"
By Tom Kertscher • April 22, 2022
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on April 12, 2022 in an interview:
","
Says he has “always” believed “in a woman’s right to choose.”
",/factchecks/2022/apr/22/charlie-crist/crist-says-he-always-supported-abortion-access-his/,false,"
By Yacob Reyes • April 22, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 19, 2022 in a post:
","
Dr. Anthony Fauci said lockdowns are a method for coercing people to comply with COVID-19 vaccinations.
",/factchecks/2022/apr/22/facebook-posts/fauci-didnt-say-lockdowns-are-useful-forcing-vacci/,false,"
By Monique Curet • April 22, 2022
"
"
Mike Gallagher
",/personalities/mike-gallagher/,"
stated on April 12, 2022 in News release:
","
“Inflation has gone up every month of the Biden presidency and just hit another 40-year high.”
",/factchecks/2022/apr/22/mike-gallagher/yes-inflation-40-year-high-and-rates-have-been-cli/,mostly-true,"
By Laura Schulte • April 22, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 16, 2022 in a video:
","
""America (is) trying to overthrow the Ukraine government just as the shadow government has infiltrated and overthrown the US government.""
",/factchecks/2022/apr/22/facebook-posts/us-not-orchestrating-takeover-ukraine/,false,"
By Monique Curet • April 22, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 18, 2022 in a video:
","
Lilibet, baby daughter of the Duke and Duchess of Sussex, ""made her first appearance with the queen.”
",/factchecks/2022/apr/22/facebook-posts/infant-daughter-duke-and-duchess-sussex-has-not-me/,false,"
By Monique Curet • April 22, 2022
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 14, 2022 in a photo:
","
Arnold Schwarzenegger slept on the ground in front of a bronze statue of himself because he had been turned away from a hotel.
",/factchecks/2022/apr/22/facebook-posts/schwarzenegger-sleeping-bag-photo-was-joke-he-was-/,false,"
By Monique Curet • April 22, 2022
"
"
Matt Gaetz
",/personalities/matt-gaetz/,"
stated on March 31, 2022 in a Twitter thread:
","
“The price of insulin increases as waistlines increase.”
",/factchecks/2022/apr/21/matt-gaetz/gaetzs-diagnosis-whats-driving-insulin-costs-misse/,false,"
By Colleen DeGuzman • April 21, 2022
"
"
Tweets
",/personalities/tweets/,"
stated on April 12, 2022 in a tweet:
","
A Reddit post shows a parent admitting to forcing their child to continue transitioning by sneaking hormone medication.
",/factchecks/2022/apr/20/tweets/reddit-post-about-parent-forcing-hormones-transgen/,false,"
By Samantha Putterman • April 20, 2022
"
