name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Joe Biden
",/personalities/joe-biden/,"
stated on September 17, 2020 in a CNN town hall:
","
""If the president had done his job, had done his job from the beginning, all the people would still be alive. All the people. I'm not making this up. Just look at the data.""
",/factchecks/2020/sep/18/joe-biden/joe-biden-wrongly-claims-trump-couldve-prevented-e/,false,"
By Bill McCarthy • September 18, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on September 17, 2020 in a Facebook post:
","
“Last year alone, 10 million fell ill from TB and 1.5 million died. ... Why don’t we wear masks for TB?”
",/factchecks/2020/sep/18/viral-image/post-misleads-about-covid-19-using-tuberculosis-da/,barely-true,"
By Madison Czopek • September 18, 2020
"
"
Democratic Congressional Campaign Committee
",/personalities/democratic-congressional-campaign-committee/,"
stated on September 8, 2020 in an ad:
","
Says that to help people in need during the coronavirus pandemic, Mike Garcia said: ""Everyone should have to figure out how to fend for themselves.""
",/factchecks/2020/sep/18/democratic-congressional-campaign-committee/ad-invokes-covid-claiming-garcia-said-people-shoul/,barely-true,"
By Tom Kertscher • September 18, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 7, 2020 in a post on Facebook:
","
“A portion of everything you pay A.A.R.P goes directly to the Democratic Party.”
",/factchecks/2020/sep/18/facebook-posts/no-aarp-isnt-sending-money-democratic-party/,false,"
By Madison Czopek • September 18, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on September 3, 2020 in a Facebook post:
","
“Epstein dies while in custody, his private banker is found dead, a judge had a trial regarding Epstein and the Deutsche Bank. Her son has been killed now and her husband has been shot. The shooter who shot the son and shot the judge’s husband has now also been found dead.”
",/factchecks/2020/sep/18/viral-image/facebook-post-conflates-epsteins-suicide-and-recen/,false,"
By Ciara O'Rourke • September 18, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on August 31, 2020 in a Facebook post:
","
Quotes Kamala Harris as saying “Take the guns first. Go through due process second, I like taking the guns early.”
",/factchecks/2020/sep/18/facebook-posts/kamala-harris-didnt-say-take-guns-first-go-through/,pants-fire,"
By Samantha Putterman • September 18, 2020
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on September 17, 2020 in a CNN town hall:
","
When President Donald Trump walked across Lafayette Square to a church, he held the Bible upside down.
",/factchecks/2020/sep/18/joe-biden/joe-biden-wrong-about-donald-trump-holding-bible-u/,pants-fire,"
By Louis Jacobson • September 18, 2020
"
"
YouTube videos
",/personalities/youtube-videos/,"
stated on July 2, 2020 in a YouTube video:
","
 “Bill Gates says you don't have a choice to be vaccinated or not.”
",/factchecks/2020/sep/18/youtube-videos/youtube-video-takes-bill-gates-out-context-coronav/,false,"
By Noah Y. Kim • September 18, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on September 17, 2020 in a post on Facebook:
","
“Kim Martin Morrow the CEO of Netflix has just been charged with 15 charges for child pornography”
",/factchecks/2020/sep/18/viral-image/no-netflixs-ceo-wasnt-charged-15-counts-child-porn/,false,"
By Madison Czopek • September 18, 2020
"
"
Cory Gardner
",/personalities/cory-gardner/,"
stated on September 15, 2020 in a tweet:
","
Says he authored legislation “to guarantee coverage to people with pre-existing conditions -- no matter what happens to Obamacare.”
",/factchecks/2020/sep/18/cory-gardner/gardners-bill-has-more-do-politics-preexisting-con/,false,"
By Julie Appleby • September 18, 2020
"
