name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
John McCain
",/personalities/john-mccain/,"
stated on July 7, 2008 in a town hall meeting in Denver:
","
""I have a perfect voting record from organizations like the Veterans of Foreign Wars, the American Legion and all the other veterans service organizations.""
",/factchecks/2008/jul/17/john-mccain/not-perfect-with-all-the-veterans/,false,"
By Shawn Zeller • July 17, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 14, 2008 in a speech in San Diego:
","
Obama ""voted for and even sponsored amendments that were intended to kill the (immigration overhaul) legislation.""
",/factchecks/2008/jul/17/john-mccain/killing-the-bill-or-making-it-better/,half-true,"
By Adriel Bettelheim • July 17, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 7, 2008 in remarks to reporters by campaign adviser Carly Fiorina in Washington, D.C.:
","
""There are many health insurance plans that will cover Viagra but won't cover birth-control medication.""
",/factchecks/2008/jul/16/john-mccain/27-states-mandate-equitable-coverage/,barely-true,"
By Kris Hundley • July 16, 2008
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on July 8, 2008 in a speech in Washington, D.C.:
","
""McCain used to buck his party on immigration by fighting for comprehensive reform. . . . But when he was running for his party's nomination, he . . . said that he wouldn't even support his own legislation if it came up for a vote.""
",/factchecks/2008/jul/16/barack-obama/backtracking-on-the-path-to-citizenship/,mostly-true,"
By Adriel Bettelheim • July 16, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 8, 2008 in a news release:
 ","
""Barack Obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.""
",/factchecks/2008/jul/15/john-mccain/obama-seems-to-have-change-of-heart/,half-true,"
By Robert Farley • July 15, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 8, 2008 in an appearance on Fox News' ""Fox and Friends"":
","
""I investigated Abramoff and people ended up in jail.""
",/factchecks/2008/jul/15/john-mccain/raised-awareness-but-doesnt-get-sole-credit/,mostly-true,"
 By Adriel Bettelheim • July 15, 2008
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on July 15, 2008 in a television ad:
","
Obama worked with ""Sen. Dick Lugar, a Republican, to help lock down loose nuclear weapons.""
",/factchecks/2008/jul/15/barack-obama/obama-lugar-measure-included-weapons-of-mass-destr/,true,"
By Angie Drobnic Holan • July 15, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 9, 2008 in a news release from McCain spokesman Tucker Bounds :
","
Says Obama flip-flopped on warrantless wiretapping.
",/factchecks/2008/jul/15/john-mccain/what-a-difference-eight-months-makes/,true,"
By Alexander Lane • July 15, 2008
"
"
Chain email
",/personalities/chain-email/,"
stated on May 21, 2008 in a chain e-mail:
","
Barack Obama wants to ""unilaterally disarm our nation.""
",/factchecks/2008/jul/15/chain-email/obama-wants-to-reduce-stockpiles-not-disarm/,false,"
By Angie Drobnic Holan • July 15, 2008
"
"
Democratic National Committee
",/personalities/democratic-national-committee/,"
stated on July 9, 2008 in in an ad on the Internet:
","
John McCain has given erratic and inconsistent answers on when troops should return from Iraq.
",/factchecks/2008/jul/11/democratic-national-committee/ad-takes-most-of-mccain-quotes-out-of-context/,barely-true,"
By Angie Drobnic Holan • July 11, 2008
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on July 11, 2008 in the campaign's energy plan.:
","
The U.S. government spends less on energy innovation ""than the pet food industry invests in its own products.""
",/factchecks/2008/jul/11/barack-obama/this-dog-wont-hunt/,false,"
By Shawn Zeller • July 11, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 11, 2008 in a TV ad airing Colorado, Nevada and New Mexico:
","
U.S. forces in Iraq and Afghanistan include a ""few thousand that are still green card holders who are not even citizens of this country.""
",/factchecks/2008/jul/11/john-mccain/thousands-of-green-card-soldiers-in-iraq/,true,"
By Robert Farley • July 11, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 3, 2008 in in an e-mail message from campaign spokesman Brian Rogers.:
","
Barack Obama has ""reversed"" on his commitment ""to begin withdrawing American troops from Iraq immediately.""
",/factchecks/2008/jul/10/john-mccain/obama-shifts-emphasis-on-iraq-but-not-position/,false,"
By Angie Drobnic Holan • July 10, 2008
"
"
Barack Obama
 ",/personalities/barack-obama/,"
stated on July 8, 2008:
","
""McCain will give more tax breaks to big oil.""
",/factchecks/2008/jul/10/barack-obama/big-oil-like-all-companies-would-get-tax-break/,barely-true,"
By Robert Farley • July 10, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on July 7, 2008 in Denver, Co.:
","
""If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.""
",/factchecks/2008/jul/09/john-mccain/mccains-argument-tangential-at-best/,false,"
By Robert Farley • July 9, 2008
"
