name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Sid Miller
",/personalities/sid-miller/,"
stated on November 9, 2019 in a Facebook post:
","
""Confederate veterans were conferred with many of the same benefits of other United States military veterans by Acts of Congress back in 1929 and 1957.""
",/factchecks/2019/nov/15/sid-miller/did-congressional-acts-give-confederate-veterans-f/,mostly-true,"
By Madlin Mekelburg • November 15, 2019
"
"
Kay Hoflander
",/personalities/kay-hoflander/,"
stated on October 11, 2019 in a fundraising email:
","
""All signs seem to point to Hillary (Clinton) laying the groundwork to run for president again.""
",/factchecks/2019/nov/15/kay-hoflander/no-hillary-clinton-not-currently-laying-groundwork/,false,"
By Madison Czopek • November 15, 2019
"
"
William Taylor
",/personalities/william-taylor/,"
stated on November 13, 2019 in impeachment inquiry testimony:
","
""The Russians are violating all of the rules, treaties, understandings that they committed to that actually kept the peace in Europe for nearly 70 years.""
",/factchecks/2019/nov/14/william-taylor/fact-checking-impeachment-witness-william-taylors-/,mostly-true,"
By Tom Kertscher • November 14, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on November 12, 2019 in a tweet:
","
""Many of the people in DACA, no longer very young, are far from ‘angels.’ Some are very tough, hardened criminals."" 
 
",/factchecks/2019/nov/14/donald-trump/donald-trumps-label-some-daca-recipients-very-toug/,false,"
By Miriam Valverde • November 14, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on November 9, 2019 in a Facebook post:
","
Says photos show the Trump-Ukraine whistleblower with Chuck Schumer, Elizabeth Warren, Nancy Pelosi and Hillary Clinton.
",/factchecks/2019/nov/14/viral-image/s-not-whistleblower-posing-democratic-politicians-/,pants-fire,"
By Ciara O'Rourke • November 14, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on November 13, 2019 in a Facebook post:
","
Says President Trump donated his ""second quarter salary to rebuild military cemeteries"" and that the media ignored it and every other story of him donating his salary as POTUS.
 
",/factchecks/2019/nov/14/facebook-posts/trump-didnt-donate-salary-rebuild-military-cemeter/,false,"
By Samantha Putterman • November 14, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 24, 2019 in a Facebook post:
","
Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.
 
",/factchecks/2019/nov/14/facebook-posts/no-steve-harvey-didnt-write-viral-pro-trump-raccoo/,false,"
By Samantha Putterman • November 14, 2019
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on November 13, 2019 in a fundraising email:
","
Says William Taylor and George Kent, the public witnesses in the House impeachment inquiry, are ""Never Trumpers.""
",/factchecks/2019/nov/13/donald-trump/donald-trump-says-william-taylor-and-george-kent-a/,false,"
By Louis Jacobson • November 13, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on November 3, 2019 in a Facebook post:
","
""Did you know? Dentists are the only physicians that believe you can get away with leaving dead tissue in the body. One root canal tooth can shut down 63% of your immune system.""
 
",/factchecks/2019/nov/13/facebook-posts/claim-about-root-canals-causing-serious-illness-no/,false,"
By Samantha Putterman • November 13, 2019
"
"
Committee to Defend the President
",/personalities/committee-defend-president/,"
 stated on November 8, 2019 in a Facebook ad:
","
Says Obama said black people have the ""worst jobs, the worst housing"" and face rampant police brutality, ""but when so-called black committeemen came around election time we’d all line up and vote the straight Democratic ticket, sell our souls for a Christmas turkey.""
",/factchecks/2019/nov/12/committee-defend-president/pro-trump-facebook-ad-distorts-obamas-words-about-/,pants-fire,"
By Jon Greenberg • November 12, 2019
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on November 10, 2019:
","
Photos show the whistleblower with Nancy Pelosi and Hillary Clinton.
",/factchecks/2019/nov/12/facebook-posts/no-these-photos-dont-show-alleged-whistleblower-po/,false,"
By Ciara O'Rourke • November 12, 2019
"
"
Viral image
",/personalities/viral-image/,"
stated on November 5, 2019 in a Facebook post:
","
A photo of ""Obama’s White House staff"" shows the alleged Ukraine whistleblower.
",/factchecks/2019/nov/12/viral-image/no-isnt-photo-ukraine-whistleblower/,false,"
By Ciara O'Rourke • November 12, 2019
"
