name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on September 7, 2016 in the NBC Commander-In-Chief Forum :
","
Says Donald Trump supports ""an agenda out there"" to privatize the Veterans Affairs health care system.
",/factchecks/2016/sep/08/hillary-clinton/hillary-clinton-says-donald-trump-supports-privati/,barely-true,"
By C. Eugene Emery Jr. • September 7, 2016
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on September 7, 2016 in the NBC Commander-In-Chief Forum :
","
Says Hillary Clinton said the Veterans Affairs scandal is ""over-exaggerated."" ""She said she was satisfied with what was going on.""
",/factchecks/2016/sep/08/donald-trump/Trump-says-Clinton-satisfied-with-VA/,barely-true,"
By Miriam Valverde • September 7, 2016
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on September 7, 2016 in the NBC Commander-In-Chief Forum :
","
""I was totally against the war in Iraq."" 
",/factchecks/2016/sep/08/donald-trump/trump-repeats-wrong-claim-he-opposed-iraq-war/,false,"
By Lauren Carroll • September 7, 2016
"
"
Rudy Giuliani
",/personalities/rudy-giuliani/,"
stated on September 4, 2016 in an interview on CNN's ""State of the Union"":
","
""Food stamps have gone up two-and-a-half times under Barack Obama.""
",/factchecks/2016/sep/07/rudy-giuliani/rudy-giuliani-says-food-stamps-rose-two-and-half-t/,false,"
By Louis Jacobson • September 7, 2016
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on September 6, 2016 in an interview with ABC News:
","
""I released the most extensive financial review of anybody in the history of politics. … You don't learn much in a tax return.""
",/factchecks/2016/sep/07/donald-trump/donald-trump-says-his-financial-disclosures-more-m/,false,"
By Louis Jacobson • September 7, 2016
"
"
Justin Trudeau
",/personalities/justin-trudeau/,"
stated on August 25, 2016 in a letter:
","
Young women, ""account for a shocking 74% of all new HIV infections among adolescents in Africa.""
",/factchecks/2016/sep/07/justin-trudeau/do-girls-make-majority-new-hiv-infections-among-af/,mostly-true,"
 By Joseph Cariz • September 7, 2016
"
"
Ron Johnson
",/personalities/ron-johnson/,"
stated on August 23, 2016 in in a campaign ad:
","
Says Russ Feingold broke his 1992 promise to always get the majority of funding from Wisconsin residents.
",/factchecks/2016/sep/07/ron-johnson/feingold-broke-promise-fund-campaign-primarily-sta/,true,"
By Eric Litke • September 7, 2016
"
"
Catherine Cortez Masto
",/personalities/catherine-cortez-masto/,"
 stated on August 29, 2016 in a television ad:
","
Says ""Joe Heck voted 10 times to defund Planned Parenthood ... and Heck opposes a woman's right to choose, even when her health is at risk.""
",/factchecks/2016/sep/06/catherine-cortez-masto/catherine-cortez-masto-largely-right-say-opponent-/,mostly-true,"
By Riley Snyder • September 6, 2016
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on August 31, 2016 in a speech in Arizona:
","
The Secure Communities Program and 287(g) immigration programs ""were programs that worked"" but were ""recklessly gutted"" by the Obama administration.
",/factchecks/2016/sep/06/donald-trump/trump-says-secure-communities-287g-immigration-pro/,half-true,"
By Miriam Valverde • September 6, 2016
"
"
Alex Castellanos
",/personalities/alex-castellanos/,"
stated on September 4, 2016 in a panel on Meet the Press:
","
""The Clinton Foundation gives less than 10 (percent in direct aid). In 2013, they raised 140 million bucks, gave $9 million to people in direct aid.""
",/factchecks/2016/sep/06/alex-castellanos/trump-surrogate-repeats-wrong-talking-point-clinto/,barely-true,"
By Linda Qiu • September 6, 2016
"
