name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Joyce Kaufman
",/personalities/joyce-kaufman/,"
stated on November 12, 2010 in a radio show:
","
""Nobody has played clips over and over ... of President Obama (saying), 'If they bring a knife to the fight, we'll bring a gun.' "" 
",/factchecks/2010/nov/17/joyce-kaufman/radio-host-joyce-kaufman-said-obama-tote-gun/,true,"
By Amy Sherman • November 17, 2010
"
"
Rick Perry
",/personalities/rick-perry/,"
stated on November 2, 2010 in in ""Fed Up! Our Fight to Save America from Washington"":
","
""The (federal) debt is growing by more than $4 billion a day.""
",/factchecks/2010/nov/17/rick-perry/gov-rick-perry-says-national-debt-increasing-more-/,true,"
By Ciara O'Rourke • November 17, 2010
"
"
Bob McDonnell
",/personalities/bob-mcdonnell/,"
stated on November 2, 2010 in a TV interview:
","
""We’ve been able to create about 60,000 net new jobs"" in Virginia since February.
",/factchecks/2010/nov/17/bob-mcdonnell/bob-mcdonnell-says-virginia-has-gained-60000-jobs-/,mostly-true,"
By Warren Fiske • November 17, 2010
"
"
Marvin Pratt
",/personalities/marvin-pratt/,"
stated on November 2, 2010 in a TV interview:
","
Milwaukee’s problems include ""52 percent black male unemployment.""
",/factchecks/2010/nov/17/marvin-pratt/marvin-pratt-former-acting-mayor-milwaukee-says-bl/,false,"
By Tom Kertscher • November 17, 2010
"
"
Republican state senators
",/personalities/republican-state-senators/,"
stated on November 5, 2010 in Statements to reporters:
","
Said they reached a  ""power-sharing agreement"" with Republican Lt. Gov. Casey Cagle
",/factchecks/2010/nov/17/republican-state-senators/georgia-senate-leaders-claim-power-sharing-lieuten/,pants-fire,"
By Jim Tharpe • November 17, 2010
"
"
Chain email
",/personalities/chain-email/,"
stated on October 7, 2010 in e-mail and blog postings:
","
The cap-and-trade bill before Congress ""prevents you from selling your home without the permission of the EPA administrator.""
",/factchecks/2010/nov/17/chain-email/chain-e-mail-claims-bill-requires-epa-permission-h/,pants-fire,"
By C. Eugene Emery Jr. • November 17, 2010
"
"
Paul Krugman
",/personalities/paul-krugman/,"
stated on November 14, 2010 in ""This Week with Christiane Amanpour"":
","
A recent report from the president's deficit commission was ""completely empty"" on controlling health care costs.
",/factchecks/2010/nov/16/paul-krugman/paul-krugman-said-obamas-deficit-co-chairs-had-no-/,false,"
By Angie Drobnic Holan • November 16, 2010
"
"
Steven Schale
",/personalities/steven-schale/,"
stated on November 15, 2010 in a posting on Twitter.:
","
""Re: (Marco) Rubio's support of earmark ban: In 2002 alone, he requested 37 earmarks worth $43 million.""
",/factchecks/2010/nov/16/steven-schale/marco-rubio-wasnt-always-against-earmarks-florida/,true,"
By Aaron Sharockman • November 16, 2010
"
"
Mike Haridopolos
",/personalities/mike-haridopolos/,"
stated on November 2, 2010 in a post-election interview.:
","
""This is the first time a party has picked up multiple seats during a regular election since the mid 1980s, making this the largest majority of any party in more than 25 years.""
",/factchecks/2010/nov/16/mike-haridopolos/incoming-senate-president-mike-haridopolos-says-fi/,mostly-true,"
By Laura Figueroa • November 16, 2010
"
"
George Allen
",/personalities/george-allen/,"
stated on November 13, 2010:
","
President Obama, Sen. Harry Reid and Rep. Nancy Pelosi passed a ""$1.2 trillion stimulus bill.""
",/factchecks/2010/nov/16/george-allen/george-allen-says-obama-pelosi-reid-passed-12-tril/,pants-fire,"
By Wes Hester • November 16, 2010
"
"
Jim Bohl
",/personalities/jim-bohl/,"
stated on November 3, 2010 in a news release:
","
Sewer backups into basements caused the ""vast majority of the damage to homes and buildings"" in Milwaukee’s July floods, but federal flood insurance doesn’t cover them.
",/factchecks/2010/nov/16/jim-bohl/milwaukee-ald-jim-bohl-says-sewer-backups-caused-m/,half-true,"
By Dave Umhoefer • November 16, 2010
"
"
William G. Batchelder
",/personalities/bill-batchelder/,"
stated on October 18, 2010 in an interview:
","
""We haven’t had control of the House for the last two years and it’s been malfunctioning. We had 109 sessions scheduled and held 49.""
",/factchecks/2010/nov/16/bill-batchelder/republican-state-rep-william-batchelder-knocks-dem/,true,"
By Joe Guillen • November 16, 2010
"
"
Jeb Bush
",/personalities/jeb-bush/,"
stated on November 14, 2010 in an interview with his brother, former President George W. Bush, on CNN.:
","
""Rick Scott got a majority of the Hispanic vote in Florida.""
",/factchecks/2010/nov/15/jeb-bush/jeb-bush-says-rick-scott-won-florida-hispanic-vote/,barely-true,"
By Aaron Sharockman • November 15, 2010
"
