name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Associated Industries of Florida
",/personalities/associated-industries-florida/,"
stated on April 14, 2013 in a TV ad:
","
The ""working tax cut"" created ""over 40,000 new jobs in just the last four years.""
",/factchecks/2013/apr/19/associated-industries-florida/associated-industries-florida-says-insurance-tax-c/,pants-fire,"
By Katie Sanders • April 19, 2013
"
"
David Furhman
",/personalities/david-furhman/,"
stated on March 12, 2013 in an interview:
","
The decision to remove Chick-fil-A from Emory University was based solely on student feedback.
",/factchecks/2013/apr/19/david-furhman/emory-says-chick-fil-decision-not-political/,half-true,"
By Karishma Mehrotra • April 19, 2013
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 17, 2013 in a speech from the White House Rose Garden:
","
A bipartisan background check amendment ""outlawed any (gun) registry.  Plain and simple, right there in the text.""
",/factchecks/2013/apr/18/barack-obama/obama-says-bipartisan-background-check-plan-outlaw/,true,"
By Becky Bowers • April 18, 2013
"
"
National Rifle Association
",/personalities/national-rifle-association/,"
stated on April 17, 2013 in a statement:
","
The Manchin-Toomey amendment ""would have criminalized certain private transfers of firearms between honest citizens, requiring lifelong friends, neighbors and some family members"" to get government approval.
",/factchecks/2013/apr/18/national-rifle-association/nra-says-manchin-toomey-would-have-criminalized-so/,barely-true,"
By Molly Moorhead • April 18, 2013
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 17, 2013 in remarks in the White House Rose Garden:
","
""The NRA used to support expanded background checks.""
",/factchecks/2013/apr/18/barack-obama/barack-obama-says-nra-used-support-expanded-backgr/,true,"
By Louis Jacobson • April 18, 2013
"
"
Gabrielle Giffords
",/personalities/gabrielle-giffords/,"
stated on April 17, 2013 in an op-ed in the ""New York Times"":
","
Polls show that Americans ""overwhelmingly"" support ""expanding background checks.""
 
",/factchecks/2013/apr/18/gabrielle-giffords/gabby-giffords-says-americans-overwhelmingly-suppo/,true,"
By Louis Jacobson • April 18, 2013
"
"
John Duncan
",/personalities/john-duncan/,"
stated on April 13, 2013 in a letter to a constituent:
","
""Well over 90 percent of felony cases, all over the nation, are committed by defendants who grew up in father-absent households.""
",/factchecks/2013/apr/18/john-duncan/rep-john-duncan-jr-says-90-percent-felons-grew-fat/,barely-true,"
By Louis Jacobson • April 18, 2013
"
"
Wendy Davis
",/personalities/wendy-davis/,"
stated on April 9, 2013 in a Senate Education Committee meeting.:
","
Says Texas ranks 49th nationally in ""what we are doing to support our per-pupil investment in education in the state.""
",/factchecks/2013/apr/18/wendy-davis/wendy-davis-says-texas-ranks-49th-what-it-doing-pu/,mostly-true,"
By W. Gardner Selby • April 18, 2013
"
"
Gina Raimondo
",/personalities/gina-raimondo/,"
stated on April 8, 2013 in a tweet promoting Equal Pay Day:
","
""Women make 77 cents for every dollar earned by men.""
",/factchecks/2013/apr/18/gina-raimondo/ri-treasurer-gina-raimondo-repeats-oft-quoted-misl/,half-true,"
By C. Eugene Emery Jr. • April 18, 2013
"
"
Marco Rubio
",/personalities/marco-rubio/,"
stated on April 14, 2013 in an interview on ABC's 'This Week':
","
Ché Guevara ""wrote extensively about the superiority of white Europeans over people of African descent.""
",/factchecks/2013/apr/17/marco-rubio/did-che-guevara-write-extensively-about-superiorit/,barely-true,"
By Amy Sherman • April 17, 2013
"
"
David Dewhurst
",/personalities/david-dewhurst/,"
stated on April 8, 2013 in in an appearance on Mark Davis’ KSKY-AM radio show:
","
Says Texas ""school systems"" lose 45 days a year on testing.
",/factchecks/2013/apr/17/david-dewhurst/david-dewhurst-says-texas-school-systems-lose-45-d/,barely-true,"
By Sue Owen • April 17, 2013
"
