name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Donald Trump
",/personalities/donald-trump/,"
 stated on October 12, 2020 in a tweet.:
","
“The World Health Organization just admitted that I was right. Lockdowns are killing countries all over the world. The cure cannot be worse than the problem itself.”
",/factchecks/2020/oct/15/donald-trump/who-didnt-change-its-stance-lockdowns-didnt-admit-/,false,"
By Victoria Knight • October 15, 2020
"
"
National Republican Senatorial Committee
",/personalities/national-republican-senatorial-committee/,"
stated on October 1, 2020 in a campaign ad:
","
Says Steve Bullock “failed to act” when his “most senior political aide was caught sexually harassing women. Bullock knew about the harassment but said nothing, remaining silent when the aide took another job where he harassed women again.”
",/factchecks/2020/oct/15/national-republican-senatorial-committee/gop-group-says-steve-bullock-failed-act-after-aide/,half-true,"
By Noah Y. Kim • October 15, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 13, 2020 in Facebook post:
","
“BREAKING NEWS: All Charges Dropped for Kyle Rittenhouse.”
",/factchecks/2020/oct/15/facebook-posts/no-its-not-true-all-charges-have-been-dropped-agai/,false,"
By D.L. Davis • October 15, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on October 12, 2020 in a Facebook post:
","
A fly landed on Amy Coney Barrett’s shoulder during day one of the confirmation hearings
",/factchecks/2020/oct/15/viral-image/no-fly-didnt-land-amy-coney-barretts-shoulder-duri/,false,"
By Ciara O'Rourke • October 15, 2020
"
"
Jim Justice
",/personalities/jim-justice/,"
stated on September 14, 2020 in a Facebook post:
","
“West Virginia has one of the greatest percentages of veterans in any state.”
",/factchecks/2020/oct/15/jim-justice/fact-checking-jim-justice-west-virginias-veteran-p/,true,"
By Melissa Stone • October 15, 2020
"
"
David McKinley
",/personalities/david-mckinley/,"
stated on September 9, 2020 in a tweet:
","
""Nearly 800 million opioid pills were shipped to WV, amounting to 433 pills for every man, woman, and child in the state.”
",/factchecks/2020/oct/15/david-mckinley/how-many-opioid-pills-were-shipped-west-virginia/,mostly-true,"
By Camren Gandee • October 15, 2020
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on September 30, 2020 in a rally:
","

Says Joe Biden is a socialist.
",/factchecks/2020/oct/15/donald-trump/trumps-false-claim-biden-socialist/,false,"
By Amy Sherman • October 15, 2020
"
"
Chris Kapenga
",/personalities/chris-kapanga/,"
stated on October 11, 2020 in TV interview:
","
In May, Wisconsin had its own test of mask effectiveness, when ""we went from masks, to no masks, and there (was) no significant difference in cases.""
",/factchecks/2020/oct/15/chris-kapanga/claim-there-was-mask-requirement-wisconsin-may-not/,false,"
By Laura Schulte • October 15, 2020
"
"
Tweets
",/personalities/tweets/,"
stated on October 13, 2020 in a videos, articles and screenshots:
","
Says Joe Biden and Barack Obama “directly participated in a plot to have #SealTeam6 MURDERED, then arranged a massive cash deal as part of a cover up.”
",/factchecks/2020/oct/14/tweets/trump-retweets-benghazi-conspiracy-theory-falsely-/,pants-fire,"
By Daniel Funke • October 14, 2020
"
"
John Cornyn
",/personalities/john-cornyn/,"
stated on October 14, 2020 in a tweet:
","
Says Democratic senators were missing “masks” as they huddled close together at the Judiciary Committee hearing for Amy Coney Barrett.
",/factchecks/2020/oct/14/john-cornyn/photo-democratic-senators-huddling-without-masks-2/,false,"
By Samantha Putterman • October 14, 2020
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on October 13, 2020 in a speech:
","
“We’re putting our great coal miners back to work.”
",/factchecks/2020/oct/14/donald-trump/fact-checking-trumps-claim-pa-hes-putting-our-grea/,barely-true,"
By Jessica Calefati • October 14, 2020
"
"
Uniting Missouri PAC
",/personalities/uniting-missouri-pac/,"
stated on September 2, 2020 in a campaign ad:
","
Says Nicole Galloway's campaign “is being bankrolled by the same extremists who want to defund our police.""
",/factchecks/2020/oct/14/uniting-missouri-pac/checking-ads-say-galloways-campaign-being-funded-g/,false,"
By William Skipworth • October 14, 2020
"
"
Mark Kelly
",/personalities/mark-kelly/,"
stated on October 6, 2020 in a debate:
","
Says Martha McSally “voted to take away money from Fort Huachuca to pay for the border wall.”
",/factchecks/2020/oct/14/mark-kelly/kellys-claim-mcsally-voted-take-money-az-military-/,half-true,"
By Miriam Valverde • October 14, 2020
"
"
Tommy Tuberville
",/personalities/tommy-tuberville/,"
stated on October 8, 2020 in an ad:
","
Says Doug Jones ""has voted to spend our tax dollars on late-term abortions"" and ""supports abortion up until birth.""
",/factchecks/2020/oct/14/tommy-tuberville/tommy-tuberville-wrong-twice-attack-alabama-sen-do/,false,"
By Tom Kertscher • October 14, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 12, 2020 in a Facebook post:
","
Says Joe Biden said, “You know, we have to come together. That’s why I’m running. I’m running as a proud Democrat for the Senate. So vote! Vote!”
",/factchecks/2020/oct/14/facebook-posts/facebook-video-edits-joe-bidens-comments-running-s/,barely-true,"
By Bill McCarthy • October 14, 2020
"
"
Van Wanggaard
",/personalities/van-wanggaard/,"
stated on October 7, 2020 in Video interview:
","
No one under 20 has died of COVID-19, and ""it has not actually been determined yet"" that anyone under 20 can spread it to an older person
",/factchecks/2020/oct/14/van-wanggaard/wisconsin-senator-base-claim-its-unknown-whether-y/,barely-true,"
By Madeline Heim • October 14, 2020
"
"
Mike Pence
",/personalities/mike-pence/,"
stated on October 7, 2020 in a debate:
","
“With regard to hurricanes, the National Oceanic (and Atmospheric) Administration tells us that actually, as difficult as they are, there are no more hurricanes today than there were 100 years ago.”
",/factchecks/2020/oct/14/mike-pence/fact-checking-mike-pences-historical-hurricane-cla/,half-true,"
By Amy Sherman • October 14, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on October 13, 2020 in a Facebook post:
","
“Your ballot could be disqualified if it is written on” in Haltom City, Tex.
",/factchecks/2020/oct/13/viral-image/dont-worry-about-texas-poll-workers-writing-your-b/,false,"
By Ciara O'Rourke • October 13, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 13, 2020 in a Facebook post:
","
Says Amy Coney Barrett said that breastfeeding babies is child molestation.
",/factchecks/2020/oct/13/facebook-posts/no-amy-coney-barrett-didnt-say-about-breastfeeding/,pants-fire,"
By Samantha Putterman • October 13, 2020
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on October 12, 2020 in a campaign ad:
","
""Biden's plan is a 14% tax hike on middle class families.""
",/factchecks/2020/oct/13/donald-trump/donald-trump-ad-accuses-joe-biden-phantom-14-tax-h/,false,"
By Louis Jacobson • October 13, 2020
"
"
Mike Pence
",/personalities/mike-pence/,"
stated on October 7, 2020 in the VP debate:
","
“The reality is when you look at the Biden plan, it reads an awful lot like what President Trump and I and our task force have been doing every step of the way.”
",/factchecks/2020/oct/13/mike-pence/pence-said-biden-copied-trumps-pandemic-response-p/,pants-fire,"
By Victoria Knight • October 13, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on October 13, 2020 in a Facebook post:
","
Says Donald Trump said he nominated Amy Coney Barrett to the Supreme Court because she “is much, much better looking than the women we have had.”
",/factchecks/2020/oct/13/viral-image/no-trump-didnt-say-he-nominated-amy-coney-barrett-/,pants-fire,"
By Ciara O'Rourke • October 13, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on October 12, 2020 in a Facebook post:
","
“CDC just cancelled Halloween for kids.”
",/factchecks/2020/oct/13/viral-image/cdc-hasnt-canceled-halloween-it-has-advice-how-cel/,false,"
By Ciara O'Rourke • October 13, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 10, 2020 in a Facebook post:
","
Says Joe Biden took a knee during the national anthem.
",/factchecks/2020/oct/13/facebook-posts/no-joe-biden-didnt-take-knee-during-national-anthe/,false,"
By Hayat Norimine • October 13, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 12, 2020 in a Facebook post:
","
A CDC report found that “people who wear masks, are actually ‘collecting’ the virus in their masks.”
",/factchecks/2020/oct/13/facebook-posts/masks-dont-collect-coronavirus/,pants-fire,"
By Noah Y. Kim • October 13, 2020
"
"
The Gateway Pundit
",/personalities/gateway-pundit/,"
stated on October 9, 2020 in a story:
","
Says Joe Biden called for a jihad in a video.
",/factchecks/2020/oct/13/gateway-pundit/no-us-government-didnt-promote-video-joe-biden-cal/,false,"
By Hayat Norimine • October 13, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 9, 2020 in a Facebook post:
","
“Jeffrey Epstein found living in New Mexico!”
",/factchecks/2020/oct/13/facebook-posts/no-epstein-isnt-hiding-out-new-mexico/,pants-fire,"
By Ciara O'Rourke • October 13, 2020
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on October 10, 2020 in a comment to reporters:
","
Senate Republicans' move to confirm Judge Amy Coney Barrett to the Supreme Court in an election year is ""not constitutional.""
",/factchecks/2020/oct/13/joe-biden/fact-check-bidens-misleading-claim-senate-gops-sup/,false,"
By Bill McCarthy • October 13, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on October 10, 2020 in a Facebook post:
","
Says Kamala Harris said, “American churches are PROPAGANDA CENTERS for intolerant homophobic, xenophobic vitriol.""
",/factchecks/2020/oct/13/facebook-posts/no-kamala-harris-didnt-say-about-churches/,false,"
By Ciara O'Rourke • October 13, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on August 14, 2020 in a headline:
","
“Kamala Harris Tried to Put Pro-Lifers in Jail Who Exposed Planned Parenthood Selling Baby Parts”
",/factchecks/2020/oct/13/facebook-posts/social-media-posts-push-false-claims-about-kamala-/,false,"
By Chris Nichols • October 13, 2020
"
