name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Charles Schumer
",/personalities/charles-schumer/,"
stated on April 16, 2018 in a news release from Senate Democrats:
","
In the wake of the Republican-backed tax bill, ""more than 100,000 American workers have already been laid off in 2018.""
",/factchecks/2018/apr/18/charles-schumer/senate-democrats-flub-statistic-layoffs-2018/,barely-true,"
By Louis Jacobson • April 18, 2018
"
"
Evan Jenkins
",/personalities/evan-jenkins/,"
stated on April 9, 2018 in a campaign ad:
","
""In Congress, (Patrick) Morrisey wrote the health care law giving free health care to illegals.""
",/factchecks/2018/apr/18/evan-jenkins/what-role-did-patrick-morrisey-have-writing-health/,barely-true,"
By Louis Jacobson • April 18, 2018
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on April 4, 2018 in a tweet:
","
""Our bold reforms have Wisconsin’s unemployment rate down to an all-time LOW of 2.9 percent, and the number of people working at an all-time HIGH!""
 
",/factchecks/2018/apr/18/scott-walker/record-low-unemployment-and-record-high-number-peo/,half-true,"
By Tom Kertscher • April 18, 2018
"
"
Andrew Cuomo
",/personalities/andrew-cuomo/,"
stated on April 11, 2018 in a conversation with reporters:
","
""I think we're actually ahead"" on legalizing marijuana for recreational use in New York state.
",/factchecks/2018/apr/17/andrew-cuomo/cuomo-says-new-york-state-ahead-others-recreationa/,false,"
By Dan Clark • April 17, 2018
"
"
Garry McCarthy
",/personalities/garry-mccarthy/,"
stated on March 30, 2018 in a campaign post:
","

Studies show ""the 2016 shooting and murder rate in Chicago cost us about $9.6 BILLION DOLLARS"" and ""the entire City budget for 2018 is $8.6 billion dollars. This math does not work, it is financially killing our city.""
",/factchecks/2018/apr/17/garry-mccarthy/chicago-gun-violence-really-killing-citys-bottom-l/,false,"
By Kiannah Sepeda-Miller • April 17, 2018
"
"
Bloggers
",/personalities/blog-posting/,"
stated on April 11, 2018 in a post on the Internet:
","
""Singer Celine Dion Says: ‘I Can’t Even Look At An American Flag Any More, I Hate This Country.’""
",/factchecks/2018/apr/13/blog-posting/did-celine-dion-say-she-hates-country-no/,pants-fire,"
By Allison Graves • April 13, 2018
"
"
Bloggers
",/personalities/blog-posting/,"
stated on April 8, 2018 in in a blog:
","
The ""moon has more than 250 million citizens."" 
",/factchecks/2018/apr/13/blog-posting/no-evidence-250-million-moon-inhabitants-s-fake-ne/,pants-fire,"
By John Kruzel • April 13, 2018
"
"
Bloggers
",/personalities/blog-posting/,"
stated on April 12, 2018 in a blog post:
","
""Obama Announces Bid To Become UN Secretary General""
",/factchecks/2018/apr/13/blog-posting/no-barack-obama-did-not-announce-bid-un-secretary-/,pants-fire,"
By Miriam Valverde • April 13, 2018
"
"
Bloggers
",/personalities/blog-posting/,"
stated on April 9, 2018 in a blog post:
","
""Fox News accidentally puts up a poll graphic that shows how they are the least trusted network.""
",/factchecks/2018/apr/13/blog-posting/No-Fox-News-did-not-put-up-graphic-showing-it-was/,false,"
By Miriam Valverde • April 13, 2018
"
"
The Sentinel
",/personalities/sentinel/,"
stated on April 8, 2018 in a headline:
","
""Greitens accuser admits photo session may have been a ‘dream.’ ""
",/factchecks/2018/apr/13/sentinel/headline-about-greitens-accuser-sex-case-doesn/,half-true,"
By Amy Sherman • April 13, 2018
"
"
Antiwar.com
",/personalities/antiwarcom/,"
stated on April 9, 2018 in an article on the Antiwar.com website:
 ","
""Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma.""
",/factchecks/2018/apr/13/antiwarcom/syrian-red-crescent-did-not-deny-chemical-attack-d/,false,"
By Jon Greenberg • April 13, 2018
"
"
Jerry Brown
",/personalities/jerry-brown/,"
stated on April 11, 2018 in a letter to the Trump administration:
","
""Here are the facts: there is no massive wave of migrants pouring into California. Overall immigrant apprehensions on the border last year were as low as they’ve been in nearly 50 years (and 85 percent of the apprehensions occurred outside of California).""
",/factchecks/2018/apr/13/jerry-brown/jerry-brown-says-theres-no-massive-wave-migrants-p/,true,"
By Chris Nichols • April 13, 2018
"
"
Tina Smith
",/personalities/tina-smith/,"
stated on April 10, 2018 in a tweet:
","
""On average, American women only earn 80 cents for every dollar a man earns for doing the same job.""
",/factchecks/2018/apr/13/tina-smith/do-women-get-only-80-percent-pay-men-do-same-job/,barely-true,"
By Louis Jacobson • April 13, 2018
"
"
Todd Rokita
",/personalities/todd-rokita/,"
stated on April 3, 2018 in an ad:
","
""Luke Messer? He plotted with the Never-Trumpers to steal the nomination from President Trump.""
",/factchecks/2018/apr/13/todd-rokita/luke-messer-plot-never-trump-steal-nomination/,barely-true,"
By Manuela Tobias • April 13, 2018
"
"
Marc Molinaro
",/personalities/marcus-molinaro/,"
stated on April 2, 2018 in a conversation with reporters:
","
New York has ""among the highest tax burdens of any state in the nation""
",/factchecks/2018/apr/12/marcus-molinaro/do-ny-residents-have-among-highest-tax-burdens-mol/,true,"
By Dan Clark • April 12, 2018
"
"
Science Vibe
",/personalities/science-vibe/,"
stated on April 12, 2018 in on an alternative news site:
","
""Dying 78 year old CIA agent admits to killing Marilyn Monroe.""
",/factchecks/2018/apr/12/science-vibe/recycled-hoax-falsely-claim-cia-agent-admitted-kil/,pants-fire,"
By Mica Soellner • April 12, 2018
"
"
Jonathan Saenz
",/personalities/jonathan-saenz/,"
stated on March 28, 2018 in an email blast:
","
Says that in the U.S. Capitol, ""Stephen F. Austin’s and Sam Houston’s statues"" are ""the only ones holding a rifle or a sword.""
",/factchecks/2018/apr/12/jonathan-saenz/texan-us-capitol-statues-stephen-f-austin-sam-hous/,barely-true,"
By W. Gardner Selby • April 12, 2018
"
"
Richard Cordray
",/personalities/richard-cordray/,"
stated on April 2, 2018 in a campaign website:
","
""Since 1999, firearm deaths in Ohio have risen 58 percent.""
",/factchecks/2018/apr/12/richard-cordray/cordray-point-about-increase-firearm-deaths-ohio/,mostly-true,"
By Amy Sherman • April 12, 2018
"
"
Jon “Bowzer” Bauman
",/personalities/jon-bowzer-bauman/,"
stated on April 9, 2018 in a press release:
","
""Rick Scott wants to destroy Social Security by privatizing it.""
",/factchecks/2018/apr/12/jon-bowzer-bauman/does-gov-rick-scott-want-privatize-social-security/,barely-true,"
By Allison Graves • April 12, 2018
"
"
Arizona Democratic Party
",/personalities/arizona-democratic-party/,"
stated on April 3, 2018 in a website:
","
""Congresswoman Martha McSally voted to let companies sell your internet data to the highest bidder without your consent. Then she got paid $42,000 by the very corporations she allowed to sell your personal info.""
",/factchecks/2018/apr/11/arizona-democratic-party/arizona-democratic-party-claims-gop-lawmaker-mcsal/,barely-true,"
By Miriam Valverde • April 11, 2018
"
"
Anonymous Caller
",/personalities/anonymous-caller/,"
stated on April 10, 2018 in an anonymous phone message:
","
Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.""
 
",/factchecks/2018/apr/11/anonymous-caller/anonymous-caller-warns-police-arrest-taxes-call-ba/,pants-fire,"
By W. Gardner Selby • April 11, 2018
"
"
Everyday Devotional
",/personalities/everyday-devotional/,"
stated on April 9, 2018 in a headline:
","
""Pope Francis cancels the Bible and proposes to create a new book.""
",/factchecks/2018/apr/11/everyday-devotional/its-fake-news-pope-cancelled-bible/,pants-fire,"
By Amy Sherman • April 11, 2018
"
"
The Global Headlines
",/personalities/global-headlines/,"
stated on March 30, 2018 in in a fake news blog :
","
""Hollywood actor Bruce Willis: ‘Trump is the best US president ever, anyone who dislikes him should move to...""
",/factchecks/2018/apr/11/global-headlines/fake-news-claims-bruce-willis-says-anyone-who-does/,pants-fire,"
By Mica Soellner • April 11, 2018
"
"
International News Trends
",/personalities/international-news-trends/,"
stated on March 23, 2018 in headline:
","
Congressional Black Caucus introduces bill to ""tax people for being white.""
",/factchecks/2018/apr/11/international-news-trends/no-black-congressional-leaders-didnt-propose-tax-w/,pants-fire,"
By Amy Sherman • April 11, 2018
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on April 9, 2018 in an interview:
","
Says ""Eric Holder and his group came in and made"" the Wisconsin Supreme Court race ""highly partisan.""
",/factchecks/2018/apr/11/scott-walker/scott-walker-claim-eric-holder-making-supreme-cour/,barely-true,"
By Tom Kertscher • April 11, 2018
"
"
Bloggers
",/personalities/blog-posting/,"
stated on April 9, 2018 in a web post:
","
Says Buzz Aldrin ""passes UFO lie detector test leaving experts convinced that he encountered alien life.""
",/factchecks/2018/apr/10/blog-posting/no-buzz-aldrin-didnt-see-space-aliens-and-take-lie/,pants-fire,"
By Louis Jacobson • April 10, 2018
"
"
Scott Jones
",/personalities/scott-jones/,"
stated on April 2, 2018 in a news conference:
","
There are ""paid protesters"" involved in the Stephon Clark demonstrations.
",/factchecks/2018/apr/10/scott-jones/protesters-hire-sacramento-sheriff-provides-no-evi/,false,"
By Chris Nichols • April 10, 2018
"
"
Walmis2018.com
",/personalities/walmis2018-com/,"
stated on April 10, 2018 in on a scam site:
","
""Walmart rewards everyone with $75 coupon to celebrate its 125th Anniversary""
",/factchecks/2018/apr/10/walmis2018-com/walmart-targeted-online-free-coupon-scam/,pants-fire,"
By Mica Soellner • April 10, 2018
"
"
Only Politics
",/personalities/only-politics/,"
stated on April 9, 2018 in a website:
","
""Malia Obama suspended after racist anti-white attack goes viral.""
",/factchecks/2018/apr/10/only-politics/fake-story-says-malia-obama-suspended-harvard/,pants-fire,"
By Amy Sherman • April 10, 2018
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on April 7, 2018 in a tweet:
","
EPA administrator Scott Pruitt's short-term rental ""was about market rate.""
",/factchecks/2018/apr/10/donald-trump/did-epas-pruitt-pay-below-market-rent/,barely-true,"
By Jon Greenberg • April 10, 2018
"
