name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Tom Marino
",/personalities/tom-marino/,"
stated on May 5, 2016 in an interview on MSNBC.:
","
Twenty million Americans are ""out of work.""
",/factchecks/2016/may/09/tom-marino/pa-congressman-tom-marino-says-20-million-american/,half-true,"
By Louis Jacobson • May 9, 2016
"
"
Terry McAuliffe
",/personalities/terry-mcauliffe/,"
stated on April 22, 2016 in a speech.:
","
Before April 22, ""we have restored the rights of more than 18,000 individuals, which is more than the past seven governors combined in their four-year terms.""
",/factchecks/2016/may/09/terry-mcauliffe/mcauliffe-held-va-record-retoring-felon-voting-rig/,true,"
By Warren Fiske • May 9, 2016
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on May 8, 2016 in an interview on 'Meet the Press':
","
""You have to be a citizen to vote,"" but with same-day voter registration, ""you have places where people just walk in and vote.""
",/factchecks/2016/may/08/donald-trump/donald-trump-wrongly-says-noncitizens-can-vote-whe/,false,"
By Lauren Carroll • May 8, 2016
 "
"
Donald Trump
",/personalities/donald-trump/,"
stated on May 8, 2016 in an interview on 'Meet the Press':
","
""We're the highest taxed nation in the world.""
",/factchecks/2016/may/08/donald-trump/donald-trump-us-not-highest-taxed-nation-in-world/,false,"
By Louis Jacobson • May 8, 2016
"
"
Michael O'Neill
",/personalities/michael-oneill/,"
stated on April 26, 2016 in a legislative hearing :
 ","
""There’s no data that says a gun-free zone has saved lives.""
 
",/factchecks/2016/may/08/michael-oneill/how-many-lives-would-be-saved-gun-free-zone/,mostly-true,"
By Jacqueline Tempera • May 8, 2016
"
"
Sylvester Turner
",/personalities/sylvester-turner/,"
stated on March 4, 2016 in a ceremony to introduce new local transit authority chairman:
","
""We have been focusing so much, especially the Texas Department of Transportation, on that 97 percent of people in single-occupancy vehicles.""
",/factchecks/2016/may/06/sylvester-turner/sylvester-turner-overstates-number-solo-drivers/,false,"
By Emma Hinchliffe • May 6, 2016
"
"
Paul Ryan
",/personalities/paul-ryan/,"
stated on May 5, 2016 in an interview:
","
On supporting the eventual Republican presidential nominee
",/factchecks/2016/may/06/paul-ryan/vexed-donald-trump-has-paul-ryan-changed-his-posit/,half-flip,"
By Tom Kertscher • May 6, 2016
"
"
Ted Cruz
",/personalities/ted-cruz/,"
stated on May 2, 2016 in a TV ad:
","
Says Donald Trump ""brings in hundreds of foreign workers to replace Americans.""
 
",/factchecks/2016/may/06/ted-cruz/donald-trump-attacked-bringing-hundreds-foreign-wo/,half-true,"
By Joshua Gillin • May 6, 2016
"
"
Chris Koster
",/personalities/chris-koster/,"
stated on April 14, 2016 in a tweet:
","
""Closing the tobacco loophole would save Missouri taxpayers $50,000,000""
",/factchecks/2016/may/06/chris-koster/gubernatorial-candidate-chris-koster-right-about-5/,true,"
By Andrew Kessel • May 6, 2016
"
"
Center for Individual Freedom
",/personalities/center-individual-freedom/,"
stated on April 13, 2016 in a TV ad:
","
Says Paul Ryan backs a proposal that would be a ""bailout"" of Puerto Rico.
 
",/factchecks/2016/may/06/center-individual-freedom/legislation-backed-paul-ryan-help-debt-ridden-puer/,half-true,"
By Tom Kertscher • May 6, 2016
"
"
Jerry Brown
",/personalities/jerry-brown/,"
stated on April 26, 2016 in a statement :
","
""California has added twice as many jobs as Florida"" over the past year.
 
",/factchecks/2016/may/06/jerry-brown/jerry-browns-mostly-true-claim-about-california-do/,half-true,"
By Chris Nichols • May 6, 2016
"
