name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 25, 2021 in a Facebook post:
","
Caitlyn Jenner “literally killed someone 6 years ago in the streets and was released by a District Attorney.”
",/factchecks/2021/may/10/facebook-posts/was-caitlyn-jenner-released-district-attorney-afte/,barely-true,"
By Steven Rascón • May 10, 2021
"
"
Instagram posts
",/personalities/instagram-posts/,"
stated on April 24, 2021 in an Instagram post:
","
“The death rate for fully vaccinated people is significantly higher than non-vaccinated [people].”
",/factchecks/2021/may/10/instagram-posts/no-death-rate-vaccinated-people-not-higher-unvacci/,false,"
By Isabella Fertel • May 10, 2021
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on May 5, 2021 in remarks:
","
After the American Rescue Plan’s food and nutrition assistance, “hunger is already sharply down in the United States.”
",/factchecks/2021/may/10/joe-biden/fact-checking-bidens-claim-about-hunger-sharply-dr/,mostly-true,"
By Louis Jacobson • May 10, 2021
"
"
Institute for Energy Research
",/personalities/institute-energy-research/,"
stated on April 16, 2021 in an article:
","
“Conventional generators are very thin right now because Texas has gone to so many renewables.”
",/factchecks/2021/may/10/institute-energy-research/renewables-arent-primary-factor-texas-mid-april-po/,barely-true,"
By Brandon Mulder • May 10, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on May 7, 2021 in a Facebook post:
","
Says Chelsea Clinton tweeted, ""If Jesus were alive today he'd be working at Planned Parenthood.""
",/factchecks/2021/may/07/facebook-posts/no-chelsea-clinton-didnt-tweet-jesus-would-be-work/,pants-fire,"
By Bill McCarthy • May 7, 2021
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on May 6, 2021 in a Facebook post:
","
“First time in 70 years the National Day Of Prayer was not observed in our nation’s capital!”
",/factchecks/2021/may/07/facebook-posts/fact-checking-posts-about-2021-national-day-prayer/,false,"
By Samantha Putterman • May 7, 2021
"
"
Jeff Jackson
",/personalities/jeff-jackson/,"
stated on May 3, 2021 in a tweet:
","
Says he was “one of the 2 (state Senators) who voted against” North Carolina’s body camera law.
",/factchecks/2021/may/07/jeff-jackson/us-senate-candidate-right-about-north-carolina-bod/,true,"
By Paul Specht • May 7, 2021
"
"
Kamala Harris
",/personalities/kamala-harris/,"
stated on May 4, 2021 in a speech:
","
“The global cost of corruption is as much as 5% of the world's GDP.”
",/factchecks/2021/may/07/kamala-harris/kamala-harris-said-corruption-costs-much-5-worlds-/,false,"
By Miriam Valverde • May 7, 2021
"
"
Survival International
",/personalities/survival-international/,"
stated on April 22, 2021 in a website press release:
","
With the goal to preserve 30% of the earth’s land and water by 2030, “300 million people stand to lose their land and livelihood, most of them tribal and indigenous peoples.”
",/factchecks/2021/may/07/survival-international/would-protecting-30-worlds-land-and-waters-hurt-30/,barely-true,"
By Jon Greenberg • May 7, 2021
"
"
Jon Erpenbach
",/personalities/jon-erpenbach/,"
stated on March 21, 2021 in TV interview:
","
""There’s no strings attached to that money that we’d be getting as an incentive to expand Medicaid.""
",/factchecks/2021/may/07/jon-erpenbach/erpenbach-overstates-claim-there-are-no-strings-at/,half-true,"
By Madeline Heim • May 7, 2021
"
