name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Donald Trump
",/personalities/donald-trump/,"
stated on June 9, 2020 in a tweet:
","
""Buffalo protester shoved by Police could be an ANTIFA provocateur. 75 year old Martin Gugino was pushed away after appearing to scan police communications in order to black out the equipment ... Was aiming scanner. Could be a set up?""
",/factchecks/2020/jun/09/donald-trump/trumps-baseless-conspiracy-about-protester-shoved-/,false,"
By Bill McCarthy • June 9, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on June 5, 2020 in a Facebook post:
","
A man’s injuries from falling after police officers shoved him in Buffalo, N.Y. were staged.
",/factchecks/2020/jun/09/viral-image/no-evidence-buffalo-protesters-injuries-were-stage/,false,"
By Bill McCarthy • June 9, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 10, 2019 in a Facebook post:
","
Says Donald Trump won the Ellis Island award for ""patriotism, tolerance, brotherhood and diversity” alongside Muhammad Ali and Rosa Parks.
",/factchecks/2020/jun/09/facebook-posts/trumps-ellis-island-award-1980s-was-not-brotherhoo/,false,"
By Samantha Putterman • June 9, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 9, 2020 in Facebook videos:
","
Videos show President Donald Trump saying “I can’t breathe.”
",/factchecks/2020/jun/09/facebook-posts/trump-saying-i-cant-breathe-video-isnt-referring-g/,false,"
By Amy Sherman • June 9, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 3, 2020 in a Facebook post:
","

Donald Trump “cancelled Bill Gates project known as ID2020.”
",/factchecks/2020/jun/09/facebook-posts/no-trump-has-not-canceled-id2020-digital-id-progra/,false,"
By Tom Kertscher • June 9, 2020
"
"
J. Christian Adams
",/personalities/j-christian-adams/,"
stated on June 3, 2020 in a House judiciary hearing:
","
In voting by mail, “hundreds of thousands of ballots have been rejected for defects and millions more end up missing or in landfills.”
",/factchecks/2020/jun/09/j-christian-adams/misleading-claim-millions-absentee-ballots-end-mis/,barely-true,"
By Amy Sherman • June 9, 2020
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on June 7, 2020 in a tweet:
","
Says Joe Biden wants to ""defund the police.""
",/factchecks/2020/jun/09/donald-trump/biden-campaign-says-he-doesnt-want-defund-police/,false,"
By Bill McCarthy • June 9, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 1, 2020 in a Facebook post:
","
“These ‘peaceful’ protesters burned these horses to death.”
",/factchecks/2020/jun/08/facebook-posts/no-evidence-fire-or-burned-horses-after-truck-driv/,false,"
By Tom Kertscher • June 8, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on June 5, 2020 in a Facebook post:
","
“The 9/11 Memorial in NYC was just defaced with graffiti.”
",/factchecks/2020/jun/08/facebook-posts/no-911-memorial-new-york-city-wasnt-defaced/,false,"
By Ciara O'Rourke • June 8, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on June 6, 2020 in a Facebook post:
","
A photo shows “the Lincoln Memorial. His head damaged and defaced.”
",/factchecks/2020/jun/08/viral-image/photo-showing-damaged-lincoln-memorial-graffiti-wa/,false,"
By Ciara O'Rourke • June 8, 2020
"
"
William Barr
",/personalities/william-barr/,"
stated on June 7, 2020 in an interview on CBS News' Face the Nation:
","
“There were not chemical irritants” used to clear a crowd. Pepper balls are “not a chemical irritant.”
",/factchecks/2020/jun/08/william-barr/barr-says-federal-police-didnt-use-chemical-irrita/,pants-fire,"
By Jon Greenberg • June 8, 2020
"
"
Dan Patrick
",/personalities/dan-patrick/,"
stated on May 24, 2020 in an interview:
","
Says a new law adopted in Texas means property tax bills “are no longer really dependent on your values, it is on (local government) revenue growth.”
",/factchecks/2020/jun/08/dan-patrick/are-texans-property-taxes-no-longer-really-depende/,barely-true,"
By Madlin Mekelburg • June 8, 2020
"
