name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Kirsten Gillibrand
",/personalities/kirsten-gillibrand/,"
stated on June 9, 2013 in an interview on Face the Nation:
","
The problem of unwanted sexual contacts in the military ""is not just a woman's issue. More than half of the victims are men.""
",/factchecks/2013/jun/11/kirsten-gillibrand/sex-crimes-military-gillibrand-says-over-half-vict/,mostly-true,"
By Jon Greenberg • June 11, 2013
"
"
Jason Carter
",/personalities/jason-carter/,"
stated on May 27, 2013 in a meeting:
","
""We (Georgia) collect fewer state taxes per capita than any other state … although state taxes are low, Georgia is the eighth-most-dependent state on the federal government.""
",/factchecks/2013/jun/11/jason-carter/tax-policy-hurts-georgia-senator-says/,mostly-true,"
By Janel Davis • June 11, 2013
"
"
Stephen Martin
",/personalities/stephen-martin/,"
stated on May 23, 2013 in an interview.:
","
Says Democratic Party created Planned Parenthood
",/factchecks/2013/jun/10/stephen-martin/state-sen-stephen-martin-says-democartic-party-cre/,false,"
By Nancy Madsen • June 10, 2013
"
"
Stephen Martin
",/personalities/stephen-martin/,"
stated on May 24, 2013 in an interview.:
","
Says Democratic Party created the Ku Klux Klan.
",/factchecks/2013/jun/10/stephen-martin/state-sen-stephen-martin-says-democratic-party-cre/,false,"
By Sean Gorman • June 10, 2013
"
"
Bob Gibbs
",/personalities/bob-gibbs/,"
stated on May 17, 2013 in a tweet:
","
""If Obamacare is fully implemented, 30 million people will still be without health insurance.""
",/factchecks/2013/jun/10/bob-gibbs/rep-bob-gibbs-says-30-million-will-be-left-uninsur/,mostly-true,"
By Sabrina Eaton • June 10, 2013
"
"
John Lewis
",/personalities/john-lewis/,"
stated on May 17, 2013 in an op-ed:
","
""Black children constitute 18 percent of the nation's public school population but 40 percent of the children who are suspended or expelled.""
",/factchecks/2013/jun/10/john-lewis/do-numbers-show-black-students-disciplined-higher-/,mostly-true,"
By Eric Stirgus • June 10, 2013
"
"
Scott Walker
",/personalities/scott-walker/,"
stated on June 2, 2013 in a television interview:
","
""Our ranking in terms of the best and worst states to do business in was 43 four years ago, and we just moved up to 17 two weeks ago.""
",/factchecks/2013/jun/09/scott-walker/gov-scott-walker-says-wisconsins-ranking-place-do-/,half-true,"
By Dave Umhoefer • June 9, 2013
"
"
13th District GOP slate
",/personalities/13th-district-gop-slate/,"
stated on May 31, 2013 in A primary election campaign mailer:
","
""New Jersey’s once-broken pension system is now solvent.""
",/factchecks/2013/jun/09/13th-district-gop-slate/gop-mailer-claims-new-jerseys-pension-system-solve/,half-true,"
By Caryn Shinske • June 9, 2013
"
"
Abel Collins
",/personalities/abel-collins/,"
stated on June 2, 2013 in an interview on WJAR-TV's ""10 News Conference."":
","
""RIPTA has really some of the fullest buses for its transit agency size around the country.""
",/factchecks/2013/jun/09/abel-collins/sierra-clubs-abel-collins-says-rhode-island-public/,mostly-true,"
By C. Eugene Emery Jr. • June 9, 2013
"
"
Chain email
",/personalities/chain-email/,"
stated on June 3, 2013 in a chain email:
","
Says ""At age 76 when you most need it, you are not eligible for cancer treatment"" under Affordable Care Act.
",/factchecks/2013/jun/08/chain-email/will-seniors-be-denied-cancer-treatment-under-obam/,pants-fire,"
By Janie Har • June 8, 2013
"
