name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Ron Paul
",/personalities/ron-paul/,"
stated on February 22, 2012 in a Republican presidential debate in Arizona:
","
Says he ""did the very best"" in a recent poll in Iowa matching up each of the major Republican presidential candidates against President Barack Obama.
",/factchecks/2012/mar/02/ron-paul/ron-paul-says-he-did-best-gop-candidates-iowa-poll/,mostly-true,"
By Meghan Ashford-Grooms • March 2, 2012
"
"
Newt Gingrich
",/personalities/newt-gingrich/,"
stated on February 29, 2012 in a speech:
","
Sixteen million jobs were created under Ronald Reagan's presidency.
",/factchecks/2012/mar/02/newt-gingrich/gingrich-uses-reagan-record-make-case-his-campaign/,true,"
By Eric Stirgus • March 2, 2012
"
"
Eric Cantor
",/personalities/eric-cantor/,"
stated on March 16, 2012 in a written statement.:
","
President Obama pushed through the stimulus ""based on the promise of keeping unemployment under 8 percent.""
",/factchecks/2012/mar/02/eric-cantor/cantor-says-obama-promised-stimulus-would-keep-une/,barely-true,"
By Sean Gorman • March 2, 2012
"
"
Campaign for Primary Accountability
",/personalities/campaign-primary-accountability/,"
stated on March 28, 2012 in a campaign commercial:
","
Says Ohio Rep. Marcy Kaptur ""actually lives"" in ""a fancy condo in the Washington, D.C.  suburbs.""
",/factchecks/2012/mar/02/campaign-primary-accountability/texas-based-pac-says-marcy-kaptur-really-lives-fan/,false,"
By Tom Feran • March 2, 2012
"
"
Ron Paul
",/personalities/ron-paul/,"
stated on February 28, 2012 in a campaign commercial:
","
Says Rick Santorum ""funded Planned Parenthood.""
",/factchecks/2012/mar/01/ron-paul/ron-paul-ad-claims-rick-santorum-voted-fund-planne/,half-true,"
By Molly Moorhead • March 1, 2012
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on February 23, 2012 in a speech in Miami:
","
The U.S. has a ""record number of oil rigs operating right now – more working oil and gas rigs than the rest of the world combined.""
",/factchecks/2012/mar/01/barack-obama/obama-says-us-has-record-number-oil-rigs-operating/,half-true,"
By Amy Sherman • March 1, 2012
"
"
Becky Moeller
",/personalities/becky-moeller/,"
stated on February 17, 2012 in a press statement.:
","
Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.
",/factchecks/2012/mar/01/becky-moeller/becky-moeller-says-local-texas-chambers-commerce-w/,true,"
By W. Gardner Selby • March 1, 2012
"
"
Ron Paul
",/personalities/ron-paul/,"
stated on February 28, 2012 in a campaign commercial:
","
Says Rick Santorum ""opposes right-to-work""
",/factchecks/2012/mar/01/ron-paul/ron-paul-says-rick-santorum-opposes-right-work/,half-true,"
By Louis Jacobson • March 1, 2012
"
"
Cory Booker
",/personalities/cory-booker/,"
stated on February 23, 2012 in an interview on WBGO’s “Newark Today”:
","
""We've seen in this last year tremendous things happening, including our unemployment rate come down 2 percentage points.""
",/factchecks/2012/mar/01/cory-booker/cory-booker-claims-jobless-rate-fell-two-percentag/,false,"
By Erin O'Neill • March 1, 2012
"
"
Marcy Kaptur
",/personalities/marcy-kaptur/,"
stated on February 15, 2012 in a campaign commercial:
","
Says when she ""helped get $15 billion more for veterans care, Kucinich voted No.""
",/factchecks/2012/mar/01/marcy-kaptur/marcy-kaptur-claims-dennis-kucinich-voted-no-veter/,half-true,"
By Tom Feran • March 1, 2012
"
