name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Ileana Ros-Lehtinen
",/personalities/ileana-ros-lehtinen/,"
stated on August 10, 2010 in a press release.:
","
""U.S. taxpayers are being forced to fund Feisal Abdul Rauf’s trip to the Middle East.""
",/factchecks/2010/aug/19/ileana-ros-lehtinen/ileana-ros-lehtinen-peter-king-correct-federal-fun/,true,"
By Louis Jacobson • August 19, 2010
"
"
AFSCME
",/personalities/afscme/,"
stated on August 9, 2010 in a television election ad:
","
""Jim Renacci supports a national sales tax of 23 percent.""
",/factchecks/2010/aug/19/afscme/afscme-accuses-republican-jim-renacci-supporting-2/,half-true,"
By Mark Naymik • August 19, 2010
"
"
Holly Benson
",/personalities/holly-benson/,"
stated on July 31, 2010 in a debate.:
","
""Most AGs don't go to court..""
 
",/factchecks/2010/aug/19/holly-benson/benson-claims-mccollum-last-courtroom-70s/,mostly-true,"
By Amy Sherman • August 19, 2010
"
"
Kevin Brady
",/personalities/kevin-brady/,"
stated on July 28, 2010 in a U.S. House floor speech:
","
""Over 80 percent of our trade deficit today is with countries that are not trade agreement partners, that are not level playing fields for the United States.""
",/factchecks/2010/aug/19/kevin-brady/kevin-brady-says-more-80-percent-trade-deficit-nat/,mostly-true,"
By W. Gardner Selby • August 19, 2010
"
"
Stephen Archambault
",/personalities/steve-archambault/,"
stated on August 12, 2010 in a candidate debate:
","
Rhode Island is ""at the top of the country for alcohol-related fatalities.""
",/factchecks/2010/aug/19/steve-archambault/archambault-says-rhode-island-top-country-alcohol-/,mostly-true,"
By C. Eugene Emery Jr. • August 19, 2010
"
"
Tim Kaine
",/personalities/tim-kaine/,"
stated on August 15, 2010 in a segment of CBS' ''Face The Nation.'':
","
Republicans tried to block the deficit commission.
",/factchecks/2010/aug/18/tim-kaine/dnc-chairman-says-republicans-blocked-move-cut-def/,half-true,"
By Lukas Pleva • August 18, 2010
"
"
Rick Scott
",/personalities/rick-scott/,"
stated on August 17, 2010 in a TV ad.:
","
Bill McCollum ""backed Jim Greer's effort to hide financial irregularities.""
",/factchecks/2010/aug/18/rick-scott/rick-scott-tries-tie-bill-mccollum-arrested-former/,false,"
By Aaron Sharockman • August 18, 2010
"
"
Kendrick Meek
",/personalities/kendrick-meek/,"
stated on August 11, 2010 in a TV ad.:
","
""Warren Buffett called credit default swaps financial weapons of mass destruction. And Greene was the first individual to use them.""
",/factchecks/2010/aug/18/kendrick-meek/kendrick-meeks-new-ad-gets-warren-buffett-jeff-gre/,true,"
By Aaron Sharockman • August 18, 2010
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on August 14, 2010 in his weekly address:
","
""Some Republican leaders in Congress"" are ""pushing to make privatizing Social Security a key part of their legislative agenda if they win a majority in Congress this fall.""
",/factchecks/2010/aug/18/barack-obama/barack-obama-claims-republican-leaders-plan-privat/,barely-true,"
By Robert Farley • August 18, 2010
"
"
Rick Scott
",/personalities/rick-scott/,"
stated on August 2, 2010 in in a Univision debate in Miami.:
","

""We have over 700,000 illegal immigrants in the state. They're costing us billions of dollars and they're taking legal residents' jobs.""
",/factchecks/2010/aug/18/rick-scott/rick-scott-says-illegal-immigrants-taking-jobs/,half-true,"
By Cristina Silva • August 18, 2010
"
"
Steve LaTourette
",/personalities/steve-latourette/,"
stated on July 6, 2010 in a speech:
","
""Since the president became the president, we have lost 3.3 million jobs in the private sector. But you know who's done OK and who's not complaining today? The public sector. We've gained 590,000 public sector jobs.""
",/factchecks/2010/aug/18/steve-latourette/rep-steve-latourette-says-stimulus-has-done-little/,half-true,"
By Stephen Koff • August 18, 2010
"
