name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Glenn Grothman
",/personalities/glenn-grothman/,"
stated on September 28, 2012 in a news release:
","
Says Tammy Baldwin introduced a bill that would require doctors and other health care workers to ask patients, ""including young children, whether they are gay, lesbian, bisexual, or if they know their gender identity.""
",/factchecks/2012/oct/23/glenn-grothman/gop-lawmaker-claims-senate-candidate-tammy-baldwin/,barely-true,"
By Tom Kertscher • October 23, 2012
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on October 22, 2012 in the third presidential debate in Boca Raton, Fla.:
","
""Veterans’ unemployment is actually now lower than (the) general population. It was higher when I came into office.""
",/factchecks/2012/oct/23/barack-obama/barack-obama-touts-his-record-improving-employment/,half-true,"
By Louis Jacobson • October 23, 2012
"
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on October 22, 2012 in the third presidential debate in Boca Raton, Fla.:
","
""I went to the Olympics that was out of balance, and we got it on balance.""
",/factchecks/2012/oct/23/mitt-romney/mitt-romney-says-he-balanced-budget-salt-lake-city/,mostly-true,"
By Louis Jacobson • October 22, 2012
"
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on October 22, 2012 in a presidential debate:
","
""The president said he was going to create daylight between ourselves and Israel.""
",/factchecks/2012/oct/23/mitt-romney/romney-says-obama-wants-daylight-us-israel-relatio/,mostly-true,"
By Molly Moorhead • October 22, 2012
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on October 22, 2012 in a presidential debate:
","
""A few months ago when you were asked what's the biggest geopolitical threat facing America, you said Russia.""
",/factchecks/2012/oct/23/barack-obama/obama-romney-called-russia-our-top-geopolitical-fo/,half-true,"
By Molly Moorhead • October 22, 2012
"
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on October 16, 2012 in the second presidential debate:
","
Says a university survey concluded his Massachusetts administration ""had more women in senior leadership positions than any other state in America.""
",/factchecks/2012/oct/22/mitt-romney/romney-says-survey-found-massachusetts-had-more-wo/,mostly-true,"
By Becky Bowers • October 22, 2012
"
"
Paul Hirschbiel
",/personalities/paul-hirschbiel/,"
stated on September 28, 2012 in a TV ad.:
","
""Virginia papers called (Scott) Rigell’s campaign ‘Mostly False.’""
",/factchecks/2012/oct/22/paul-hirschbiel/paul-hirschbiel-says-newspapers-called-scott-rigel/,pants-fire,"
By Nancy Madsen • October 22, 2012
"
"
Charles Bass
",/personalities/charles-bass/,"
stated on September 26, 2012 in an ad “Dancing,” released September 26, 2012.:
","
Ann McLane Kuster is ""for a government takeover of health care more radical than Obamacare. And she supports a $700 billion cut to Medicare for current retirees.""
",/factchecks/2012/oct/22/charles-bass/charlie-bass-accuses-ann-mclane-kuster-having-extr/,barely-true,"
By Jake Berry • October 22, 2012
"
"
Ann McLane Kuster
",/personalities/ann-mclane-kuster/,"
stated on September 6, 2012 in an ad, “Janice,” released September 6, 2012:
","
Says U.S. Rep. Charles Bass wants to privatize Social Security.
",/factchecks/2012/oct/22/ann-mclane-kuster/ann-mclane-kuster-accused-charlie-bass-wanting-pri/,barely-true,"
By Jake Berry • October 22, 2012
"
"
Chris Christie
",/personalities/chris-christie/,"
stated on October 16, 2012 in a town hall meeting in West Milford:
","
""Now remember, property taxes went up 70 percent in the 10 years before I became governor.""
",/factchecks/2012/oct/22/chris-christie/chris-christie-says-property-taxes-jumped-70-perce/,mostly-true,"
By Erin O'Neill • October 22, 2012
"
