name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Maurice Ferre
",/personalities/maurice-ferre/,"
stated on July 1, 2010 in an editorial board meeting:
","
""I think it is unacceptable for the Chinese today to be larger in wind power and in solar panels and photovoltaic manufacturing than all of Europe put together -- forget the United States.""
",/factchecks/2010/jul/23/maurice-ferre/ferre-half-true-chinas-rise-energy-leader/,half-true,"
By Trenton Daniel • July 23, 2010
"
"
John McCain
",/personalities/john-mccain/,"
stated on May 7, 2010 in a campaign ad:
","
""Of all the illegals in America, more than half come through Arizona.""
",/factchecks/2010/jul/23/john-mccain/mccain-campaign-ad-claims-more-half-illegal-immigr/,barely-true,"
By Alex Holt • July 23, 2010
"
"
Rachel Maddow
",/personalities/rachel-maddow/,"
stated on July 19, 2010 in comments on her MSNBC show.:
","
Marco Rubio's ""economic proposals will add $3.5 trillion to the federal deficit.""
",/factchecks/2010/jul/23/rachel-maddow/rachel-maddow-and-marco-rubio-come-out-swinging-cl/,mostly-true,"
By Aaron Sharockman • July 23, 2010
"
"
John Boehner
",/personalities/john-boehner/,"
stated on July 13, 2010 in a news release:
","
""The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.""
",/factchecks/2010/jul/23/john-boehner/john-boehner-gop-claims-federal-taxpayers-will-fun/,false,"
By Sabrina Eaton • July 23, 2010
"
"
Ted Strickland
",/personalities/ted-strickland/,"
stated on July 6, 2010 in a campaign speech:
","
""In Ohio, we invested in our children, raising school funding by 5.5 percent in the last budget.""
",/factchecks/2010/jul/23/ted-strickland/ted-stricklands-claim-about-increased-school-fundi/,false,"
By Aaron Marshall • July 23, 2010
"
"
John Kasich
",/personalities/john-kasich/,"
stated on June 21, 2010 in a statement posted to his website:
","
""Since 1904, the Ohio victor has won the presidency 25 out of 27 times ""
",/factchecks/2010/jul/23/john-kasich/ohios-voter-opinions-steady-bellwether-presidentia/,true,"
By Robert Higgs • July 23, 2010
"
"
American Crossroads
",/personalities/american-crossroads/,"
stated on July 18, 2010 in a campaign commercial:
","
""Recent data showed Nevada ranks 50th in the money received from"" the stimulus bill.
",/factchecks/2010/jul/23/american-crossroads/american-crossroads-ad-attacking-reid-stimulus-use/,false,"
By Louis Jacobson • July 23, 2010
"
"
Dennis Kucinich
",/personalities/dennis-kucinich/,"
stated on June 10, 2010 in a statement posted to his website:
","
""The War in Afghanistan is officially the longest war Americans have ever been asked to endure.""
",/factchecks/2010/jul/23/dennis-kucinich/rep-dennis-kucinich-calls-end-americas-longest-war/,true,"
By Robert Higgs • July 23, 2010
"
"
Karen Handel
",/personalities/karen-handel/,"
stated on July 21, 2010 in an interview on WSB-TV :
","
GOP candidate for governor Nathan Deal ""is a former Clinton Democrat.""
",/factchecks/2010/jul/23/karen-handel/gop-candidate-governor-karen-handel-calls-opponent/,barely-true,"
By Willoughby Mariano • July 23, 2010
"
"
Stephen Colbert
",/personalities/stephen-colbert/,"
stated on July 6, 2010 in a segement on The Colbert Report:
","
""It turns out that Texas has an $18 billion budget shortfall and can't afford its new science textbooks.""
",/factchecks/2010/jul/23/stephen-colbert/stephen-colbert-says-texas-cant-afford-new-science/,mostly-true,"
By Ciara O'Rourke • July 23, 2010
"
