name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Focus on the Family Action
",/personalities/focus-family-action/,"
stated on March 26, 2008 in an article written by Tom Minnery:
","
Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.""
",/factchecks/2008/apr/23/focus-family-action/the-first-amendment-is-still-in-effect/,false,"
By Robert Farley • April 23, 2008
"
"
Focus on the Family Action
",/personalities/focus-family-action/,"
stated on March 26, 2008 in an article written by Tom Minnery:
","
""As a state senator, he (Obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!""
",/factchecks/2008/apr/23/focus-family-action/he-wanted-local-officials-to-decide/,true,"
By Robert Farley • April 23, 2008
"
"
Bill Clinton
",/personalities/bill-clinton/,"
stated on April 22, 2008 in Pittsburgh:
","
Denies that he said the Obama campaign ""played the race card.""
",/factchecks/2008/apr/22/bill-clinton/yes-he-did/,pants-fire,"
By Angie Drobnic Holan • April 22, 2008
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on April 20, 2008 in in a television ad:
","
Barack Obama's health care plan ""will cost taxpayers $1,700 more to cover each new person.""
",/factchecks/2008/apr/21/hillary-clinton/hard-numbers-are-just-guess-timates/,barely-true,"
By Angie Drobnic Holan • April 21, 2008
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 18, 2008 in a television ad:
","
Hillary Clinton is ""willing to have workers' wages garnisheed if they refuse to buy health insurance.""
",/factchecks/2008/apr/21/barack-obama/her-mandate-doesnt-mention-garnishment/,half-true,"
By Angie Drobnic Holan • April 21, 2008
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 17, 2008 in a mailer to Pennsylvania voters:
","
""Hillary Clinton supported NAFTA and permanent China trade. Pennsylvania lost thousands of jobs.""
",/factchecks/2008/apr/21/barack-obama/a-distinction-without-a-difference/,half-true,"
By Robert Farley • April 21, 2008
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 16, 2008 in Philadelphia:
","
""I have never said that I don't wear flag pins or refuse to wear flag pins.""
",/factchecks/2008/apr/18/barack-obama/obama-contradicts-previously-stated-pin-philosophy/,false,"
By Angie Drobnic Holan • April 18, 2008
"
"
John McCain
",/personalities/john-mccain/,"
stated on April 9, 2008 in campaign event in Westport, Conn.:
","
After Reagan took office, ""we didn't raise taxes and we didn't cut entitlements. What we did was we cut taxes.""
",/factchecks/2008/apr/18/john-mccain/one-major-tax-cut-then-lots-of-raises/,barely-true,"
By Shawn Zeller • April 18, 2008
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on April 15, 2008 in a TV ad airing in Pennsylvania.:
","
""Obama voted for the Bush-Cheney energy bill that put $6-billion in the pocket of big oil.""
",/factchecks/2008/apr/17/hillary-clinton/slippery-math-loaded-words/,half-true,"
By Bill Adair • April 17, 2008
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on April 16, 2008 in Philadelphia:
","
""More than one person, on average, a day is murdered in Philadelphia.""
",/factchecks/2008/apr/17/hillary-clinton/murder-rate-is-down-this-year/,half-true,"
By Angie Drobnic Holan • April 17, 2008
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 17, 2008 in an online ad.:
","
""Hillary Clinton has taken over $800,000 from lobbyists.""
",/factchecks/2008/apr/17/barack-obama/clinton-accepts-lobbyist-money/,true,"
By Angie Drobnic Holan • April 17, 2008
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on April 15, 2008 in a TV ad airing in Pennsylvania.:
","
""Barack Obama accepted $200,000 from executives and employees of oil companies.""
",/factchecks/2008/apr/17/hillary-clinton/yes-oil-company-employees-have-donated-to-obama/,true,"
By Bill Adair • April 17, 2008
 "
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 16, 2008 in in a television ad:
","
Barack Obama is ""the only candidate who doesn't take a dime from oil company PACs or lobbyists.""
",/factchecks/2008/apr/17/barack-obama/obama-rejects-lobbyist-money/,mostly-true,"
By Angie Drobnic Holan • April 17, 2008
"
"
Chain email
",/personalities/chain-email/,"
stated on March 13, 2008 in a chain e-mail:
","
Hillary Clinton and Barack Obama want to raise taxes on all income brackets.
",/factchecks/2008/apr/17/chain-email/dems-dont-propose-tax-increases-on-lower-incomes/,false,"
By Angie Drobnic Holan • April 17, 2008
"
"
Chain email
",/personalities/chain-email/,"
stated on March 13, 2008 in a chain e-mail:
","
Hillary Clinton and Barack Obama want to raise capital gains taxes, which apply to home sales.
",/factchecks/2008/apr/16/chain-email/capital-gains-taxes-often-dont-apply-to-homeowners/,barely-true,"
By Angie Drobnic Holan • April 16, 2008
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on April 16, 2008 in Democratic debate in Philadephia:
","
Obama served on a board with former Weather Underground member William Ayers and ""that relationship with Mr. Ayers on this board continued after 9/11.""
",/factchecks/2008/apr/16/hillary-clinton/obama-served-on-board-with-ayers/,true,"
By Robert Farley • April 16, 2008
"
