name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Chain email
",/personalities/chain-email/,"
stated on April 24, 2014 in a chain email:
","
""More than 1,000 American soldiers have lost their lives in Afghanistan in the last 27 months. This is more than the combined total of the nine years before.""
",/factchecks/2014/apr/24/chain-email/chain-email-says-more-1000-american-soldiers-have-/,false,"
By Louis Jacobson • April 24, 2014
"
"
Mike McFadden
",/personalities/mike-mcfadden/,"
stated on April 17, 2014 in a TV ad:
","
Says Al Franken ""voted to exempt himself and Congress from enrolling in (the Affordable Care Act marketplaces).""
",/factchecks/2014/apr/24/mike-mcfadden/gop-challenger-says-al-franken-voted-exempt-himsel/,false,"
By Julie Kliegman • April 24, 2014
"
"
Texas Right to Life
",/personalities/texas-right-life/,"
stated on March 21, 2014 in an email blast:
","
""In 2005, Dan Branch tried to expand third-trimester abortions in Texas.""
",/factchecks/2014/apr/24/texas-right-life/texas-lawmakers-including-dan-branch-tightened-lim/,false,"
By Sue Owen • April 24, 2014
"
"
Charlie Crist
 ",/personalities/charlie-crist/,"
stated on April 20, 2014 in a TV interview:
","
Says he hasn’t changed his view on abortion restrictions.
",/factchecks/2014/apr/24/charlie-crist/charlie-crist-portrays-his-view-abortion-consisten/,barely-true,"
By Amy Sherman • April 24, 2014
"
"
Bob Cole
",/personalities/bob-cole/,"
stated on March 31, 2014 in morning radio show on KOKE-FM:
","
Capital Metro originally said MetroRail's yearly operating costs would be ""about $2.5 million. Last year ... it cost $13 million to operate.""
",/factchecks/2014/apr/24/bob-cole/austin-rail-lines-costs-more-double-2004-estimate-/,half-true,"
By Sue Owen • April 24, 2014
"
"
The Tax Foundation
",/personalities/tax-foundation/,"
stated on April 23, 2014 in a Facebook post:
","
""Americans will spend more on taxes in 2014 than they will on food, clothing and housing combined.""
",/factchecks/2014/apr/23/tax-foundation/do-americans-pay-more-taxes-food-clothing-and-hous/,half-true,"
By Louis Jacobson • April 23, 2014
"
"
Doonesbury
",/personalities/doonesbury/,"
stated on April 20, 2014 in the ""Doonesbury"" comic strip:
","
Last election, the Koch brothers ""spent three times what the top 10 unions spent combined.""
",/factchecks/2014/apr/23/doonesbury/doonesbury-says-koch-brothers-outspent-unions-3-1/,half-true,"
By Jon Greenberg • April 23, 2014
"
"
Barack Obama
",/personalities/barack-obama/,"
stated on April 11, 2014 in a speech:
","
The U.S. Justice Department has ""taken on more than 100 voting rights cases since 2009.""
",/factchecks/2014/apr/23/barack-obama/obama-boasts-about-number-voting-rights-cases-take/,half-true,"
By Amy Sherman • April 23, 2014
"
"
Mary Burke
",/personalities/mary-burke/,"
stated on April 8, 2014 in a news release:
","
""In Wisconsin, a woman only earns 80 cents for every $1 a man earns.""
",/factchecks/2014/apr/23/mary-burke/scott-walker-opponent-mary-burke-says-working-wisc/,mostly-true,"
By Tom Kertscher • April 23, 2014
"
"
Kay Hagan
",/personalities/kay-hagan/,"
stated on April 17, 2014 in a radio ad:
","
Says North Carolina Republican Senate candidate Thom Tillis ""called Obamacare ‘a great idea.’ ""
",/factchecks/2014/apr/22/kay-hagan/kay-hagan-says-gop-rival-thom-tillis-called-obamac/,barely-true,"
By Louis Jacobson • April 22, 2014
"
