name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Greg Abbott
",/personalities/greg-abbott/,"
stated on August 25, 2015 in a tweet:
","
""After Texas defunded Planned Parenthood, both the unintended pregnancy and abortion rates dropped.""
",/factchecks/2015/sep/13/greg-abbott/greg-abbott-defunding-planned-parenthood-preceded-/,barely-true,"
By W. Gardner Selby • September 13, 2015
"
"
David Cicilline
",/personalities/david-cicilline/,"
stated on September 4, 2015 in TV interview:
","
""She [Hillary Clinton] has also said unequivocally that she didn't receive classified documents.""
 
",/factchecks/2015/sep/13/david-cicilline/cicillines-mistake-was-describing-hillary-clinton-/,half-true,"
By Mark Reynolds • September 13, 2015
"
"
Lloyd Doggett
",/personalities/lloyd-doggett/,"
stated on September 3, 2015 in remarks in San Antonio:
","
As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.
",/factchecks/2015/sep/11/lloyd-doggett/lloyd-doggett-says-opposition-confederate-flag-lim/,mostly-true,"
By W. Gardner Selby • September 11, 2015
 "
"
Juan Williams
",/personalities/juan-williams/,"
stated on September 9, 2015 in a discussion on Fox News' ""The Five"":
","
When it comes to classified information at the State Department, Hillary Clinton’s ""the decider.""
",/factchecks/2015/sep/11/juan-williams/williams-clinton-was-decider-classified-info-state/,half-true,"
By Jon Greenberg • September 11, 2015
"
"
Reid Ribble
",/personalities/reid-ribble/,"
stated on September 8, 2015 in an interview:
","
Says Donald Trump ""wants to replace"" Obamacare ""with a single-payer system.""
",/factchecks/2015/sep/11/reid-ribble/donald-trump-wants-replace-obamacare-single-payer-/,half-true,"
By Tom Kertscher • September 11, 2015
"
"
Reader
",/personalities/reader-email/,"
stated on September 3, 2015 in an email from a reader:
","
Atlanta has issued an increasing number of citations - and collected an increasing amount of revenue - since Mayor Kasim Reed took office in 2010.
",/factchecks/2015/sep/11/reader-email/are-citations-and-revenue-atlanta/,mostly-true,"
By April Hunt • September 11, 2015
"
"
Ted Cruz
",/personalities/ted-cruz/,"
stated on September 9, 2015 in a tweet:
","
""The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons.""
 
",/factchecks/2015/sep/10/ted-cruz/ted-cruz-says-deal-will-facilitate-and-accelerate-/,false,"
By Louis Jacobson • September 10, 2015
"
"
Jeb Bush
",/personalities/jeb-bush/,"
stated on September 8, 2015 in a campaign video:
","
""Florida led the nation in job creation"" while Bush was governor.
",/factchecks/2015/sep/10/jeb-bush/bush-says-florida-created-more-jobs-any-other-stat/,half-true,"
By Joshua Gillin • September 10, 2015
"
"
Matthew Dowd
",/personalities/matthew-dowd/,"
stated on September 6, 2015 in a panel discussion on ABC News' ""This Week with George Stephanopoulos"":
","
""Any Republican that has led for two months and led every state has won the GOP nomination.""
",/factchecks/2015/sep/10/matthew-dowd/dowd-historic-polling-pattern-points-trump/,half-true,"
By Jon Greenberg • September 10, 2015
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on September 5, 2015 in a Facebook post:
","
Says Scott Walker said ""Labor unions don’t deserve to have a national holiday"" due to their damage to the economy. And the holiday ""should be replaced by Patriots Day, celebrated every year on 9/11.""
",/factchecks/2015/sep/10/facebook-posts/facebook-post-says-scott-walker-wants-end-labor-da/,pants-fire,"
By James B. Nelson • September 10, 2015
"
"
Viral image
",/personalities/viral-image/,"
stated on September 6, 2015 in a Facebook post:
","
""Unions did not create"" the eight-hour work day and the 40-hour work week. ""Henry Ford did.""
",/factchecks/2015/sep/09/viral-image/does-8-hour-day-and-40-hour-come-henry-ford-or-lab/,barely-true,"
By Louis Jacobson • September 9, 2015
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on August 11, 2015 in a speech:
","
Says Scott Walker rejected legislation to make college loan payments tax deductible and the result was ""to raise taxes on students.""
",/factchecks/2015/sep/09/hillary-clinton/scott-walker-rejected-bill-make-student-loan-payme/,false,"
By Tom Kertscher • September 9, 2015
"
"
Jeb Bush
",/personalities/jeb-bush/,"
stated on August 31, 2015 in comments on Twitter.:
","
""I cut state spending more than anybody (in the 2016 GOP field).""
",/factchecks/2015/sep/09/jeb-bush/jeb-bush-cut-spending/,half-true,"
By Linda Qiu • September 9, 2015
"
"
E. Frank Stephenson
",/personalities/e-frank-stephenson/,"
stated on August 14, 2015 in a Georgia Public Policy Foundation blog post:
","
""Contrary to media reports, Georgia’s gas tax change led to no price increase at the pump.""
",/factchecks/2015/sep/09/e-frank-stephenson/georgia-gas-taxes-despite-pump-price-fall/,half-true,"
By April Hunt • September 9, 2015
"
"
Ron Bergeron
",/personalities/ron-bergeron/,"
stated on September 2, 2015 in a Florida Fish and Wildlife Conservation Commission meeting:
","
""There has never been a panther attack in the history of Florida.""
",/factchecks/2015/sep/08/ron-bergeron/no-human-has-been-attacked-florida-panther-state-h/,mostly-true,"
By Joshua Gillin • September 8, 2015
"
"
Jorge Ramos
",/personalities/jorge-ramos/,"
stated on September 2, 2015 in an interview on ""The O'Reilly Factor"" on Fox News:
","
""Almost 40 percent of all (undocumented) immigrants come by plane and they overstay their visas.""
 
",/factchecks/2015/sep/08/jorge-ramos/ramos-40-undocumented-immigrants-come-air/,half-true,"
By Jon Greenberg • September 8, 2015
"
"
Joe Pojman
",/personalities/joe-pojman/,"
stated on July 28, 2015 in addressing a rally outside the Texas Capitol:
","
""The State of Texas is funding … women’s health services at historically high levels; they just increased their level another $50 million for the next two years.""
",/factchecks/2015/sep/04/joe-pojman/anti-abortion-leader-says-texas-funding-womens-hea/,true,"
By W. Gardner Selby • September 4, 2015
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on September 3, 2015 in an interview:
","
Under the Iran deal: ""If Israel attacks Iran … we’re supposed to be on Iran’s side.""
",/factchecks/2015/sep/04/donald-trump/trump-says-iran-deal-forces-us-defend-iran-if-its-/,false,"
By Warren Fiske • September 4, 2015
"
"
Hillary Clinton
",/personalities/hillary-clinton/,"
stated on September 1, 2015 in an op-ed in the New Hampshire Union-Leader:
","
""Twenty-three million Americans suffer from addiction, but only 1 in 10 get treatment.""
",/factchecks/2015/sep/04/hillary-clinton/hillary-clinton-says-23-million-americans-suffer-a/,mostly-true,"
By Louis Jacobson • September 4, 2015
"
"
Ted Cruz
",/personalities/ted-cruz/,"
stated on August 21, 2015 in speaking to reporters in Iowa:
","
""It has been the law since the beginning of the country that the children of American citizens born ... abroad are American citizens by birth.""
",/factchecks/2015/sep/04/ted-cruz/ted-cruz-says-its-always-been-law-babies-born-us-c/,mostly-true,"
By W. Gardner Selby • September 4, 2015
"
"
Viral image
",/personalities/viral-image/,"
stated on September 3, 2015 in an image shared on Facebook:
","
"" 'Denali' is the Kenyan word for 'black power.' ""
",/factchecks/2015/sep/03/viral-image/no-denali-not-kenyan-word-black-power/,pants-fire,"
By Will Cabaniss • September 3, 2015
"
"
Dick Cheney
",/personalities/dick-cheney/,"
stated on September 2, 2015 in an interview on MSNBC's ""Morning Joe"":
","
Under the Nuclear Nonproliferation Treaty ""enrichment has been limited to basically the weapons states.""
 
",/factchecks/2015/sep/03/dick-cheney/cheney-slips-key-nuclear-treaty/,false,"
By Jon Greenberg • September 3, 2015
"
