name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Christine O'Donnell
",/personalities/christine-odonnell/,"
stated on October 14, 2010 in a debate:
","
""We haven't yet taken out a negative ad.""
",/factchecks/2010/oct/18/christine-odonnell/christine-odonnell-says-she-hasnt-run-negative-ad/,pants-fire,"
By Louis Jacobson • October 18, 2010
"
"
Rob Portman
",/personalities/rob-portman/,"
stated on October 4, 2010 in a debate:
","
""Under Lt. Gov. Lee Fisher, Ohio is 44th in the country in terms of getting money actually into worker retraining.""
",/factchecks/2010/oct/18/rob-portman/rob-portman-uses-old-stats-rap-lee-fisher-job-trai/,false,"
By Stephen Koff • October 18, 2010
"
"
Dan Gelber
",/personalities/dan-gelber/,"
stated on October 8, 2010 in a TV campaign ad:
","
""Pam Bondi told a group of lobbyists she’ll side with corporate special interests as attorney general.""
",/factchecks/2010/oct/18/dan-gelber/dan-gelber-claims-pam-bondi-told-lobbyists-special/,barely-true,"
By Laura Figueroa • October 18, 2010
"
"
Planned Parenthood
",/personalities/planned-parenthood/,"
stated on October 15, 2010 in a direct mail campaign piece:
","
Says ""Scott Walker tried to pass a law to allow pharmacists to block women’s access to birth control.""
",/factchecks/2010/oct/18/planned-parenthood/planned-parenthood-says-scott-walker-tried-pass-bi/,barely-true,"
By Tom Kertscher • October 18, 2010
"
"
Nathan Deal
",/personalities/nathan-deal/,"
stated on October 12, 2010 in a television ad:
","
""Roy Barnes proclaimed Mexican workers good for Georgia.""
",/factchecks/2010/oct/18/nathan-deal/barnes-mexico-trip-sparks-new-round-attacks/,half-true,"
By Eric Stirgus • October 18, 2010
"
"
Hank Gilbert
",/personalities/hank-gilbert/,"
stated on January 11, 2010 in a speech.:
","
Says Texas has so few gas-pump inspectors in the field, ""the HEBs of this state, the Brookshires of this state, they're calibrating their own gas pumps. The (Texas Department of Agriculture) just sends them the stickers and they calibrate them.""
",/factchecks/2010/oct/18/hank-gilbert/hank-gilbert-pitching-reorganization-state-agency-/,false,"
By W. Gardner Selby • October 18, 2010
"
"
Kurt Schrader
",/personalities/kurt-schrader/,"
stated on October 10, 2010 in a radio show:
","
Says more Republicans than Democrats voted for the Wall Street bailouts.
",/factchecks/2010/oct/18/kurt-schrader/kurt-schrader-says-more-republicans-democrats-vote/,false,"
By Ian K. Kullgren • October 18, 2010
"
"
Rebecca Kleefisch
",/personalities/rebecca-kleefisch/,"
stated on October 13, 2010 in a campaign TV ad:
","
Says ""Tom Barrett supports a government takeover of our health care""
",/factchecks/2010/oct/17/rebecca-kleefisch/republican-rebecca-kleefisch-says-democrat-tom-bar/,pants-fire,"
By Dave Umhoefer • October 17, 2010
"
"
John Robitaille
",/personalities/john-robitaille/,"
stated on October 15, 2010 in a biography on Robitaille's campaign website:
","
His biography says he was the top ROTC officer in the nation.
",/factchecks/2010/oct/17/john-robitaille/robitailles-bio-says-he-was-top-rotc-officer/,true,"
By Cynthia Needham • October 17, 2010
"
"
Lee Fisher
",/personalities/lee-fisher/,"
stated on October 8, 2010 in a debate :
","

""If you want to see the jobs that I've saved and created in this storm he helped create, go anywhere in Ohio.""
",/factchecks/2010/oct/16/lee-fisher/fisher-touts-job-development-success-stories-acros/,mostly-true,"
By Mark Naymik • October 16, 2010
"
"
Rob Portman
",/personalities/rob-portman/,"
stated on October 8, 2010 in a debate:
","
Says he's so bipartisan that ""12 of my bills were signed into law by Democratic President Bill Clinton.""
",/factchecks/2010/oct/16/rob-portman/republican-rob-portman-touts-ability-work-democrat/,mostly-true,"
By Stephen Koff • October 16, 2010
"
"
John Kitzhaber
",/personalities/john-kitzhaber/,"
stated on October 12, 2010 in a campaign mailer:
","
John Kitzhaber created 128,000 new jobs while governor.
",/factchecks/2010/oct/16/john-kitzhaber/john-kitzhaber-claims-credit-oregon-jobs-when-he-w/,half-true,"
By Janie Har • October 16, 2010
"
"
Hank Gilbert
",/personalities/hank-gilbert/,"
stated on September 12, 2010 in a campaign video.:
","
Says gas pumps in different parts of Texas are missing state inspection stickers and/or their inspections are out of date--and that's cheating consumers.
",/factchecks/2010/oct/16/hank-gilbert/hank-gilbert-says-gas-pumps-every-texas-department/,half-true,"
By W. Gardner Selby • October 16, 2010
"
"
Blanche Lincoln
",/personalities/blanche-lincoln/,"
stated on September 20, 2010 in a TV ad:
","
""John Boozman is excited about putting a 23 percent national sales tax on everything you buy.""
",/factchecks/2010/oct/15/blanche-lincoln/blanche-lincoln-ad-highlights-23-percent-sales-tax/,half-true,"
By Robert Farley • October 15, 2010
"
"
Kendrick Meek
",/personalities/kendrick-meek/,"
stated on October 15, 2010 in a web ad.:
","
Marco Rubio says ""Solo Ingles"" (English only).
",/factchecks/2010/oct/15/kendrick-meek/kendrick-meek-says-marco-rubio-too-extreme-florida/,false,"
By Aaron Sharockman • October 15, 2010
"
"
Harry Reid
",/personalities/harry-reid/,"
stated on October 7, 2010 in a campaign commercial:
","
""Sharron Angle voted to protect sex offenders.""
",/factchecks/2010/oct/15/harry-reid/harry-reid-blasts-sharron-angle-vote-against-bill-/,mostly-true,"
By Louis Jacobson • October 15, 2010
"
"
Citizens for Lower Taxes and a Stronger Economy
",/personalities/citizens-lower-taxes-and-stronger-economy/,"
stated on January 21, 2010 in the ""No on 4!"" website:
","
""Amendment 4 will reduce Florida’s economic output by $34 billion annually.""
",/factchecks/2010/oct/15/citizens-lower-taxes-and-stronger-economy/study-claims-amendment-4-will-cause-34-billion-imp/,barely-true,"
By Laura Figueroa • October 15, 2010
"
"
Tom Barrett
",/personalities/tom-barrett/,"
stated on October 12, 2010 in a campaign TV ad:
","
Says Scott Walker ""eliminated his own office of economic development in the middle of this recession.""
",/factchecks/2010/oct/15/tom-barrett/tom-barrett-says-gubernatorial-rival-scott-walker-/,mostly-true,"
By James B. Nelson • October 15, 2010
"
"
 Casey Cagle
",/personalities/casey-cagle/,"
stated on September 5, 2010 in a speech:
","
Georgia lawmakers balanced the budget without raising taxes on residents.
",/factchecks/2010/oct/15/casey-cagle/cagle-budget-claim-gets-scrutiny/,mostly-true,"
By Eric Stirgus • October 15, 2010
"
"
Jason Isaac
",/personalities/jason-isaac/,"
stated on October 7, 2010 in a video ad.:
","
Says state Rep. Patrick Rose votes 90 percent with liberals, backed the state's largest tax increase, proposed nearly $15 billion in government spending and supported ""Obama-style government-run health care system for Texas.""
",/factchecks/2010/oct/15/jason-isaac/jason-isaac-says-state-rep-patrick-rose-votes-libe/,barely-true,"
By W. Gardner Selby • October 15, 2010
"
"
John Kitzhaber
",/personalities/john-kitzhaber/,"
stated on October 14, 2010 in a television ad:
","
Says Chris Dudley thinks Oregon’s minimum wage is too high.
",/factchecks/2010/oct/15/john-kitzhaber/john-kitzhaber-claims-chris-dudley-finds-oregons-m/,half-true,"
By Janie Har • October 15, 2010
"
"
Betty Sutton
",/personalities/betty-sutton/,"
stated on September 21, 2010 in a television campaign ad:
","
Says Tom Ganley has been ""sued over 400 times, for fraud, discrimination and more,"" and ""a judge called Tom Ganley's business practices ""deceptive and unconscionable.""
",/factchecks/2010/oct/15/betty-sutton/rep-betty-sutton-cries-buyer-beware-ad-against-gop/,mostly-true,"
By Tom Feran • October 15, 2010
"
"
Christine O'Donnell
",/personalities/christine-odonnell/,"
stated on October 13, 2010 in a debate:
","
Chris Coons has ""Marxist beliefs.""
",/factchecks/2010/oct/14/christine-odonnell/christine-odonnell-claims-chris-coons-has-marxist-/,pants-fire,"
By Robert Farley • October 14, 2010
"
"
Chris Coons
",/personalities/chris-coons/,"
stated on October 13, 2010 in a televised debate, disputing a claim by Republican Christine O'Donnell:
","
New Castle County's unemployment rate has not almost doubled in the last two years.
",/factchecks/2010/oct/14/chris-coons/debate-chris-coons-says-christine-odonnell-wrong-c/,true,"
By Louis Jacobson • October 14, 2010
"
"
Jeff Atwater
",/personalities/jeff-atwater/,"
stated on October 13, 2010 in a TV ad.:
","
Loranne ""Ausley's a financial train wreck for taxpayers -- pushing gas taxes, property taxes, taxes on seniors.""
",/factchecks/2010/oct/14/jeff-atwater/loranne-ausleys-tax-record-center-stage-state-cfo-/,false,"
By Aaron Sharockman • October 14, 2010
"
"
Joe Manchin
",/personalities/joe-manchin/,"
stated on October 8, 2010 in a campaign ad:
","
John Raese's wife ""is registered to vote in Florida so she can't even vote for him.""
",/factchecks/2010/oct/14/joe-manchin/joe-manchin-attacks-john-raese-wife-registered-vot/,true,"
By Angie Drobnic Holan • October 14, 2010
"
"
Josh Mandel
",/personalities/josh-mandel/,"
stated on September 30, 2010 in a television campaign ad:
","
""Boyce gave (a lobbyist’s) wife a sensitive job in the treasurer’s office, a job Boyce admitted he only made available at their mosque.""
",/factchecks/2010/oct/14/josh-mandel/josh-mandel-weaves-images-islam-throughout-ad-alle/,false,"
By Joe Guillen • October 14, 2010
"
"
David Rivera
",/personalities/david-rivera/,"
stated on September 29, 2010 in a television ad:
","
""Joe Garcia raised utility rates on families.""
",/factchecks/2010/oct/14/david-rivera/david-rivera-wrong-Joe-Garcia-utility-rates/,false,"
By Trenton Daniel • October 14, 2010
"
"
National Republican Congressional Committee
",/personalities/national-republican-congressional-committee/,"
stated on October 3, 2010 in a campaign TV ad:
","
Says Steve Kagen ""promised us jobs, voting for the $787 billion stimulus. Cost: another 77,000 jobs lost.""
",/factchecks/2010/oct/14/national-republican-congressional-committee/republicans-say-stimulus-bill-supported-us-rep-ste/,pants-fire,"
By Tom Kertscher • October 14, 2010
"
"
Bill White
",/personalities/bill-white/,"
stated on October 5, 2010 in a news story:
","
Says Rick Perry told students he couldn't attend a gubernatorial forum due to scheduling conflicts, then on forum day ""tweeted that he'd just been running with his dog.""
",/factchecks/2010/oct/14/bill-white/bill-white-says-gov-rick-perry-told-students-he-co/,mostly-true,"
By Ciara O'Rourke • October 14, 2010
"
