name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Facebook posts
",/personalities/facebook-posts/,"
stated on August 31, 2020 in a Facebook post:
","
Says Joe Biden was asleep and snoring during a TV interview.
",/factchecks/2020/aug/31/facebook-posts/video-edited-falsely-claim-joe-biden-was-asleep-du/,pants-fire,"
By Miriam Valverde • August 31, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on August 31, 2020 in images:
","
The CDC “adjusted the US Covid deaths from 153,504 to 9,210.”
",/factchecks/2020/aug/31/facebook-posts/no-cdc-did-not-quietly-adjust-us-coronavirus-death/,pants-fire,"
By Daniel Funke • August 31, 2020
"
"
Robocaller
",/personalities/robocaller/,"
stated on August 27, 2020 in a robocall:
","
“If you vote by mail, your personal information will be part of a public database that will be used by police departments to track down old warrants and be used by credit card companies to collect outstanding debt. The CDC is even pushing to use records for mail-in voting to track people for mandatory vaccines.”
",/factchecks/2020/aug/31/robocaller/michigan-election-legal-chiefs-decry-racist-roboca/,pants-fire,"
By Dave Boucher • August 31, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on August 28, 2020 in Facebook post:
","
Says a photo shows accused shooter Kyle Rittenhouse’s mother, armed with a long gun, in Kenosha, Wisconsin, on the night two protesters were killed and one injured.
",/factchecks/2020/aug/31/facebook-posts/no-photo-does-not-show-kyle-rittenhouses-mother-ni/,false,"
By Madeline Heim • August 31, 2020
"
"
Greg Abbott
",/personalities/greg-abbott/,"
stated on August 18, 2020 in a press conference:
","
Says crime is on the rise in Austin and a new study showed that it “is the No. 1 city in America in the year-to-year percentage increase in murders, with a percentage increase of more than 64% for the first half of this year.”
",/factchecks/2020/aug/31/greg-abbott/examining-claim-about-austin-homicides-crimes/,half-true,"
By Madlin Mekelburg • August 31, 2020
"
"
John James
",/personalities/john-james/,"
stated on August 26, 2020 in a campaign ad:
","
Says Sen. Gary Peters, D-Mich., is ""known for doing nothing. … (Peters) skipped 84% of small business hearings (and) skipped 89% of hearings on China.""
",/factchecks/2020/aug/31/john-james/fact-checking-john-james-gary-peters-committee-att/,barely-true,"
By Louis Jacobson • August 31, 2020
"
"
Martha McSally
",/personalities/martha-mcsally/,"
stated on August 18, 2020 in a tweet:
","
Says Mark Kelly wants to “defund the police.”
",/factchecks/2020/aug/31/martha-mcsally/no-mark-kelly-does-not-want-defund-police/,pants-fire,"
By Miriam Valverde • August 31, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on August 20, 2020 in a Facebook post:
","
“If I mail in my ballot on Sunday and show up to the polling station on Tuesday, they won’t know if I’ve already voted or not. That, my friends, is a serious concern for all of us.”
",/factchecks/2020/aug/31/facebook-posts/dont-believe-facebook-claim-states-have-procedures/,false,"
By Bill McCarthy • August 31, 2020
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on August 20, 2020 in a speech:
","
“Cuomo ended cash bail ... and now the crime rate has gone through the roof.”
",/factchecks/2020/aug/29/donald-trump/trumps-claim-linking-crime-rates-bail-reform-lacks/,false,"
By Jill Terreri Ramos • August 29, 2020
"
"
Donald Trump
",/personalities/donald-trump/,"
stated on August 20, 2020 in a rally:
","
Says Joe Biden “abandoned Scranton.”
",/factchecks/2020/aug/29/donald-trump/fact-checking-trumps-frequent-claim-joe-biden-aban/,pants-fire,"
By Jessica Calefati • August 29, 2020
"
